"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
202,105.848,0.708110106728476,0.541382083644948,"2015_yk_052b","Yukon",2015,211.696,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
203,106.372,0.709975812210022,1.11632400987685,"2015_yk_052b","Yukon",2015,212.744,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
204,106.896,0.71006336706725,1.32018417184002,"2015_yk_052b","Yukon",2015,213.792,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
205,107.42,0.709787729599414,1.3557454830068,"2015_yk_052b","Yukon",2015,214.84,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
206,107.944,0.710396256594685,1.3387442671837,"2015_yk_052b","Yukon",2015,215.888,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
207,108.468,0.710144945023333,1.31927546489998,"2015_yk_052b","Yukon",2015,216.936,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
208,108.992,0.710908889199343,1.30097927665172,"2015_yk_052b","Yukon",2015,217.984,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
209,109.516,0.710506538687054,1.29918783079723,"2015_yk_052b","Yukon",2015,219.032,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
210,110.04,0.709985838782716,1.32056209918652,"2015_yk_052b","Yukon",2015,220.08,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
211,110.564,0.709415341851685,1.31939730070011,"2015_yk_052b","Yukon",2015,221.128,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
212,111.088,0.710363682013374,1.30513768579241,"2015_yk_052b","Yukon",2015,222.176,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
213,111.612,0.710193471455594,1.31897071755659,"2015_yk_052b","Yukon",2015,223.224,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
214,112.136,0.711110308000289,1.33286468057148,"2015_yk_052b","Yukon",2015,224.272,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
215,112.66,0.711182073092243,1.34252168059071,"2015_yk_052b","Yukon",2015,225.32,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
216,113.184,0.710129898776664,1.34310860790503,"2015_yk_052b","Yukon",2015,226.368,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
217,113.708,0.710381577556764,1.39764502393109,"2015_yk_052b","Yukon",2015,227.416,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
218,114.232,0.709928943356766,1.4183173266693,"2015_yk_052b","Yukon",2015,228.464,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
219,114.756,0.710093543802947,1.37324142078737,"2015_yk_052b","Yukon",2015,229.512,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
220,115.28,0.71027349254836,1.3335648263387,"2015_yk_052b","Yukon",2015,230.56,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
221,115.804,0.710782239844021,1.35266067306686,"2015_yk_052b","Yukon",2015,231.608,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
222,116.328,0.709611384365148,1.36824250365207,"2015_yk_052b","Yukon",2015,232.656,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
223,116.852,0.710022834719645,1.32235596768011,"2015_yk_052b","Yukon",2015,233.704,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
224,117.376,0.710234947983005,1.30589375552723,"2015_yk_052b","Yukon",2015,234.752,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
225,117.9,0.710344607067929,1.32497283704134,"2015_yk_052b","Yukon",2015,235.8,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
226,118.424,0.709811608605231,1.307749892505,"2015_yk_052b","Yukon",2015,236.848,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
227,118.948,0.710782502205268,1.33373109989803,"2015_yk_052b","Yukon",2015,237.896,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
228,119.472,0.709705744189048,1.3524249815401,"2015_yk_052b","Yukon",2015,238.944,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
229,119.996,0.710183179476403,1.34219331265409,"2015_yk_052b","Yukon",2015,239.992,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
230,120.52,0.710480462609749,1.33967969200427,"2015_yk_052b","Yukon",2015,241.04,NA,NA,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
231,121.044,0.71031939414454,1.34792656854555,"2015_yk_052b","Yukon",2015,242.088,0.710304235910449,1.3340597386383,NA,570.471117668453,671.162617566328,1235.592,0.712258759428554
232,121.568,0.710251533692266,1.32208887397419,"2015_yk_052b","Yukon",2015,243.136,0.710332034516564,1.34723703181849,0.0131772931801886,570.471117668453,671.162617566328,1235.592,0.712258759428554
233,122.092,0.710560568383538,1.30726985299418,"2015_yk_052b","Yukon",2015,244.184,0.710357759904586,1.35073569096613,0.00349865914764003,570.471117668453,671.162617566328,1235.592,0.712258759428554
234,122.616,0.709797358420798,1.35091805870444,"2015_yk_052b","Yukon",2015,245.232,0.71038498587799,1.35027916642974,-0.000456524536392111,570.471117668453,671.162617566328,1235.592,0.712258759428554
235,123.14,0.710647462955304,1.37128468836181,"2015_yk_052b","Yukon",2015,246.28,0.71040756737766,1.34917757837641,-0.00110158805332494,570.471117668453,671.162617566328,1235.592,0.712258759428554
236,123.664,0.710461913415199,1.36820289845341,"2015_yk_052b","Yukon",2015,247.328,0.710411685833941,1.34907668359792,-0.000100894778490623,570.471117668453,671.162617566328,1235.592,0.712258759428554
237,124.188,0.710355230186652,1.36705155587715,"2015_yk_052b","Yukon",2015,248.376,0.710413649484432,1.34911328595976,3.6602361839444e-05,570.471117668453,671.162617566328,1235.592,0.712258759428554
238,124.712,0.710476972171803,1.35090453558299,"2015_yk_052b","Yukon",2015,249.424,0.710394114219097,1.34954450489793,0.000431218938169442,570.471117668453,671.162617566328,1235.592,0.712258759428554
239,125.236,0.709726382533339,1.39193066285785,"2015_yk_052b","Yukon",2015,250.472,0.710403966196532,1.35009595425973,0.000551449361792633,570.471117668453,671.162617566328,1235.592,0.712258759428554
240,125.76,0.711658084407617,1.36905961936337,"2015_yk_052b","Yukon",2015,251.52,0.710401122011062,1.35002287573349,-7.30785262328393e-05,570.471117668453,671.162617566328,1235.592,0.712258759428554
241,126.284,0.710040056774305,1.394658609833,"2015_yk_052b","Yukon",2015,252.568,0.710418539540275,1.34956499101365,-0.000457884719839541,570.471117668453,671.162617566328,1235.592,0.712258759428554
242,126.808,0.710979992592876,1.40979559884855,"2015_yk_052b","Yukon",2015,253.616,0.710424146835368,1.34988786759117,0.00032287657751584,570.471117668453,671.162617566328,1235.592,0.712258759428554
243,127.332,0.711195133616952,1.40153089311715,"2015_yk_052b","Yukon",2015,254.664,0.710433227371728,1.34995361470528,6.57471141067845e-05,570.471117668453,671.162617566328,1235.592,0.712258759428554
244,127.856,0.710363279651538,1.39786612384536,"2015_yk_052b","Yukon",2015,255.712,0.710426901437554,1.34881282035098,-0.00114079435429715,570.471117668453,671.162617566328,1235.592,0.712258759428554
245,128.38,0.709309708868395,1.39103627329611,"2015_yk_052b","Yukon",2015,256.76,0.710413502716197,1.34744889075023,-0.00136392960074927,570.471117668453,671.162617566328,1235.592,0.712258759428554
246,128.904,0.710370393982311,1.39920221370971,"2015_yk_052b","Yukon",2015,257.808,0.71043083929585,1.34661414523601,-0.000834745514217694,570.471117668453,671.162617566328,1235.592,0.712258759428554
247,129.428,0.70967482369076,1.38480946912822,"2015_yk_052b","Yukon",2015,258.856,0.710426382965498,1.34398341288592,-0.00263073235008981,570.471117668453,671.162617566328,1235.592,0.712258759428554
248,129.952,0.71058055114346,1.36340047619567,"2015_yk_052b","Yukon",2015,259.904,0.710435583951381,1.34059588347087,-0.00338752941505405,570.471117668453,671.162617566328,1235.592,0.712258759428554
249,130.476,0.709713623486016,1.40359051660874,"2015_yk_052b","Yukon",2015,260.952,0.710448408775861,1.33824152363239,-0.00235435983848165,570.471117668453,671.162617566328,1235.592,0.712258759428554
250,131,0.711433904292205,1.35927759160015,"2015_yk_052b","Yukon",2015,262,0.710455238229554,1.33676208753837,-0.00147943609401446,570.471117668453,671.162617566328,1235.592,0.712258759428554
251,131.524,0.711034445227997,1.3369178987495,"2015_yk_052b","Yukon",2015,263.048,0.710436228716214,1.33447619022609,-0.00228589731228435,570.471117668453,671.162617566328,1235.592,0.712258759428554
252,132.048,0.710179355121256,1.36177428804245,"2015_yk_052b","Yukon",2015,264.096,0.710470117692795,1.33186364259411,-0.00261254763197627,570.471117668453,671.162617566328,1235.592,0.712258759428554
253,132.572,0.710699518814099,1.35012528832958,"2015_yk_052b","Yukon",2015,265.144,0.710468383968037,1.33004088736889,-0.00182275522522368,570.471117668453,671.162617566328,1235.592,0.712258759428554
254,133.096,0.710872965935636,1.35393446028065,"2015_yk_052b","Yukon",2015,266.192,0.710478769616423,1.32895716005109,-0.00108372731779682,570.471117668453,671.162617566328,1235.592,0.712258759428554
255,133.62,0.71095290890821,1.34674289437064,"2015_yk_052b","Yukon",2015,267.24,0.710489196305994,1.3270384186015,-0.00191874144958804,570.471117668453,671.162617566328,1235.592,0.712258759428554
256,134.144,0.710657467326921,1.35227609896302,"2015_yk_052b","Yukon",2015,268.288,0.710501621141464,1.32558454799673,-0.00145387060477664,570.471117668453,671.162617566328,1235.592,0.712258759428554
257,134.668,0.709980335901839,1.35981769006068,"2015_yk_052b","Yukon",2015,269.336,0.710501348012256,1.32388226411537,-0.00170228388135474,570.471117668453,671.162617566328,1235.592,0.712258759428554
258,135.192,0.71013195143858,1.32980232480419,"2015_yk_052b","Yukon",2015,270.384,0.710497857254495,1.32201447207766,-0.00186779203771015,570.471117668453,671.162617566328,1235.592,0.712258759428554
259,135.716,0.71165410649954,1.35257148857867,"2015_yk_052b","Yukon",2015,271.432,0.7105013289955,1.31995438135209,-0.0020600907255679,570.471117668453,671.162617566328,1235.592,0.712258759428554
260,136.24,0.709217557764235,1.36440316025867,"2015_yk_052b","Yukon",2015,272.48,0.710492121894519,1.31793510819683,-0.00201927315526551,570.471117668453,671.162617566328,1235.592,0.712258759428554
261,136.764,0.710045845866302,1.33635497146286,"2015_yk_052b","Yukon",2015,273.528,0.710490520931673,1.31581131393726,-0.00212379425956644,570.471117668453,671.162617566328,1235.592,0.712258759428554
262,137.288,0.709778023095413,1.33201967445626,"2015_yk_052b","Yukon",2015,274.576,0.710496007442409,1.31355020308813,-0.00226111084912706,570.471117668453,671.162617566328,1235.592,0.712258759428554
