"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.709065,1.819873,0.524,1.048,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
2,1.048,0.709797,1.748128,1.048,2.096,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
3,1.572,0.709276,1.694974,1.572,3.144,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
4,2.096,0.709297,1.56653,2.096,4.192,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
5,2.62,0.709668,1.466312,2.62,5.24,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
6,3.144,0.709361,1.41992,3.144,6.288,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
7,3.668,0.708994,1.430339,3.668,7.336,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
8,4.192,0.709294,1.439,4.192,8.384,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
9,4.716,0.70948,1.465512,4.716,9.432,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
10,5.24,0.708597,1.517184,5.24,10.48,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
11,5.764,0.708295,1.581486,5.764,11.528,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
12,6.288,0.709893,1.664725,6.288,12.576,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
13,6.812,0.70916,1.704476,6.812,13.624,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
14,7.336,0.708491,1.738572,7.336,14.672,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
15,7.86,0.709613,1.790268,7.86,15.72,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
16,8.384,0.709499,1.904444,8.384,16.768,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
17,8.908,0.708719,2.022468,8.908,17.816,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
18,9.432,0.709201,2.084472,9.432,18.864,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
19,9.956,0.709804,2.163248,9.956,19.912,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
20,10.48,0.709547,2.248405,10.48,20.96,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
21,11.004,0.709163,2.336055,11.004,22.008,"2011_nk_55","Nush",2011,NA,NA,NA,948.111029592556,1082.765468977,1543.704,0.708041124031008
