"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.709176,2.005447,0.524,1.048,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
2,1.048,0.709019,2.003139,1.048,2.096,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
3,1.524,0.70993,1.891048,1.572,3.144,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
4,2.048,0.709994,1.791944,2.096,4.192,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
5,2.524,0.709688,1.79091,2.62,5.24,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
6,3.048,0.709429,1.736195,3.144,6.288,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
7,3.524,0.710764,1.773949,3.668,7.336,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
8,4.048,0.709091,1.771546,4.192,8.384,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
9,4.524,0.708938,1.721522,4.716,9.432,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
10,5.048,0.709453,1.773499,5.24,10.48,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
11,5.524,0.709347,1.695822,5.764,11.528,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
12,6.048,0.708794,1.734674,6.288,12.576,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
13,6.524,0.709394,1.658662,6.812,13.624,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
14,7.048,0.709161,1.718834,7.336,14.672,"2011_nk_147","Nush",2011,NA,NA,NA,457.647263302899,594.922373945486,1255.504,0.705430061068702
