Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns
81,42.444,7.1144700441766617e-001,0.16801434615254038,2015_yk_111,Yukon,2015,84.888
82,42.968,7.1007979786958231e-001,0.8950692709901379,2015_yk_111,Yukon,2015,85.936
83,43.492000000000004,7.1011590321189377e-001,1.5024919294153136,2015_yk_111,Yukon,2015,86.98400000000001
84,44.016000000000005,7.1019069251078659e-001,1.7019051534581011,2015_yk_111,Yukon,2015,88.03200000000001
85,44.540000000000006,7.1001461927598897e-001,1.6432023659603765,2015_yk_111,Yukon,2015,89.08000000000001
86,45.064,7.0980136364174462e-001,1.51357569882071,2015_yk_111,Yukon,2015,90.128
87,45.588,7.0964268958044274e-001,1.396917078864649,2015_yk_111,Yukon,2015,91.176
88,46.112,7.1075816096671496e-001,1.4063283077713649,2015_yk_111,Yukon,2015,92.224
89,46.636,7.0975006243807182e-001,1.4161660875608697,2015_yk_111,Yukon,2015,93.272
90,47.160000000000004,7.0976500310303037e-001,1.3920461233746573,2015_yk_111,Yukon,2015,94.32000000000001
91,47.684000000000005,7.1016829507515888e-001,1.382528828852791,2015_yk_111,Yukon,2015,95.36800000000001
92,48.208000000000006,7.0892907111469960e-001,1.3740064742034903,2015_yk_111,Yukon,2015,96.41600000000001
93,48.732,7.0988729809877027e-001,1.3704722282292532,2015_yk_111,Yukon,2015,97.464
94,49.256,7.0931623108534669e-001,1.3666779744152604,2015_yk_111,Yukon,2015,98.512
95,49.78,7.0990727263237097e-001,1.3621847053777345,2015_yk_111,Yukon,2015,99.56
96,50.304,7.1011674759088994e-001,1.3622824921794146,2015_yk_111,Yukon,2015,100.608
97,50.828,7.1042240028735515e-001,1.3507520856013862,2015_yk_111,Yukon,2015,101.656
98,51.352000000000004,7.1024230577685743e-001,1.3486460105725833,2015_yk_111,Yukon,2015,102.70400000000001
99,51.876000000000005,7.0941563420539067e-001,1.3677352092590789,2015_yk_111,Yukon,2015,103.75200000000001
100,52.400000000000006,7.1069587673908441e-001,1.360309902212982,2015_yk_111,Yukon,2015,104.80000000000001
101,52.92400000000001,7.1019071317599047e-001,1.3845620690530227,2015_yk_111,Yukon,2015,105.84800000000001
102,53.448,7.1085471592826477e-001,1.4116790803662729,2015_yk_111,Yukon,2015,106.896
103,53.972,7.0925916216277418e-001,1.4088507477843564,2015_yk_111,Yukon,2015,107.944
104,54.496,7.1045610849445906e-001,1.3648669289139994,2015_yk_111,Yukon,2015,108.992
105,55.02,7.0913515313609787e-001,1.3889169797717065,2015_yk_111,Yukon,2015,110.04
106,55.544000000000004,7.1088018289266475e-001,1.3987010905403767,2015_yk_111,Yukon,2015,111.08800000000001
107,56.068000000000005,7.0959339223431050e-001,1.3550855957520178,2015_yk_111,Yukon,2015,112.13600000000001
108,56.592000000000006,7.1103583641257073e-001,1.3434512807196817,2015_yk_111,Yukon,2015,113.18400000000001
109,57.116,7.1036922761378074e-001,1.3914796775823233,2015_yk_111,Yukon,2015,114.232
110,57.64,7.1042250633346549e-001,1.3828385692352525,2015_yk_111,Yukon,2015,115.28
111,58.164,7.1052362513041245e-001,1.3480006627416536,2015_yk_111,Yukon,2015,116.328
112,58.688,7.1018700302227677e-001,1.3417799083253847,2015_yk_111,Yukon,2015,117.376
113,59.212,7.1017332646666653e-001,1.3432238619678007,2015_yk_111,Yukon,2015,118.424
114,59.736000000000004,7.1064838261749852e-001,1.29732950908972,2015_yk_111,Yukon,2015,119.47200000000001
115,60.260000000000005,7.1007465293256578e-001,1.2603807175316275,2015_yk_111,Yukon,2015,120.52000000000001
116,60.784000000000006,7.1003092776530963e-001,1.2696118698648002,2015_yk_111,Yukon,2015,121.56800000000001
117,61.30800000000001,7.1005937017698662e-001,1.2901798752956035,2015_yk_111,Yukon,2015,122.61600000000001
118,61.832,7.0957547628774098e-001,1.2725025972962236,2015_yk_111,Yukon,2015,123.664
119,62.356,7.1063756703647196e-001,1.246504296778218,2015_yk_111,Yukon,2015,124.712
120,62.88,7.1053782012537858e-001,1.2700954753412328,2015_yk_111,Yukon,2015,125.76
121,63.404,7.1032947104083943e-001,1.2636250790141914,2015_yk_111,Yukon,2015,126.808
122,63.928000000000004,7.1035353801570578e-001,1.2232539305426802,2015_yk_111,Yukon,2015,127.85600000000001
123,64.452,7.1020760614041678e-001,1.200706887656594,2015_yk_111,Yukon,2015,128.904
124,64.976,7.0940250357339685e-001,1.2152856837928423,2015_yk_111,Yukon,2015,129.952
125,65.5,7.1032025152724643e-001,1.1914467694002353,2015_yk_111,Yukon,2015,131
126,66.024,7.1042607322285967e-001,1.1380114529692644,2015_yk_111,Yukon,2015,132.048
127,66.548,7.0927878594527516e-001,1.1584482147696484,2015_yk_111,Yukon,2015,133.096
128,67.072,7.0975728202722599e-001,1.1767028532963528,2015_yk_111,Yukon,2015,134.144
129,67.596,7.0992307499169327e-001,1.1466919024949067,2015_yk_111,Yukon,2015,135.192
130,68.12,7.1011687621897179e-001,1.1058412821459307,2015_yk_111,Yukon,2015,136.24
131,68.644,7.1058864405373745e-001,1.1220518062084937,2015_yk_111,Yukon,2015,137.288
132,69.168,7.0905259053678993e-001,1.1058619366855806,2015_yk_111,Yukon,2015,138.336
133,69.69200000000001,7.0933586250395542e-001,1.0680942688773791,2015_yk_111,Yukon,2015,139.38400000000001
134,70.21600000000001,7.1145339900590698e-001,1.0392448260379754,2015_yk_111,Yukon,2015,140.43200000000002
135,70.74000000000001,7.1010133359535654e-001,1.0750864197212266,2015_yk_111,Yukon,2015,141.48000000000002
136,71.26400000000001,7.1114811955622403e-001,1.067060921880428,2015_yk_111,Yukon,2015,142.52800000000002
