Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns
200,104.80000000000001,7.1233125497363381e-001,0.5802047864446114,2015_yk_530_2,Yukon,2015,209.60000000000002
201,105.32400000000001,7.1071813604373346e-001,0.9454571937879083,2015_yk_530_2,Yukon,2015,210.64800000000002
202,105.848,7.0932312162609190e-001,1.0417258339741235,2015_yk_530_2,Yukon,2015,211.696
203,106.372,7.1069290524580409e-001,1.0141927520771163,2015_yk_530_2,Yukon,2015,212.744
204,106.896,7.1029107029268890e-001,0.9798986703941667,2015_yk_530_2,Yukon,2015,213.792
205,107.42,7.1097236070505088e-001,0.9679101431256768,2015_yk_530_2,Yukon,2015,214.84
206,107.944,7.1219049563289549e-001,0.9897254856200326,2015_yk_530_2,Yukon,2015,215.888
207,108.468,7.1054094765721554e-001,0.9212990085351788,2015_yk_530_2,Yukon,2015,216.936
208,108.992,7.0904246421438455e-001,0.9153919664410706,2015_yk_530_2,Yukon,2015,217.984
209,109.516,7.1115066744776845e-001,0.9370622452167431,2015_yk_530_2,Yukon,2015,219.032
210,110.04,7.1080664184988718e-001,0.9477246017475475,2015_yk_530_2,Yukon,2015,220.08
211,110.56400000000001,7.1156179619986692e-001,0.8860257699939795,2015_yk_530_2,Yukon,2015,221.12800000000001
212,111.08800000000001,7.1069235262580588e-001,0.9264178043205624,2015_yk_530_2,Yukon,2015,222.17600000000002
213,111.61200000000001,7.0887433917729648e-001,0.9524836222789419,2015_yk_530_2,Yukon,2015,223.22400000000002
214,112.13600000000001,7.1054601303138298e-001,0.9444849020542124,2015_yk_530_2,Yukon,2015,224.27200000000002
215,112.66000000000001,7.1095626945227364e-001,0.9296532932586966,2015_yk_530_2,Yukon,2015,225.32000000000002
216,113.18400000000001,7.0908942670469555e-001,0.9695299378478603,2015_yk_530_2,Yukon,2015,226.36800000000002
217,113.708,7.0995053235543781e-001,0.9916358349534157,2015_yk_530_2,Yukon,2015,227.416
218,114.232,7.1025089724884027e-001,0.9961716953933584,2015_yk_530_2,Yukon,2015,228.464
219,114.756,7.1071333338467901e-001,1.0002749997000118,2015_yk_530_2,Yukon,2015,229.512
220,115.28,7.1045302998224313e-001,1.0117646449648736,2015_yk_530_2,Yukon,2015,230.56
221,115.804,7.1159283074610269e-001,1.022757877731837,2015_yk_530_2,Yukon,2015,231.608
222,116.328,7.0905501435196761e-001,0.9722584584634931,2015_yk_530_2,Yukon,2015,232.656
223,116.852,7.1110491445227997e-001,0.9782006244284793,2015_yk_530_2,Yukon,2015,233.704
224,117.376,7.0930384535172708e-001,1.010326017587369,2015_yk_530_2,Yukon,2015,234.752
225,117.9,7.1037261232045568e-001,1.0230851965880885,2015_yk_530_2,Yukon,2015,235.8
