Cycle,Time,Iso,Sr88,FishID,Watershed,Year,Microns,MA
160,83.84,0.7101512997361326,1.5745001151749305,2015_yk_332,Yukon,2015,167.68,0.709886441232539
161,84.364,0.7100111913277886,1.5606240181479938,2015_yk_332,Yukon,2015,168.728,0.7098903648977566
162,84.888,0.7103440761000489,1.5383762923313562,2015_yk_332,Yukon,2015,169.776,0.7098802915350736
163,85.412,0.709636882868076,1.5812192353449583,2015_yk_332,Yukon,2015,170.824,0.7098855115522539
164,85.936,0.7094299884865894,1.5575633578818044,2015_yk_332,Yukon,2015,171.872,0.709883885083094
165,86.46000000000001,0.7096653243560036,1.5460757343216471,2015_yk_332,Yukon,2015,172.92000000000002,0.7098673814997427
166,86.98400000000001,0.7107934261830873,1.539800807566712,2015_yk_332,Yukon,2015,173.96800000000002,0.7098724141358376
167,87.50800000000001,0.7100111174568825,1.5451425609813134,2015_yk_332,Yukon,2015,175.01600000000002,0.7098913946207965
168,88.03200000000001,0.7097821366835987,1.51813109288654,2015_yk_332,Yukon,2015,176.06400000000002,0.7098863237029366
169,88.55600000000001,0.7099249430313278,1.485285064716472,2015_yk_332,Yukon,2015,177.11200000000002,0.7098612280008437
170,89.08,0.7102847650219912,1.511310437193108,2015_yk_332,Yukon,2015,178.16,0.7098617835716639
171,89.604,0.7101083369240969,1.5162109527586711,2015_yk_332,Yukon,2015,179.208,0.7098814610811387
172,90.128,0.7095392244081605,1.5131558439722317,2015_yk_332,Yukon,2015,180.256,0.7098787052609903
173,90.652,0.7096118106233339,1.5089475759062232,2015_yk_332,Yukon,2015,181.304,0.7098843245409309
174,91.176,0.7100173548766999,1.5222181357765865,2015_yk_332,Yukon,2015,182.352,0.7099096247444064
175,91.7,0.7089333507343116,1.4962904231448029,2015_yk_332,Yukon,2015,183.4,0.7099315940462849
176,92.224,0.7101330767533948,1.4588319077326006,2015_yk_332,Yukon,2015,184.448,0.7099345549328909
177,92.748,0.7099674120463384,1.4701985323813416,2015_yk_332,Yukon,2015,185.496,0.7099457463911567
178,93.272,0.7103945500262046,1.490724373118308,2015_yk_332,Yukon,2015,186.544,0.7099526721282353
179,93.796,0.7101770959346988,1.464526019456204,2015_yk_332,Yukon,2015,187.592,0.7099621771302063
180,94.32,0.709651195451271,1.4671681478623149,2015_yk_332,Yukon,2015,188.64,0.7099570254010289
181,94.844,0.7106322264689647,1.484001378700627,2015_yk_332,Yukon,2015,189.688,0.7099599417212495
182,95.368,0.710386262585994,1.4876065534303329,2015_yk_332,Yukon,2015,190.736,0.709975728540575
183,95.892,0.7085728650064909,1.4630232402640635,2015_yk_332,Yukon,2015,191.784,0.7099559428387227
184,96.416,0.7095551642309269,1.4919488491895607,2015_yk_332,Yukon,2015,192.832,0.70998028924521706
185,96.94,0.7102442121196105,1.5230577651449455,2015_yk_332,Yukon,2015,193.88,0.7099613097582106
186,97.464,0.7101021628850261,1.519852146788802,2015_yk_332,Yukon,2015,194.928,0.709934933202055
187,97.988,0.7102993322679221,1.482923936573195,2015_yk_332,Yukon,2015,195.976,0.7099252100415828
188,98.512,0.7102399034246203,1.5036260704232072,2015_yk_332,Yukon,2015,197.024,0.7099317237542698
189,99.036,0.7109462378960241,1.5061528307694547,2015_yk_332,Yukon,2015,198.072,0.7099307578806232
190,99.56,0.7103650818174414,1.5255103615907517,2015_yk_332,Yukon,2015,199.12,0.7099429452267189
191,100.084,0.7104267575317769,1.5088491903537422,2015_yk_332,Yukon,2015,200.168,0.7099153745460703
192,100.608,0.7089500483037062,1.5066923529803795,2015_yk_332,Yukon,2015,201.216,0.7099214958460677
193,101.132,0.7099952605343001,1.5116657656152834,2015_yk_332,Yukon,2015,202.264,0.7099302047637932
194,101.656,0.7094683992228972,1.4848889327159591,2015_yk_332,Yukon,2015,203.312,0.7099289447094079
195,102.18,0.7088326145337245,1.5281267718920863,2015_yk_332,Yukon,2015,204.36,0.7099241743496746
196,102.704,0.7096045776863935,1.478280882647109,2015_yk_332,Yukon,2015,205.408,0.7099235372141588
197,103.228,0.7098125537952705,1.510346992784794,2015_yk_332,Yukon,2015,206.456,0.7099094503346709
198,103.752,0.7095450647531287,1.5228481339596929,2015_yk_332,Yukon,2015,207.504,0.7099265122940077
199,104.276,0.7094771219494317,1.55618664854045,2015_yk_332,Yukon,2015,208.552,0.7099283623682111
200,104.8,0.7103185099267671,1.5410055651389205,2015_yk_332,Yukon,2015,209.6,0.7099259262188198
201,105.324,0.7110293465830919,1.5372905990185437,2015_yk_332,Yukon,2015,210.648,0.709929194959978
202,105.848,0.7096161468197636,1.528318778532763,2015_yk_332,Yukon,2015,211.696,0.7099343098486701
203,106.372,0.7104609642782096,1.5228234485011043,2015_yk_332,Yukon,2015,212.744,0.7099298061725142
204,106.896,0.7105117793699209,1.5423978466359851,2015_yk_332,Yukon,2015,213.792,0.7099376841713075
205,107.42,0.7097700895850686,1.540116728107544,2015_yk_332,Yukon,2015,214.84,0.7099550324315593
206,107.944,0.7097615979763208,1.5303506227062251,2015_yk_332,Yukon,2015,215.888,0.7099550652659857
207,108.468,0.7104294848113247,1.529661876217954,2015_yk_332,Yukon,2015,216.936,0.7099652353962139
208,108.992,0.7102740972820465,1.531490601937066,2015_yk_332,Yukon,2015,217.984,0.7099682028375703
209,109.516,0.7103039497534159,1.5225820513753143,2015_yk_332,Yukon,2015,219.032,0.7099749300059713
210,110.04,0.7097285644523885,1.527004078606596,2015_yk_332,Yukon,2015,220.08,0.7099713757047275
211,110.564,0.7093434834713936,1.5328543124744012,2015_yk_332,Yukon,2015,221.128,0.7099621412316561
212,111.088,0.7107928076283339,1.5145642204922471,2015_yk_332,Yukon,2015,222.176,0.7099561021979782
213,111.612,0.7093643938930465,1.496146755292776,2015_yk_332,Yukon,2015,223.224,0.7099857317898781
214,112.136,0.7104607565745408,1.4703976338834808,2015_yk_332,Yukon,2015,224.272,0.7100123776848645
215,112.66,0.7089365295463538,1.4818924687793742,2015_yk_332,Yukon,2015,225.32,0.7100002235508803
216,113.184,0.7091226201460764,1.4618055422628211,2015_yk_332,Yukon,2015,226.368,0.7099900152715041
217,113.708,0.7092194535505544,1.4912660374037996,2015_yk_332,Yukon,2015,227.416,0.7099846431577199
218,114.232,0.7098502086116586,1.4957141623733947,2015_yk_332,Yukon,2015,228.464,0.7099771262922795
219,114.756,0.710526282533422,1.455459442274474,2015_yk_332,Yukon,2015,229.512,0.7099676242912214
220,115.28,0.7108825405018797,1.4622676810616513,2015_yk_332,Yukon,2015,230.56,0.7099559865405397
221,115.804,0.7083569504888722,1.4835749348464364,2015_yk_332,Yukon,2015,231.608,0.7099582271551635
222,116.328,0.7107113540998939,1.4604354774962298,2015_yk_332,Yukon,2015,232.656,0.7099970161181527
223,116.852,0.7101594179316096,1.4112041076424693,2015_yk_332,Yukon,2015,233.704,0.7100057429456789
224,117.376,0.7093543852234765,1.4169363881053412,2015_yk_332,Yukon,2015,234.752,0.7100142433414114
225,117.9,0.7093791027719979,1.415045398966398,2015_yk_332,Yukon,2015,235.8,0.7100270748676697
226,118.424,0.7107551980521437,1.4002305187417148,2015_yk_332,Yukon,2015,236.848,0.7100294904363477
227,118.948,0.7091659046876093,1.3807749417808743,2015_yk_332,Yukon,2015,237.896,0.7100206548677895
228,119.472,0.7108058542438072,1.3966910101063452,2015_yk_332,Yukon,2015,238.944,0.7100386863213114
229,119.996,0.7100359474835267,1.4258491991008666,2015_yk_332,Yukon,2015,239.992,0.7100427337910749
230,120.52,0.710138596058518,1.4079150992911074,2015_yk_332,Yukon,2015,241.04,0.7100366706018051
231,121.044,0.7103044613935897,1.3881901283047628,2015_yk_332,Yukon,2015,242.088,0.7100177406284867
232,121.568,0.7098461177296863,1.3796436125698632,2015_yk_332,Yukon,2015,243.136,0.7100323740888085
233,122.092,0.7093415900539768,1.3658242861419274,2015_yk_332,Yukon,2015,244.18400000000003,0.7100290215220613
234,122.616,0.7104900348042937,1.3487514270113763,2015_yk_332,Yukon,2015,245.232,0.7100088264355737
235,123.14,0.7099742463494221,1.3655637993573784,2015_yk_332,Yukon,2015,246.28,0.7100111978313335
236,123.664,0.710135046818977,1.383462595395032,2015_yk_332,Yukon,2015,247.328,0.7100124075413627
237,124.188,0.710577619860033,1.3837701092167125,2015_yk_332,Yukon,2015,248.376,0.7100114532054668
238,124.712,0.7105725965075834,1.4128185194435698,2015_yk_332,Yukon,2015,249.424,0.7100103880294983
239,125.236,0.7105807260387582,1.4006184934206114,2015_yk_332,Yukon,2015,250.472,0.7099937385184946
240,125.76,0.7094379373766438,1.37155798320894,2015_yk_332,Yukon,2015,251.52,0.7100027897634077
241,126.284,0.7100781580846797,1.3686979163140798,2015_yk_332,Yukon,2015,252.568,0.7100148493576917
242,126.808,0.7100239205653208,1.4037553414122128,2015_yk_332,Yukon,2015,253.616,0.7100031502941376
243,127.332,0.7103506405204831,1.4183375281175037,2015_yk_332,Yukon,2015,254.664,0.7100185829853137
244,127.856,0.7111539179301108,1.3721547805347252,2015_yk_332,Yukon,2015,255.712,0.7100066410901895
245,128.38,0.7095149640805586,1.370288191370994,2015_yk_332,Yukon,2015,256.76,0.7100246976235561
246,128.904,0.7094896661224491,1.4007674896102973,2015_yk_332,Yukon,2015,257.808,0.7100355177225848
247,129.428,0.7099770054408739,1.3980195419663202,2015_yk_332,Yukon,2015,258.856,0.710040905164098
248,129.952,0.7097888914981935,1.362132677522132,2015_yk_332,Yukon,2015,259.904,0.7100334055335797
249,130.476,0.7103761178325414,1.363586917224991,2015_yk_332,Yukon,2015,260.952,0.710028098429572
250,131,0.7096668167765441,1.3447150831396315,2015_yk_332,Yukon,2015,262,0.7100087859883711
251,131.524,0.7105611944091992,1.3222261327493052,2015_yk_332,Yukon,2015,263.048,0.7100476268587698
252,132.048,0.7112773860830514,1.3669014208164851,2015_yk_332,Yukon,2015,264.096,0.710041858409012
253,132.572,0.7105188701858698,1.3442483942840724,2015_yk_332,Yukon,2015,265.144,0.710045585212974
254,133.096,0.709978422966843,1.3270528647554192,2015_yk_332,Yukon,2015,266.192,0.7100722613605599
255,133.62,0.7096025061092263,1.3638358056872355,2015_yk_332,Yukon,2015,267.24,0.7100863800428195
256,134.144,0.7097495118070731,1.3754786165133623,2015_yk_332,Yukon,2015,268.288,0.7100834550397889
257,134.668,0.7092824196817824,1.355941593703374,2015_yk_332,Yukon,2015,269.336,0.7100873925013201
258,135.192,0.7106269519644411,1.377979075542811,2015_yk_332,Yukon,2015,270.384,0.7100660668360648
259,135.716,0.7097199701352362,1.3510086865087063,2015_yk_332,Yukon,2015,271.432,0.7100449209966886
260,136.24,0.7099547185705793,1.341981483919,2015_yk_332,Yukon,2015,272.48,0.7100498980519443
261,136.764,0.709893548183987,1.3432753216194044,2015_yk_332,Yukon,2015,273.528,0.7100285212968813
262,137.288,0.7104941544390778,1.3213921671330593,2015_yk_332,Yukon,2015,274.576,0.7100257707756124
263,137.812,0.7102598102733724,1.3425313104501688,2015_yk_332,Yukon,2015,275.624,0.7100370128889059
264,138.336,0.7093000741806634,1.3661395612155816,2015_yk_332,Yukon,2015,276.672,0.7100374159725301
265,138.86,0.7099123733306594,1.3440883600273636,2015_yk_332,Yukon,2015,277.72,0.7100359253691335
266,139.384,0.7098341805780742,1.3272160541979099,2015_yk_332,Yukon,2015,278.76800000000003,0.7100206420786559
267,139.90800000000002,0.7103722246575644,1.3495972505315863,2015_yk_332,Yukon,2015,279.81600000000003,0.7100156923362103
268,140.43200000000002,0.71021018672394,1.3495311924384594,2015_yk_332,Yukon,2015,280.86400000000003,0.7100203834732864
269,140.95600000000002,0.70930497909319,1.352926539895932,2015_yk_332,Yukon,2015,281.91200000000003,0.7100113262660861
270,141.48000000000002,0.7102716391471803,1.3747041683173706,2015_yk_332,Yukon,2015,282.96000000000004,0.7100127532099368
271,142.00400000000002,0.7100670591284344,1.367286479364089,2015_yk_332,Yukon,2015,284.00800000000004,0.7100118558779023
272,142.52800000000002,0.7100908638150835,1.3542139569146554,2015_yk_332,Yukon,2015,285.05600000000004,0.7100100462421218
273,143.05200000000002,0.7102903553636147,1.3416615011049582,2015_yk_332,Yukon,2015,286.10400000000004,0.7100047153880534
274,143.576,0.7097442428670857,1.3769353661597,2015_yk_332,Yukon,2015,287.152,0.7100011753756968
275,144.1,0.7100199215483461,1.3864480507901706,2015_yk_332,Yukon,2015,288.2,0.7100112928312774
276,144.624,0.7097718260877978,1.3510484701453365,2015_yk_332,Yukon,2015,289.248,0.7100242060757957
277,145.148,0.7095427000413488,1.3614949990428404,2015_yk_332,Yukon,2015,290.296,0.7100388399034621
278,145.672,0.7094002307805599,1.365070806879484,2015_yk_332,Yukon,2015,291.344,0.7100446674149123
279,146.196,0.7102078562929622,1.358833195232616,2015_yk_332,Yukon,2015,292.392,0.710022078351187
280,146.72,0.7097237940298189,1.3357837332283025,2015_yk_332,Yukon,2015,293.44,0.7100292274729676
281,147.244,0.7106874027127886,1.3624699710844366,2015_yk_332,Yukon,2015,294.488,0.7100276127906849
282,147.768,0.7103652471144344,1.3292260229134982,2015_yk_332,Yukon,2015,295.536,0.71000747852974
283,148.292,0.7103830261693251,1.3307049259079693,2015_yk_332,Yukon,2015,296.584,0.70998539306742
284,148.816,0.7109549540786324,1.3446547041158847,2015_yk_332,Yukon,2015,297.632,0.7099791655761275
285,149.34,0.7102262237075778,1.349192586272587,2015_yk_332,Yukon,2015,298.68,0.7099747681330811
286,149.864,0.710579697870307,1.344313524286786,2015_yk_332,Yukon,2015,299.728,0.7099793765541886
287,150.388,0.70940215237948,1.3182636720694476,2015_yk_332,Yukon,2015,300.776,0.709995311390742
288,150.912,0.7095263143284869,1.3468961754990536,2015_yk_332,Yukon,2015,301.824,0.7099887284658152
289,151.436,0.7087671971209585,1.333275973717316,2015_yk_332,Yukon,2015,302.872,0.7099809992523501
290,151.96,0.710437219373865,1.3344648018062246,2015_yk_332,Yukon,2015,303.92,0.7099675424844919
291,152.484,0.7090218560898082,1.3270694671562209,2015_yk_332,Yukon,2015,304.968,0.7099743211195771
292,153.008,0.7096810864535436,1.3390875996330367,2015_yk_332,Yukon,2015,306.016,0.7099654996754813
293,153.532,0.7100161168515867,1.3295961194244226,2015_yk_332,Yukon,2015,307.064,0.7099580552535626
294,154.056,0.7105142198217483,1.2879565371327324,2015_yk_332,Yukon,2015,308.112,0.7099622484450354
295,154.58,0.7098848101456259,1.3016034082486674,2015_yk_332,Yukon,2015,309.16,0.709971886654627
296,155.104,0.7092180493903204,1.3260376672165497,2015_yk_332,Yukon,2015,310.208,0.7099632836616591
297,155.628,0.710280635313297,1.3037310902340389,2015_yk_332,Yukon,2015,311.25600000000003,0.7099683052630855
298,156.15200000000002,0.7108540647321506,1.3117301786382165,2015_yk_332,Yukon,2015,312.30400000000003,0.7099635994056949
299,156.67600000000002,0.7100372936067415,1.3173598433529516,2015_yk_332,Yukon,2015,313.35200000000003,0.7099838711261165
300,157.20000000000002,0.7095235540076915,1.3405111032136736,2015_yk_332,Yukon,2015,314.40000000000003,0.7099844582033256
