Cycle,Time,Iso,Sr88,FishID,Watershed,Year,Microns,MA
206,107.944,0.7097438192114115,0.7069259811013899,2015_yk_333_2,Yukon,2015,215.888,0.7098437745024203
207,108.468,0.7097172118254576,0.7084877694947087,2015_yk_333_2,Yukon,2015,216.936,0.709814287049334
208,108.992,0.7093454420764208,0.7245952542705071,2015_yk_333_2,Yukon,2015,217.984,0.7098190300221173
209,109.516,0.7102781735514118,0.7216438038083177,2015_yk_333_2,Yukon,2015,219.032,0.7098510688762993
210,110.04,0.7097754158968176,0.7223203226214824,2015_yk_333_2,Yukon,2015,220.08,0.7098829359355696
211,110.564,0.7104188782143305,0.725410075551865,2015_yk_333_2,Yukon,2015,221.128,0.7098772561189667
212,111.088,0.7098358137361946,0.72845321009105235,2015_yk_333_2,Yukon,2015,222.176,0.7098863700302389
213,111.612,0.7100208974211092,0.7308698271738585,2015_yk_333_2,Yukon,2015,223.224,0.7098885003015488
214,112.136,0.7084360303766756,0.7220918709176555,2015_yk_333_2,Yukon,2015,224.272,0.7098942575276675
215,112.66,0.7099013322544386,0.7274546045645539,2015_yk_333_2,Yukon,2015,225.32,0.7098920447999209
216,113.184,0.710259643666733,0.7423430031477938,2015_yk_333_2,Yukon,2015,226.368,0.7098547069165219
217,113.708,0.7104564757471539,0.7371698837259025,2015_yk_333_2,Yukon,2015,227.416,0.7098796092232671
218,114.232,0.7096467929273675,0.7238981945438557,2015_yk_333_2,Yukon,2015,228.464,0.7098615562456404
219,114.756,0.7089082773774511,0.7342348094038722,2015_yk_333_2,Yukon,2015,229.512,0.7098753117416737
220,115.28,0.7093726403291324,0.7396064558138378,2015_yk_333_2,Yukon,2015,230.56,0.7098693659560975
221,115.804,0.7102794208170053,0.7263817101893256,2015_yk_333_2,Yukon,2015,231.608,0.7098973943732345
222,116.328,0.7102339687374535,0.7147872343251994,2015_yk_333_2,Yukon,2015,232.656,0.7099028403289404
223,116.852,0.7099233658143715,0.7331554257204802,2015_yk_333_2,Yukon,2015,233.704,0.7098944030232944
224,117.376,0.7099415818208866,0.7375230768264409,2015_yk_333_2,Yukon,2015,234.752,0.7098806450149054
225,117.9,0.7100040107441109,0.7330007058261001,2015_yk_333_2,Yukon,2015,235.8,0.7099003847533015
226,118.424,0.7116090591231506,0.7306745691187336,2015_yk_333_2,Yukon,2015,236.848,0.7099202915664282
227,118.948,0.7097080122568307,0.7396493578486065,2015_yk_333_2,Yukon,2015,237.896,0.7099194287904907
228,119.472,0.7103345806050573,0.7426604446503399,2015_yk_333_2,Yukon,2015,238.944,0.7099117668131124
229,119.996,0.7096011210545807,0.7181858268139986,2015_yk_333_2,Yukon,2015,239.992,0.7099279702474912
230,120.52,0.7093390415864936,0.7174546376958559,2015_yk_333_2,Yukon,2015,241.04,0.7099316900373167
231,121.044,0.7093538401197034,0.7162369739329392,2015_yk_333_2,Yukon,2015,242.088,0.7099168284919875
232,121.568,0.7092027018613816,0.7168472803355326,2015_yk_333_2,Yukon,2015,243.136,0.7098859883384636
233,122.092,0.7095808862264075,0.7114407800104295,2015_yk_333_2,Yukon,2015,244.18400000000003,0.7099101669979238
234,122.616,0.7110572107710879,0.7298837950655989,2015_yk_333_2,Yukon,2015,245.232,0.7099047052308377
235,123.14,0.7100446482652136,0.7407669109412477,2015_yk_333_2,Yukon,2015,246.28,0.7098956882562936
