Cycle,Time,Iso,Sr88,FishID,Watershed,Year,Microns,MA
102,53.448,0.7140814922964234,0.41129700537879943,2015_yk_068a,Yukon,2015,106.896,0.7117766436320875
103,53.972,0.7097130748591859,0.40937586218820954,2015_yk_068a,Yukon,2015,107.944,0.7117744712661949
104,54.496,0.710518378084833,0.40095186454977266,2015_yk_068a,Yukon,2015,108.992,0.7118242742047144
105,55.02,0.7129666641074992,0.4091833348311259,2015_yk_068a,Yukon,2015,110.04,0.7118594561287241
106,55.544,0.7107718576933485,0.4098370251954867,2015_yk_068a,Yukon,2015,111.088,0.7118869857592849
107,56.068000000000005,0.7148505256746449,0.40764565447387147,2015_yk_068a,Yukon,2015,112.136,0.7118792413124645
108,56.592000000000006,0.7112978395951299,0.39881463048002386,2015_yk_068a,Yukon,2015,113.184,0.7118417656616691
109,57.116,0.7135354204068792,0.39797418819976615,2015_yk_068a,Yukon,2015,114.232,0.7118423540593369
110,57.64,0.7113325077445506,0.39508110117506173,2015_yk_068a,Yukon,2015,115.28,0.7118294370724819
111,58.164,0.712052379918219,0.37967260528011326,2015_yk_068a,Yukon,2015,116.328,0.711907424388475
112,58.688,0.7110754602248792,0.379121000071345,2015_yk_068a,Yukon,2015,117.376,0.7119040621317535
113,59.212,0.7103351887165018,0.3899892138503212,2015_yk_068a,Yukon,2015,118.424,0.7119217814109537
114,59.736,0.7104810594134375,0.3917076358017903,2015_yk_068a,Yukon,2015,119.472,0.7119684227842775
115,60.260000000000005,0.7122890936123994,0.38439850427401073,2015_yk_068a,Yukon,2015,120.52,0.7119943045979531
116,60.784000000000006,0.7118475806841452,0.3865153640711356,2015_yk_068a,Yukon,2015,121.568,0.7120016348473859
117,61.30800000000001,0.7115664943241529,0.38801533519327974,2015_yk_068a,Yukon,2015,122.616,0.711987864748576
118,61.832,0.7114390029238635,0.3875349571132153,2015_yk_068a,Yukon,2015,123.664,0.7119585296589309
119,62.356,0.7106447492562151,0.39098208586392175,2015_yk_068a,Yukon,2015,124.712,0.7120135641227638
120,62.88,0.7120980917258959,0.40280528425164974,2015_yk_068a,Yukon,2015,125.76,0.7119449429130998
121,63.404,0.7103847215203973,0.40174408614878665,2015_yk_068a,Yukon,2015,126.808,0.7119563776478623
122,63.928,0.7106398848665141,0.39770810042280513,2015_yk_068a,Yukon,2015,127.856,0.7119929168917772
