Cycle,Time,Iso,Sr88,FishID,Watershed,Year,Microns,MA
285,149.34,0.7121691497132835,0.6348707922755596,2015_yk_398_1,Yukon,2015,298.68,0.7114359277176073
286,149.864,0.7120322583086263,0.6465622393971313,2015_yk_398_1,Yukon,2015,299.728,0.7114436308806557
287,150.388,0.7113869344631588,0.641846705428766,2015_yk_398_1,Yukon,2015,300.776,0.711438250171883
288,150.912,0.7123662076056693,0.6287189132598021,2015_yk_398_1,Yukon,2015,301.824,0.7114191653840282
289,151.436,0.710526966978188,0.6136840827016891,2015_yk_398_1,Yukon,2015,302.872,0.7113971840881449
290,151.96,0.7115515857560397,0.6315379016439303,2015_yk_398_1,Yukon,2015,303.92,0.7113379616648535
291,152.484,0.7103262185899938,0.6353100973139321,2015_yk_398_1,Yukon,2015,304.968,0.7113588559528333
292,153.008,0.7103488629331343,0.6292333937486111,2015_yk_398_1,Yukon,2015,306.016,0.7113807923196157
293,153.532,0.710679279577311,0.6287248364298405,2015_yk_398_1,Yukon,2015,307.064,0.7113886407122362
294,154.056,0.713093335119655,0.6377698187540213,2015_yk_398_1,Yukon,2015,308.112,0.7114133362541981
295,154.58,0.7111533536098752,0.6348282578550093,2015_yk_398_1,Yukon,2015,309.16,0.7113833180208169
296,155.104,0.7113238243389338,0.6353385269439819,2015_yk_398_1,Yukon,2015,310.208,0.7113748356280657
297,155.628,0.7114928327747084,0.6418736679678888,2015_yk_398_1,Yukon,2015,311.25600000000003,0.711351600800944
298,156.15200000000002,0.7115399406149762,0.648910109725577,2015_yk_398_1,Yukon,2015,312.30400000000003,0.7113805270644101
299,156.67600000000002,0.7114325881875477,0.6370391762653588,2015_yk_398_1,Yukon,2015,313.35200000000003,0.7113634963788864
300,157.20000000000002,0.7089060321049311,0.6362711102685137,2015_yk_398_1,Yukon,2015,314.40000000000003,0.7114036712924315
301,157.72400000000002,0.712330360007309,0.6455438926468423,2015_yk_398_1,Yukon,2015,315.44800000000004,0.711441550743441
302,158.24800000000002,0.7110486321088126,0.6436879153507749,2015_yk_398_1,Yukon,2015,316.49600000000004,0.7114348976077538
303,158.77200000000002,0.7124688350127586,0.645164390450515,2015_yk_398_1,Yukon,2015,317.54400000000004,0.7114346881886074
