Cycle,Time,Iso,Sr88,FishID,Watershed,Year,Microns,MA
164,85.936,0.7117628362732344,0.4471567150035581,2015_yk_102b,Yukon,2015,171.872,0.7110994564351242
165,86.46000000000001,0.7086615820487315,0.46757562900374366,2015_yk_102b,Yukon,2015,172.92000000000002,0.7110807966095398
166,86.98400000000001,0.7107685993196825,0.4925267223689471,2015_yk_102b,Yukon,2015,173.96800000000002,0.7111147189847298
167,87.50800000000001,0.7107695492872339,0.5001269889088911,2015_yk_102b,Yukon,2015,175.01600000000002,0.7111201433251001
168,88.03200000000001,0.7108790716489658,0.5183405785586352,2015_yk_102b,Yukon,2015,176.06400000000002,0.7111461581060801
169,88.55600000000001,0.7122716502264639,0.5568208114120222,2015_yk_102b,Yukon,2015,177.11200000000002,0.7111382737241119
170,89.08,0.7125201400149701,0.5437773159176306,2015_yk_102b,Yukon,2015,178.16,0.7111042337321613
171,89.604,0.7102977433364146,0.5459529648903165,2015_yk_102b,Yukon,2015,179.208,0.7111072142879663
172,90.128,0.7112339280192622,0.5422949612480618,2015_yk_102b,Yukon,2015,180.256,0.711039418593876
173,90.652,0.7116456849901475,0.5560415376463727,2015_yk_102b,Yukon,2015,181.304,0.7110445796323612
174,91.176,0.7128230731691553,0.5602305174047782,2015_yk_102b,Yukon,2015,182.352,0.7110545666641868
175,91.7,0.7109340174266688,0.5359370367963469,2015_yk_102b,Yukon,2015,183.4,0.711070170050825
176,92.224,0.7112396962926212,0.5582463189327093,2015_yk_102b,Yukon,2015,184.448,0.7110753541695234
177,92.748,0.7109527909508121,0.6025558977953892,2015_yk_102b,Yukon,2015,185.496,0.7111361014250613
178,93.272,0.7119295477018283,0.6060413054944704,2015_yk_102b,Yukon,2015,186.544,0.7110869162123296
179,93.796,0.710637959000151,0.6063896356081826,2015_yk_102b,Yukon,2015,187.592,0.7110945472936063
180,94.32,0.7092607349227541,0.634296015564703,2015_yk_102b,Yukon,2015,188.64,0.711118051740764
181,94.844,0.7115447157125128,0.641114281735777,2015_yk_102b,Yukon,2015,189.688,0.7111530551175982
182,95.368,0.7100035391847401,0.6119836958309854,2015_yk_102b,Yukon,2015,190.736,0.7111671073604834
183,95.892,0.7128363079240694,0.6184743924688163,2015_yk_102b,Yukon,2015,191.784,0.7111601736683092
184,96.416,0.7107842090836795,0.6488426400911306,2015_yk_102b,Yukon,2015,192.832,0.7111562714254084
185,96.94,0.711598199491965,0.6446152111008855,2015_yk_102b,Yukon,2015,193.88,0.7111723460835453
186,97.464,0.7116786494623871,0.6423694039025709,2015_yk_102b,Yukon,2015,194.928,0.7111498547663536
187,97.988,0.7102073634922794,0.6430172578331702,2015_yk_102b,Yukon,2015,195.976,0.71113020981262
