Cycle,Time,Iso,Sr88,FishID,Watershed,Year,Microns,MA
190,99.56,0.7093790268471117,1.3856183168489051,2015_yk_275a,Yukon,2015,199.12,0.7088926582100251
191,100.084,0.708635571366387,1.4198691763497513,2015_yk_275a,Yukon,2015,200.168,0.7088950965370994
192,100.608,0.7091874723538008,1.4317525016589732,2015_yk_275a,Yukon,2015,201.216,0.708871354296892
193,101.132,0.7084799686840433,1.4830692407307642,2015_yk_275a,Yukon,2015,202.264,0.7088534711147431
194,101.656,0.7087891169203028,1.4732429438145296,2015_yk_275a,Yukon,2015,203.312,0.7088540684831551
195,102.18,0.7083019939163401,1.4322844090838562,2015_yk_275a,Yukon,2015,204.36,0.7088581521591945
196,102.704,0.7088138713875529,1.4261827589428986,2015_yk_275a,Yukon,2015,205.408,0.7088503242047339
197,103.228,0.7087536509545846,1.4322411981702723,2015_yk_275a,Yukon,2015,206.456,0.7088666211615753
198,103.752,0.7085063240111775,1.411692835736693,2015_yk_275a,Yukon,2015,207.504,0.70885495381227
199,104.276,0.709957721011444,1.3971747169357256,2015_yk_275a,Yukon,2015,208.552,0.7088653448621295
200,104.8,0.7096084097492055,1.4293551668335407,2015_yk_275a,Yukon,2015,209.6,0.7088728571198774
201,105.324,0.7087513202591101,1.460984204973417,2015_yk_275a,Yukon,2015,210.648,0.7088740597449454
202,105.848,0.7087251508220654,1.420157093970638,2015_yk_275a,Yukon,2015,211.696,0.708873527506451
203,106.372,0.7095902428541812,1.3868318971531255,2015_yk_275a,Yukon,2015,212.744,0.7088694710659101
204,106.896,0.7085924673669066,1.4045488945679354,2015_yk_275a,Yukon,2015,213.792,0.7088820851797806
205,107.42,0.7081919814284026,1.43065130667362,2015_yk_275a,Yukon,2015,214.84,0.708863950921596
206,107.944,0.7082823140851912,1.3818800498659922,2015_yk_275a,Yukon,2015,215.888,0.7088804465155989
207,108.468,0.70961546957436,1.3997708343573063,2015_yk_275a,Yukon,2015,216.936,0.7088721240582921
208,108.992,0.7091262994713092,1.413301497379709,2015_yk_275a,Yukon,2015,217.984,0.7088762749881682
209,109.516,0.709144227504857,1.4141063990779614,2015_yk_275a,Yukon,2015,219.032,0.7088811905130983
210,110.04,0.7095355401559776,1.403427161311,2015_yk_275a,Yukon,2015,220.08,0.7088699335672056
211,110.564,0.7085787005573507,1.3957040691027665,2015_yk_275a,Yukon,2015,221.128,0.7088389387826941
212,111.088,0.7089378961772193,1.432736150772524,2015_yk_275a,Yukon,2015,222.176,0.7088254247582071
213,111.612,0.7084003052512902,1.4104642243526349,2015_yk_275a,Yukon,2015,223.224,0.708823116538088
214,112.136,0.7091958780516271,1.378071455805285,2015_yk_275a,Yukon,2015,224.272,0.708807488992557
215,112.66,0.7085171449445419,1.380963602490736,2015_yk_275a,Yukon,2015,225.32,0.7088051876956688
216,113.184,0.7091646946475951,1.4126643340160985,2015_yk_275a,Yukon,2015,226.368,0.7088113161640561
217,113.708,0.7090282243225934,1.38127745870161,2015_yk_275a,Yukon,2015,227.416,0.7087898416820677
218,114.232,0.7087799027139504,1.3606035891789028,2015_yk_275a,Yukon,2015,228.464,0.708769048557931
219,114.756,0.7093061858916452,1.3528157935322824,2015_yk_275a,Yukon,2015,229.512,0.7087767881848952
220,115.28,0.7093127582503347,1.4026593451950653,2015_yk_275a,Yukon,2015,230.56,0.7087535605215937
221,115.804,0.7091755078336343,1.3476141201825669,2015_yk_275a,Yukon,2015,231.608,0.708751470151994
222,116.328,0.7083853959957006,1.336524384828824,2015_yk_275a,Yukon,2015,232.656,0.7087316888713718
223,116.852,0.7084175910979932,1.4028764245972765,2015_yk_275a,Yukon,2015,233.704,0.7087395722604934
224,117.376,0.7087559112002058,1.389543576499362,2015_yk_275a,Yukon,2015,234.752,0.7087341409431455
225,117.9,0.7082804168511515,1.3548391152014718,2015_yk_275a,Yukon,2015,235.8,0.7087301124410795
226,118.424,0.7087069024287127,1.316039772553145,2015_yk_275a,Yukon,2015,236.848,0.70872278198693
227,118.948,0.7095863021666183,1.3357124590749707,2015_yk_275a,Yukon,2015,237.896,0.708720792851389
228,119.472,0.7085388037264528,1.3569974730226295,2015_yk_275a,Yukon,2015,238.944,0.7087173676903123
229,119.996,0.7092569821144767,1.3279889697747684,2015_yk_275a,Yukon,2015,239.992,0.7086980353548109
230,120.52,0.7092589487962103,1.3317416860619893,2015_yk_275a,Yukon,2015,241.04,0.7086868197533049
231,121.044,0.7083376702533682,1.4008029763451109,2015_yk_275a,Yukon,2015,242.088,0.7086819226450738
232,121.568,0.7087782833382525,1.3947900592477158,2015_yk_275a,Yukon,2015,243.136,0.7086677389991215
233,122.092,0.7082780010684421,1.3504173916026718,2015_yk_275a,Yukon,2015,244.18400000000003,0.7086486456568577
234,122.616,0.7086926379009294,1.3287084753357734,2015_yk_275a,Yukon,2015,245.232,0.7086802524249506
235,123.14,0.7076698777232031,1.3619571370160146,2015_yk_275a,Yukon,2015,246.28,0.7086962036233154
236,123.664,0.7097210943102633,1.312282691329188,2015_yk_275a,Yukon,2015,247.328,0.7087072205868934
237,124.188,0.7085906047018863,1.2931620794412313,2015_yk_275a,Yukon,2015,248.376,0.7087080245330283
238,124.712,0.70917029349562,1.3044715055749965,2015_yk_275a,Yukon,2015,249.424,0.708714435136225
239,125.236,0.7093370072297145,1.3465513012800856,2015_yk_275a,Yukon,2015,250.472,0.7087088548580168
240,125.76,0.7084204024067876,1.308617006721325,2015_yk_275a,Yukon,2015,251.52,0.7086896606810202
241,126.284,0.7072852215727417,1.264974368099005,2015_yk_275a,Yukon,2015,252.568,0.7086822786222833
242,126.808,0.7082351899472441,1.2776091324904464,2015_yk_275a,Yukon,2015,253.616,0.7086693396631557
243,127.332,0.7083989098201647,1.3032270540228263,2015_yk_275a,Yukon,2015,254.664,0.7086708258010462
244,127.856,0.708191507355962,1.2660696373510507,2015_yk_275a,Yukon,2015,255.712,0.7086547800272972
245,128.38,0.7080072971085685,1.2635021139502487,2015_yk_275a,Yukon,2015,256.76,0.7086465380493817
246,128.904,0.7087072315781339,1.2883740923653757,2015_yk_275a,Yukon,2015,257.808,0.7086585866894856
247,129.428,0.7076685323928965,1.2661681856723728,2015_yk_275a,Yukon,2015,258.856,0.708637996868925
248,129.952,0.7088401349482077,1.2581530742426803,2015_yk_275a,Yukon,2015,259.904,0.7086251033992877
249,130.476,0.7087248001977368,1.2703752212994757,2015_yk_275a,Yukon,2015,260.952,0.7086268719309939
250,131,0.7079853670490195,1.3055430489414892,2015_yk_275a,Yukon,2015,262,0.7086141877348918
251,131.524,0.7085101491904091,1.2946055728624526,2015_yk_275a,Yukon,2015,263.048,0.7086107355113717
252,132.048,0.708000595516464,1.2484251718574404,2015_yk_275a,Yukon,2015,264.096,0.708602978061596
253,132.572,0.708952972031345,1.2470262714524736,2015_yk_275a,Yukon,2015,265.144,0.7086158942697073
254,133.096,0.7084632378794242,1.2884822842453925,2015_yk_275a,Yukon,2015,266.192,0.7086092104622367
255,133.62,0.7080602837923784,1.2711391695078424,2015_yk_275a,Yukon,2015,267.24,0.7086174218732145
256,134.144,0.7083740441385803,1.2779639762289543,2015_yk_275a,Yukon,2015,268.288,0.7085882274270296
257,134.668,0.7086343028221256,1.281913735922876,2015_yk_275a,Yukon,2015,269.336,0.7085556094663802
258,135.192,0.7083008143465833,1.2545523369253488,2015_yk_275a,Yukon,2015,270.384,0.7085591544412995
259,135.716,0.7087977808813569,1.2648092108668647,2015_yk_275a,Yukon,2015,271.432,0.7085518838685386
260,136.24,0.7089354736588482,1.25386822071222,2015_yk_275a,Yukon,2015,272.48,0.7085519703474269
