Cycle,Time,Iso,Sr88,FishID,Watershed,Year,Microns,MA
145,75.98,0.7081286023048935,1.5551229827600022,2015_yk_376c,Yukon,2015,151.96,0.7081280221210503
146,76.504,0.708353481188628,1.5403723579759017,2015_yk_376c,Yukon,2015,153.008,0.7081292664696278
147,77.028,0.7085119446142554,1.5386502602438556,2015_yk_376c,Yukon,2015,154.056,0.7081260087900508
148,77.552,0.7082264690208241,1.5370136001396577,2015_yk_376c,Yukon,2015,155.104,0.7081269170375648
149,78.07600000000001,0.7076760380138549,1.573240070153151,2015_yk_376c,Yukon,2015,156.15200000000002,0.7081401464477757
150,78.60000000000001,0.7075377464393167,1.583570723587632,2015_yk_376c,Yukon,2015,157.20000000000002,0.7081691087499105
151,79.12400000000001,0.7078724184037571,1.5588772237287891,2015_yk_376c,Yukon,2015,158.24800000000002,0.7081627392223062
152,79.64800000000001,0.7080919039433131,1.548421721826608,2015_yk_376c,Yukon,2015,159.29600000000002,0.7081430563002394
153,80.172,0.7084307452290307,1.591131331805864,2015_yk_376c,Yukon,2015,160.344,0.7081481791156872
154,80.696,0.7085311115761319,1.5795611800677332,2015_yk_376c,Yukon,2015,161.392,0.7081492874652334
155,81.22,0.7087182831193711,1.5487196484878007,2015_yk_376c,Yukon,2015,162.44,0.7081616667258952
156,81.744,0.7074257248181981,1.5519667325259796,2015_yk_376c,Yukon,2015,163.488,0.708180542324995
157,82.268,0.7076322919171953,1.5728227796211798,2015_yk_376c,Yukon,2015,164.536,0.7081725586245086
158,82.792,0.7074383431236422,1.549950655331966,2015_yk_376c,Yukon,2015,165.584,0.7081495351976702
159,83.316,0.7083167248270826,1.5424134852872926,2015_yk_376c,Yukon,2015,166.632,0.7081357552121735
160,83.84,0.7091151795538442,1.575368239491506,2015_yk_376c,Yukon,2015,167.68,0.7081308175553371
161,84.364,0.70820803734874,1.5742179146626214,2015_yk_376c,Yukon,2015,168.728,0.7081237725402879
162,84.888,0.7079560371800312,1.527969931146672,2015_yk_376c,Yukon,2015,169.776,0.7081224533849966
163,85.412,0.7083272383534424,1.53206560013035,2015_yk_376c,Yukon,2015,170.824,0.7081141604550193
164,85.936,0.7069842727898102,1.5666577765012912,2015_yk_376c,Yukon,2015,171.872,0.7081202304137922
165,86.46000000000001,0.7082107562225485,1.5660637395693058,2015_yk_376c,Yukon,2015,172.92000000000002,0.7081265677246218
166,86.98400000000001,0.7080813437018846,1.5483909628086212,2015_yk_376c,Yukon,2015,173.96800000000002,0.7081259002698191
167,87.50800000000001,0.7083945297827383,1.5298894026781813,2015_yk_376c,Yukon,2015,175.01600000000002,0.7081208701016678
168,88.03200000000001,0.7086996228192567,1.5715078716301654,2015_yk_376c,Yukon,2015,176.06400000000002,0.708112791388881
169,88.55600000000001,0.7089757880386905,1.538350547509981,2015_yk_376c,Yukon,2015,177.11200000000002,0.7081088512934206
170,89.08,0.7079773444129598,1.5341601764860762,2015_yk_376c,Yukon,2015,178.16,0.7081005719372843
171,89.604,0.7071917233330123,1.538954648995796,2015_yk_376c,Yukon,2015,179.208,0.7081021900401641
172,90.128,0.7076390638484117,1.552141768248101,2015_yk_376c,Yukon,2015,180.256,0.7081098965881683
173,90.652,0.7077096338683069,1.5641781936009351,2015_yk_376c,Yukon,2015,181.304,0.7081090954947479
174,91.176,0.7075645169903987,1.5688924095260968,2015_yk_376c,Yukon,2015,182.352,0.7081294285025377
175,91.7,0.7078944089883369,1.5453342736284406,2015_yk_376c,Yukon,2015,183.4,0.7081337282950457
176,92.224,0.708569652477052,1.5736782667527138,2015_yk_376c,Yukon,2015,184.448,0.7081358520094725
177,92.748,0.7087068998938183,1.5799336568216558,2015_yk_376c,Yukon,2015,185.496,0.708124991053155
178,93.272,0.7078876062616635,1.595538095151131,2015_yk_376c,Yukon,2015,186.544,0.7081172047174669
179,93.796,0.708173941245353,1.613456311226006,2015_yk_376c,Yukon,2015,187.592,0.708122142196496
180,94.32,0.708913211542759,1.6116283512242762,2015_yk_376c,Yukon,2015,188.64,0.7081290158999441
181,94.844,0.7082590616548708,1.567573492412939,2015_yk_376c,Yukon,2015,189.688,0.7081319117686213
182,95.368,0.7075808409650264,1.5619671908721682,2015_yk_376c,Yukon,2015,190.736,0.7081296944486299
183,95.892,0.7083913685840456,1.604827909750827,2015_yk_376c,Yukon,2015,191.784,0.7081248875138928
184,96.416,0.7084149012992785,1.646977465096804,2015_yk_376c,Yukon,2015,192.832,0.70810942694126
185,96.94,0.7088933200548432,1.6395590826770858,2015_yk_376c,Yukon,2015,193.88,0.7080934930247434
186,97.464,0.708891037098972,1.6313529254259969,2015_yk_376c,Yukon,2015,194.928,0.7080945562066435
187,97.988,0.7081620758006999,1.6279350700572406,2015_yk_376c,Yukon,2015,195.976,0.7080978506292348
188,98.512,0.7078266902464375,1.5865314055450972,2015_yk_376c,Yukon,2015,197.024,0.7081042035739217
189,99.036,0.7075221968266957,1.599962603612613,2015_yk_376c,Yukon,2015,198.072,0.7080990756699987
190,99.56,0.707939815159512,1.6361359055697984,2015_yk_376c,Yukon,2015,199.12,0.7080598708250647
191,100.084,0.7081153107893622,1.6536257243023624,2015_yk_376c,Yukon,2015,200.168,0.708057416564642
192,100.608,0.7083645185970974,1.633489284356256,2015_yk_376c,Yukon,2015,201.216,0.7080424442821068
193,101.132,0.7076078051554027,1.6451781759264557,2015_yk_376c,Yukon,2015,202.264,0.7080396634570982
194,101.656,0.7085399822070967,1.6469328593683403,2015_yk_376c,Yukon,2015,203.312,0.7080532511514195
195,102.18,0.7083080735103532,1.6711783436499978,2015_yk_376c,Yukon,2015,204.36,0.7080525586718492
196,102.704,0.7079782710075992,1.6499958725584647,2015_yk_376c,Yukon,2015,205.408,0.7080637813195071
197,103.228,0.7080250808307438,1.6146300129832505,2015_yk_376c,Yukon,2015,206.456,0.7080612111218335
198,103.752,0.7077227617522818,1.6370974491462735,2015_yk_376c,Yukon,2015,207.504,0.7080289499090242
199,104.276,0.7075931048240249,1.6630424614739787,2015_yk_376c,Yukon,2015,208.552,0.7079968984491747
200,104.8,0.7075818027505121,1.6609122365679196,2015_yk_376c,Yukon,2015,209.6,0.7080044167837
201,105.324,0.7082990379289403,1.6582261484552805,2015_yk_376c,Yukon,2015,210.648,0.7080349620520349
202,105.848,0.7086043646699275,1.6951848116097257,2015_yk_376c,Yukon,2015,211.696,0.7080421127573278
203,106.372,0.7083080687636353,1.6547800476936012,2015_yk_376c,Yukon,2015,212.744,0.7080482142476712
204,106.896,0.7087635824823529,1.6190046169371246,2015_yk_376c,Yukon,2015,213.792,0.7080428236684286
205,107.42,0.7083865898553803,1.6347748157707966,2015_yk_376c,Yukon,2015,214.84,0.7080276622050018
206,107.944,0.7084809040542295,1.6812072274132577,2015_yk_376c,Yukon,2015,215.888,0.7080154499914396
207,108.468,0.7078602872352004,1.652742337482456,2015_yk_376c,Yukon,2015,216.936,0.7080044002629576
208,108.992,0.7077592888795369,1.6560209112134614,2015_yk_376c,Yukon,2015,217.984,0.7080101716112943
209,109.516,0.707972286755607,1.6712991529494023,2015_yk_376c,Yukon,2015,219.032,0.7080100450220326
210,110.04,0.7079501686462003,1.675590624028388,2015_yk_376c,Yukon,2015,220.08,0.7079970217600717
211,110.564,0.7080461705243907,1.6633026622063398,2015_yk_376c,Yukon,2015,221.128,0.7079980857258962
212,111.088,0.7079588647438336,1.6652479446913024,2015_yk_376c,Yukon,2015,222.176,0.7080055567895708
213,111.612,0.7081423291447989,1.6881843441994613,2015_yk_376c,Yukon,2015,223.224,0.7079905792931468
214,112.136,0.7076034772181651,1.6814634160870114,2015_yk_376c,Yukon,2015,224.272,0.7080034212793087
215,112.66,0.707762248128376,1.6491948389137134,2015_yk_376c,Yukon,2015,225.32,0.707979014509586
216,113.184,0.707489515732199,1.624707617587848,2015_yk_376c,Yukon,2015,226.368,0.7079669135792053
217,113.708,0.7078299572726754,1.6482108354164262,2015_yk_376c,Yukon,2015,227.416,0.7079721957215911
218,114.232,0.7078195198048557,1.6374444384475113,2015_yk_376c,Yukon,2015,228.464,0.7079738231935966
219,114.756,0.7080090505917006,1.6404721369499793,2015_yk_376c,Yukon,2015,229.512,0.7079941069234629
220,115.28,0.706762888857804,1.6643812805612896,2015_yk_376c,Yukon,2015,230.56,0.7079990384250217
221,115.804,0.7080607817233754,1.7022419255008712,2015_yk_376c,Yukon,2015,231.608,0.707995346813851
222,116.328,0.7070577002279166,1.6712651336397113,2015_yk_376c,Yukon,2015,232.656,0.7079791321688249
223,116.852,0.7081603888529255,1.6411529033585828,2015_yk_376c,Yukon,2015,233.704,0.7079873337863787
224,117.376,0.707799534449089,1.6691335145538595,2015_yk_376c,Yukon,2015,234.752,0.7079733060666763
225,117.9,0.7081692074483368,1.718624298698867,2015_yk_376c,Yukon,2015,235.8,0.707963251180405
226,118.424,0.7087547025613481,1.697154462666228,2015_yk_376c,Yukon,2015,236.848,0.7079612133256882
227,118.948,0.7082403179223278,1.6723160988322754,2015_yk_376c,Yukon,2015,237.896,0.7079556201482065
228,119.472,0.706763950050697,1.703072642765646,2015_yk_376c,Yukon,2015,238.944,0.7079615785596098
229,119.996,0.7070527004477204,1.7112074448473105,2015_yk_376c,Yukon,2015,239.992,0.7079816577940813
230,120.52,0.7084284444844785,1.6856225931354032,2015_yk_376c,Yukon,2015,241.04,0.7079792530065342
231,121.044,0.7090244394331123,1.6740653635438747,2015_yk_376c,Yukon,2015,242.088,0.7079780829525686
232,121.568,0.7080681061659814,1.713560394948478,2015_yk_376c,Yukon,2015,243.136,0.7079716332012695
233,122.092,0.7080757232889104,1.6622942646541226,2015_yk_376c,Yukon,2015,244.18400000000003,0.7079681210222105
234,122.616,0.7072410822358502,1.6408942339465238,2015_yk_376c,Yukon,2015,245.232,0.7079405630833365
235,123.14,0.7069847211827252,1.6584555221330164,2015_yk_376c,Yukon,2015,246.28,0.707941896983057
236,123.664,0.7078369196633183,1.7031417393770296,2015_yk_376c,Yukon,2015,247.328,0.7079233544290838
237,124.188,0.7080439161848958,1.669916646664602,2015_yk_376c,Yukon,2015,248.376,0.7079257945431351
238,124.712,0.7082338871618669,1.6640830515712268,2015_yk_376c,Yukon,2015,249.424,0.7079286401733875
239,125.236,0.7081663458896509,1.6413856508217266,2015_yk_376c,Yukon,2015,250.472,0.7079230186972959
240,125.76,0.7081318158251034,1.681340126288555,2015_yk_376c,Yukon,2015,251.52,0.7079150176682666
241,126.284,0.7083228996043419,1.6663699466074886,2015_yk_376c,Yukon,2015,252.568,0.7079146003892729
242,126.808,0.7080291047854983,1.6811622013586154,2015_yk_376c,Yukon,2015,253.616,0.7079094882760663
243,127.332,0.7074927187986032,1.6794363890660708,2015_yk_376c,Yukon,2015,254.664,0.7078914881276231
244,127.856,0.709185420469001,1.6763563520813551,2015_yk_376c,Yukon,2015,255.712,0.707899565252459
245,128.38,0.707428913871475,1.6535427936059597,2015_yk_376c,Yukon,2015,256.76,0.7079047333287753
246,128.904,0.7081649812761274,1.6347260033283495,2015_yk_376c,Yukon,2015,257.808,0.7079093514501703
247,129.428,0.7084790043438469,1.683454249592681,2015_yk_376c,Yukon,2015,258.856,0.7079205047182721
248,129.952,0.7079243385667732,1.6963931509686263,2015_yk_376c,Yukon,2015,259.904,0.707918610267275
249,130.476,0.708739220618666,1.6576468609485258,2015_yk_376c,Yukon,2015,260.952,0.7079165539687579
250,131,0.7082357052530354,1.6412255796593562,2015_yk_376c,Yukon,2015,262,0.7079217683040372
251,131.524,0.7078938141191263,1.6812684296471725,2015_yk_376c,Yukon,2015,263.048,0.7079227412694763
252,132.048,0.7073916398955326,1.6533031407755407,2015_yk_376c,Yukon,2015,264.096,0.707942217835266
253,132.572,0.7080999022086292,1.6504102597614123,2015_yk_376c,Yukon,2015,265.144,0.7079406858980454
254,133.096,0.7076983190249505,1.6363786191230143,2015_yk_376c,Yukon,2015,266.192,0.7079466478220664
