Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year
129,67.596,0.7136471849963679,0.11849881730007604,135.192,2020_kk_061_sld6,Kusko,2020
130,68.12,0.708682798866112,0.15314547747865628,136.24,2020_kk_061_sld6,Kusko,2020
131,68.644,0.7152562766061229,0.170318161066353,137.288,2020_kk_061_sld6,Kusko,2020
132,69.168,0.7051664371809768,0.18717482011092768,138.336,2020_kk_061_sld6,Kusko,2020
133,69.69200000000001,0.7082671886591947,0.19712997148161512,139.38400000000001,2020_kk_061_sld6,Kusko,2020
134,70.21600000000001,0.7149830844878377,0.20947647945335868,140.43200000000002,2020_kk_061_sld6,Kusko,2020
135,70.74000000000001,0.7130447692651206,0.2218524022998943,141.48000000000002,2020_kk_061_sld6,Kusko,2020
136,71.26400000000001,0.710417819346769,0.22571438684424783,142.52800000000002,2020_kk_061_sld6,Kusko,2020
137,71.78800000000001,0.7057594700603,0.233210457744116,143.57600000000002,2020_kk_061_sld6,Kusko,2020
138,72.312,0.7117260171184812,0.2482365350646998,144.624,2020_kk_061_sld6,Kusko,2020
139,72.836,0.7065242430825747,0.2703777093411416,145.672,2020_kk_061_sld6,Kusko,2020
140,73.36,0.7136018171336475,0.28831888113974635,146.72,2020_kk_061_sld6,Kusko,2020
141,73.884,0.7071469115469448,0.2957583285683388,147.768,2020_kk_061_sld6,Kusko,2020
142,74.408,0.7070803243002514,0.2997674846016889,148.816,2020_kk_061_sld6,Kusko,2020
143,74.932,0.7143426997287272,0.3044737203750889,149.864,2020_kk_061_sld6,Kusko,2020
144,75.456,0.7118781978047498,0.31077786926564666,150.912,2020_kk_061_sld6,Kusko,2020
145,75.98,0.7105019864480955,0.3159962082102001,151.96,2020_kk_061_sld6,Kusko,2020
146,76.504,0.7115565201025966,0.324060948552557,153.008,2020_kk_061_sld6,Kusko,2020
147,77.028,0.7105181833598413,0.32279938894753546,154.056,2020_kk_061_sld6,Kusko,2020
148,77.552,0.7096083415463978,0.32689373247588105,155.104,2020_kk_061_sld6,Kusko,2020
149,78.07600000000001,0.7101694251027769,0.3261797145709914,156.15200000000002,2020_kk_061_sld6,Kusko,2020
150,78.60000000000001,0.7114251759500732,0.3259737024275103,157.20000000000002,2020_kk_061_sld6,Kusko,2020
151,79.12400000000001,0.7105709610482267,0.3338921555384412,158.24800000000002,2020_kk_061_sld6,Kusko,2020
152,79.64800000000001,0.7102761651168477,0.3414143105266847,159.29600000000002,2020_kk_061_sld6,Kusko,2020
153,80.172,0.7058558350362966,0.34699296634580507,160.344,2020_kk_061_sld6,Kusko,2020
154,80.696,0.7107374433371617,0.34808873396181444,161.392,2020_kk_061_sld6,Kusko,2020
155,81.22,0.7094283701253165,0.3485263266708275,162.44,2020_kk_061_sld6,Kusko,2020
156,81.744,0.7105734553788727,0.34507008881024454,163.488,2020_kk_061_sld6,Kusko,2020
157,82.268,0.7105380166423236,0.34228709123754664,164.536,2020_kk_061_sld6,Kusko,2020
158,82.792,0.7070904890962154,0.343578758029656,165.584,2020_kk_061_sld6,Kusko,2020
159,83.316,0.7071332108262411,0.33961665761341686,166.632,2020_kk_061_sld6,Kusko,2020
160,83.84,0.706458154779413,0.3395537345688092,167.68,2020_kk_061_sld6,Kusko,2020
161,84.364,0.7086869855860063,0.3429105428097862,168.728,2020_kk_061_sld6,Kusko,2020
162,84.888,0.7114610816718587,0.33714837325547187,169.776,2020_kk_061_sld6,Kusko,2020
163,85.412,0.7125145599338993,0.3272113199327097,170.824,2020_kk_061_sld6,Kusko,2020
164,85.936,0.7091774848604276,0.33160905990008194,171.872,2020_kk_061_sld6,Kusko,2020
165,86.46000000000001,0.7096648373985526,0.3464931327051176,172.92000000000002,2020_kk_061_sld6,Kusko,2020
166,86.98400000000001,0.7093178919004187,0.3485416398160561,173.96800000000002,2020_kk_061_sld6,Kusko,2020
167,87.50800000000001,0.7075693470333708,0.35140403726627795,175.01600000000002,2020_kk_061_sld6,Kusko,2020
168,88.03200000000001,0.7092520616574172,0.3506998169594348,176.06400000000002,2020_kk_061_sld6,Kusko,2020
169,88.55600000000001,0.7079565596326699,0.3582406047672502,177.11200000000002,2020_kk_061_sld6,Kusko,2020
170,89.08,0.7090260574459466,0.3672758196098694,178.16,2020_kk_061_sld6,Kusko,2020
171,89.604,0.7096725138892989,0.3654848428652557,179.208,2020_kk_061_sld6,Kusko,2020
172,90.128,0.7108345070984412,0.37099179500433577,180.256,2020_kk_061_sld6,Kusko,2020
173,90.652,0.709934464624741,0.37707952042972376,181.304,2020_kk_061_sld6,Kusko,2020
174,91.176,0.7080995572827864,0.386678241256695,182.352,2020_kk_061_sld6,Kusko,2020
175,91.7,0.7101675762101481,0.39112928730728486,183.4,2020_kk_061_sld6,Kusko,2020
176,92.224,0.7067663900777299,0.40532394801671295,184.448,2020_kk_061_sld6,Kusko,2020
177,92.748,0.707048460790962,0.4099937830287317,185.496,2020_kk_061_sld6,Kusko,2020
178,93.272,0.7068905022422339,0.4145592755512532,186.544,2020_kk_061_sld6,Kusko,2020
179,93.796,0.7090744028865725,0.4184527942197045,187.592,2020_kk_061_sld6,Kusko,2020
180,94.32000000000001,0.7105074976673641,0.4194696537547056,188.64000000000001,2020_kk_061_sld6,Kusko,2020
181,94.84400000000001,0.7094171059425017,0.4196428462123715,189.68800000000002,2020_kk_061_sld6,Kusko,2020
182,95.36800000000001,0.70877574691336,0.4148639092001171,190.73600000000002,2020_kk_061_sld6,Kusko,2020
