Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns
106,55.544000000000004,7.0833372530771943e-001,0.1016999396811121,2015_yk_333_2,Yukon,2015,111.08800000000001
107,56.068000000000005,7.0924811635148766e-001,0.4766267737636938,2015_yk_333_2,Yukon,2015,112.13600000000001
108,56.592000000000006,7.1096175415246798e-001,0.721827923048193,2015_yk_333_2,Yukon,2015,113.18400000000001
109,57.116,7.0966847552209300e-001,0.7821769932539545,2015_yk_333_2,Yukon,2015,114.232
110,57.64,7.0942415325185204e-001,0.7783801520931709,2015_yk_333_2,Yukon,2015,115.28
111,58.164,7.0943393050067249e-001,0.7524767691048958,2015_yk_333_2,Yukon,2015,116.328
112,58.688,7.0947957792465188e-001,0.7154002642914696,2015_yk_333_2,Yukon,2015,117.376
113,59.212,7.1136899798506903e-001,0.7130841641925616,2015_yk_333_2,Yukon,2015,118.424
114,59.736000000000004,7.1059811645531101e-001,0.7106413266470573,2015_yk_333_2,Yukon,2015,119.47200000000001
115,60.260000000000005,7.1029527178358332e-001,0.6895202179255129,2015_yk_333_2,Yukon,2015,120.52000000000001
116,60.784000000000006,7.1003224527852671e-001,0.6673351701197976,2015_yk_333_2,Yukon,2015,121.56800000000001
117,61.30800000000001,7.0923123273420163e-001,0.6718032202688877,2015_yk_333_2,Yukon,2015,122.61600000000001
118,61.832,7.1141535110062304e-001,0.660696867344247,2015_yk_333_2,Yukon,2015,123.664
119,62.356,7.0856053898881288e-001,0.6476293371449316,2015_yk_333_2,Yukon,2015,124.712
120,62.88,7.1113981860782471e-001,0.6455049602120807,2015_yk_333_2,Yukon,2015,125.76
121,63.404,7.0840236318014282e-001,0.664593072991616,2015_yk_333_2,Yukon,2015,126.808
122,63.928000000000004,7.0998982103201547e-001,0.6748256498714164,2015_yk_333_2,Yukon,2015,127.85600000000001
123,64.452,7.0989175257323023e-001,0.6672181098339265,2015_yk_333_2,Yukon,2015,128.904
124,64.976,7.0999567541070085e-001,0.6595137729968565,2015_yk_333_2,Yukon,2015,129.952
125,65.5,7.0911743493276336e-001,0.6779298292613777,2015_yk_333_2,Yukon,2015,131
126,66.024,7.0987045808609051e-001,0.6669245553689389,2015_yk_333_2,Yukon,2015,132.048
127,66.548,7.1083181287348551e-001,0.6616054965234955,2015_yk_333_2,Yukon,2015,133.096
128,67.072,7.1001732871983914e-001,0.6713661423122314,2015_yk_333_2,Yukon,2015,134.144
129,67.596,7.1045477298772119e-001,0.6817299258155477,2015_yk_333_2,Yukon,2015,135.192
130,68.12,7.0917386782249370e-001,0.667090304440022,2015_yk_333_2,Yukon,2015,136.24
131,68.644,7.1104408467862834e-001,0.6471973965574457,2015_yk_333_2,Yukon,2015,137.288
132,69.168,7.1094040938857928e-001,0.6480686428178237,2015_yk_333_2,Yukon,2015,138.336
133,69.69200000000001,7.0954981222074931e-001,0.6653752476116868,2015_yk_333_2,Yukon,2015,139.38400000000001
134,70.21600000000001,7.1012782728997936e-001,0.6402249119045785,2015_yk_333_2,Yukon,2015,140.43200000000002
