Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns
99,51.876000000000005,7.1173666022329685e-001,0.4273157867223614,2015_yk_102a,Yukon,2015,103.75200000000001
100,52.400000000000006,7.1077851748507326e-001,0.7594127611061949,2015_yk_102a,Yukon,2015,104.80000000000001
101,52.92400000000001,7.1106733403980327e-001,0.8819715112794274,2015_yk_102a,Yukon,2015,105.84800000000001
102,53.448,7.1110430595582796e-001,0.924299565750238,2015_yk_102a,Yukon,2015,106.896
103,53.972,7.1022645554708796e-001,0.9066228500790131,2015_yk_102a,Yukon,2015,107.944
104,54.496,7.1025606957193455e-001,0.8507691711151362,2015_yk_102a,Yukon,2015,108.992
105,55.02,7.1162113065746990e-001,0.8223053520446703,2015_yk_102a,Yukon,2015,110.04
106,55.544000000000004,7.1075441496552605e-001,0.8024565938494379,2015_yk_102a,Yukon,2015,111.08800000000001
107,56.068000000000005,7.0986667821625404e-001,0.7881868922130678,2015_yk_102a,Yukon,2015,112.13600000000001
108,56.592000000000006,7.1222362083999047e-001,0.7733931017189226,2015_yk_102a,Yukon,2015,113.18400000000001
109,57.116,7.1002914343291046e-001,0.7863526431985964,2015_yk_102a,Yukon,2015,114.232
110,57.64,7.1132034473079697e-001,0.8023304920183552,2015_yk_102a,Yukon,2015,115.28
111,58.164,7.1015120650517016e-001,0.776472305961111,2015_yk_102a,Yukon,2015,116.328
112,58.688,7.1069745363584724e-001,0.7588116723553852,2015_yk_102a,Yukon,2015,117.376
113,59.212,7.1139906808219056e-001,0.7727507493115431,2015_yk_102a,Yukon,2015,118.424
114,59.736000000000004,7.1137611166026571e-001,0.772994761985554,2015_yk_102a,Yukon,2015,119.47200000000001
115,60.260000000000005,7.1033137259505374e-001,0.7527544854913311,2015_yk_102a,Yukon,2015,120.52000000000001
116,60.784000000000006,7.1040761462761004e-001,0.7622223498625949,2015_yk_102a,Yukon,2015,121.56800000000001
117,61.30800000000001,7.0909587169122024e-001,0.7675908582375112,2015_yk_102a,Yukon,2015,122.61600000000001
118,61.832,7.1033461568840028e-001,0.7498710630853289,2015_yk_102a,Yukon,2015,123.664
119,62.356,7.1081339866694204e-001,0.7212140557713576,2015_yk_102a,Yukon,2015,124.712
120,62.88,7.1073853210951443e-001,0.7433072875851225,2015_yk_102a,Yukon,2015,125.76
121,63.404,7.1029197093475094e-001,0.7434654584910971,2015_yk_102a,Yukon,2015,126.808
122,63.928000000000004,7.1048361426706264e-001,0.717059156236654,2015_yk_102a,Yukon,2015,127.85600000000001
123,64.452,7.1072196420503342e-001,0.7021415262550921,2015_yk_102a,Yukon,2015,128.904
124,64.976,7.1128226133496297e-001,0.7150193841794449,2015_yk_102a,Yukon,2015,129.952
125,65.5,7.0934583653523642e-001,0.7260338744363491,2015_yk_102a,Yukon,2015,131
126,66.024,7.1157115133137883e-001,0.7054971045803491,2015_yk_102a,Yukon,2015,132.048
127,66.548,7.1016401031402487e-001,0.7174305556030253,2015_yk_102a,Yukon,2015,133.096
128,67.072,7.0946373133340790e-001,0.7216719886672096,2015_yk_102a,Yukon,2015,134.144
129,67.596,7.1145450213322337e-001,0.6810927007750511,2015_yk_102a,Yukon,2015,135.192
130,68.12,7.1010479104224278e-001,0.6436203893235765,2015_yk_102a,Yukon,2015,136.24
131,68.644,7.1224997293345971e-001,0.6661466640116837,2015_yk_102a,Yukon,2015,137.288
132,69.168,7.1207825094257993e-001,0.6724227182846958,2015_yk_102a,Yukon,2015,138.336
133,69.69200000000001,7.1204874234373705e-001,0.6690916134907162,2015_yk_102a,Yukon,2015,139.38400000000001
134,70.21600000000001,7.1023674006344217e-001,0.6627897635284166,2015_yk_102a,Yukon,2015,140.43200000000002
135,70.74000000000001,7.1123418645236192e-001,0.6726177791914862,2015_yk_102a,Yukon,2015,141.48000000000002
136,71.26400000000001,7.1034700268848783e-001,0.6602100951480239,2015_yk_102a,Yukon,2015,142.52800000000002
137,71.78800000000001,7.1037394296465750e-001,0.6318787141185551,2015_yk_102a,Yukon,2015,143.57600000000002
138,72.312,7.1190478201511176e-001,0.6112958569352083,2015_yk_102a,Yukon,2015,144.624
139,72.836,7.1059320618559374e-001,0.6439285524191851,2015_yk_102a,Yukon,2015,145.672
140,73.36,7.1231486556346224e-001,0.628272514455429,2015_yk_102a,Yukon,2015,146.72
141,73.884,7.1235204218315917e-001,0.5979899086101776,2015_yk_102a,Yukon,2015,147.768
142,74.408,7.0885775015420016e-001,0.6063620543544703,2015_yk_102a,Yukon,2015,148.816
143,74.932,7.1068297280401238e-001,0.6370367945500753,2015_yk_102a,Yukon,2015,149.864
144,75.456,7.1023868970903137e-001,0.6302233997477996,2015_yk_102a,Yukon,2015,150.912
145,75.98,7.1005073252519868e-001,0.6182104860017372,2015_yk_102a,Yukon,2015,151.96
146,76.504,7.1117664147705562e-001,0.621957972462615,2015_yk_102a,Yukon,2015,153.008
147,77.028,7.0987426808583376e-001,0.6088721587983468,2015_yk_102a,Yukon,2015,154.056
148,77.552,7.1134547262303305e-001,0.5787286350490652,2015_yk_102a,Yukon,2015,155.104
149,78.07600000000001,7.1107431543467314e-001,0.5691800223193403,2015_yk_102a,Yukon,2015,156.15200000000002
150,78.60000000000001,7.1010050059992880e-001,0.5744427829977298,2015_yk_102a,Yukon,2015,157.20000000000002
151,79.12400000000001,7.1078979205951542e-001,0.5852184815719103,2015_yk_102a,Yukon,2015,158.24800000000002
152,79.64800000000001,7.0851642510132384e-001,0.5790845091505276,2015_yk_102a,Yukon,2015,159.29600000000002
153,80.172,7.1128328901621185e-001,0.5818198352822517,2015_yk_102a,Yukon,2015,160.344
154,80.696,7.1246476422142413e-001,0.5826850936464624,2015_yk_102a,Yukon,2015,161.392
155,81.22,7.1214057508457440e-001,0.5708494787509251,2015_yk_102a,Yukon,2015,162.44
156,81.744,7.1110445703573877e-001,0.5506553170720809,2015_yk_102a,Yukon,2015,163.488
157,82.268,7.0753489577192474e-001,0.5513903021113441,2015_yk_102a,Yukon,2015,164.536
158,82.792,7.1269029073951096e-001,0.5546075893308212,2015_yk_102a,Yukon,2015,165.584
159,83.316,7.1227269654673253e-001,0.5489925767565035,2015_yk_102a,Yukon,2015,166.632
160,83.84,7.0917615985409777e-001,0.5653167224974571,2015_yk_102a,Yukon,2015,167.68
161,84.364,7.1168550992231472e-001,0.5656569827692629,2015_yk_102a,Yukon,2015,168.728
162,84.888,7.1171787468199654e-001,0.5607367527328275,2015_yk_102a,Yukon,2015,169.776
163,85.412,7.1142011932187799e-001,0.55162542229437594,2015_yk_102a,Yukon,2015,170.824
