Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns
84,44.016000000000005,7.0786280030737792e-001,0.4416463124654155,2015_yk_379b,Yukon,2015,88.03200000000001
85,44.540000000000006,7.1054038252756790e-001,0.9616809533022953,2015_yk_379b,Yukon,2015,89.08000000000001
86,45.064,7.0876835021714124e-001,1.2363918660087954,2015_yk_379b,Yukon,2015,90.128
87,45.588,7.0805731566849395e-001,1.2200867031639524,2015_yk_379b,Yukon,2015,91.176
88,46.112,7.0919550569972589e-001,1.1833470621018272,2015_yk_379b,Yukon,2015,92.224
89,46.636,7.0985504462060700e-001,1.1540277661278426,2015_yk_379b,Yukon,2015,93.272
90,47.160000000000004,7.0873633038074646e-001,1.154666269135151,2015_yk_379b,Yukon,2015,94.32000000000001
91,47.684000000000005,7.0910139420632790e-001,1.1348457012941968,2015_yk_379b,Yukon,2015,95.36800000000001
92,48.208000000000006,7.0983706380574829e-001,1.1515188152897549,2015_yk_379b,Yukon,2015,96.41600000000001
93,48.732,7.0895415804436157e-001,1.1798751425613474,2015_yk_379b,Yukon,2015,97.464
94,49.256,7.0903065545507638e-001,1.175889832195111,2015_yk_379b,Yukon,2015,98.512
95,49.78,7.0976105410010504e-001,1.134498937081533,2015_yk_379b,Yukon,2015,99.56
96,50.304,7.0814682432322118e-001,1.1932405749827446,2015_yk_379b,Yukon,2015,100.608
97,50.828,7.0815341775852070e-001,1.2497100106531978,2015_yk_379b,Yukon,2015,101.656
98,51.352000000000004,7.0868953955845793e-001,1.2072092535322,2015_yk_379b,Yukon,2015,102.70400000000001
99,51.876000000000005,7.0950691048496173e-001,1.2291963959732062,2015_yk_379b,Yukon,2015,103.75200000000001
100,52.400000000000006,7.0934000958392007e-001,1.2544224462948923,2015_yk_379b,Yukon,2015,104.80000000000001
101,52.92400000000001,7.0917378013700372e-001,1.2435793787260505,2015_yk_379b,Yukon,2015,105.84800000000001
102,53.448,7.0888351893961998e-001,1.1760010230536786,2015_yk_379b,Yukon,2015,106.896
103,53.972,7.0957644856857682e-001,1.1756878240516238,2015_yk_379b,Yukon,2015,107.944
104,54.496,7.0873448096964242e-001,1.2373550326763532,2015_yk_379b,Yukon,2015,108.992
105,55.02,7.0993746991180240e-001,1.204461126405098,2015_yk_379b,Yukon,2015,110.04
106,55.544000000000004,7.0919513044114768e-001,1.2110370625258935,2015_yk_379b,Yukon,2015,111.08800000000001
107,56.068000000000005,7.0928088722918536e-001,1.259455806265186,2015_yk_379b,Yukon,2015,112.13600000000001
108,56.592000000000006,7.0835271696350355e-001,1.2964754683587365,2015_yk_379b,Yukon,2015,113.18400000000001
109,57.116,7.0954184953928578e-001,1.2362893209142587,2015_yk_379b,Yukon,2015,114.232
110,57.64,7.0885275338223053e-001,1.210332751927057,2015_yk_379b,Yukon,2015,115.28
111,58.164,7.0941380202440663e-001,1.2587402799787215,2015_yk_379b,Yukon,2015,116.328
112,58.688,7.0828372832744291e-001,1.2592090115552677,2015_yk_379b,Yukon,2015,117.376
113,59.212,7.0866974960915130e-001,1.2119815844313748,2015_yk_379b,Yukon,2015,118.424
114,59.736000000000004,7.0956386472766608e-001,1.225062833137506,2015_yk_379b,Yukon,2015,119.47200000000001
115,60.260000000000005,7.0849117789016958e-001,1.275106795656024,2015_yk_379b,Yukon,2015,120.52000000000001
116,60.784000000000006,7.0820644874777205e-001,1.2423036194102732,2015_yk_379b,Yukon,2015,121.56800000000001
117,61.30800000000001,7.0844969490964627e-001,1.2041776469607346,2015_yk_379b,Yukon,2015,122.61600000000001
118,61.832,7.0963117251914365e-001,1.260371363069596,2015_yk_379b,Yukon,2015,123.664
119,62.356,7.0888311575768170e-001,1.2837724526103955,2015_yk_379b,Yukon,2015,124.712
120,62.88,7.0869018781287185e-001,1.205688139694579,2015_yk_379b,Yukon,2015,125.76
121,63.404,7.0956868981063903e-001,1.2011213875441165,2015_yk_379b,Yukon,2015,126.808
122,63.928000000000004,7.0839075333815593e-001,1.2806029122283722,2015_yk_379b,Yukon,2015,127.85600000000001
123,64.452,7.0967198616502380e-001,1.26452513724128,2015_yk_379b,Yukon,2015,128.904
124,64.976,7.0795570219985471e-001,1.1999979116696324,2015_yk_379b,Yukon,2015,129.952
125,65.5,7.0898917783042226e-001,1.2225051977074053,2015_yk_379b,Yukon,2015,131
126,66.024,7.0778879972925701e-001,1.2543559591231728,2015_yk_379b,Yukon,2015,132.048
127,66.548,7.0859882947128272e-001,1.2290833360914148,2015_yk_379b,Yukon,2015,133.096
128,67.072,7.1010297319186932e-001,1.1966783378494426,2015_yk_379b,Yukon,2015,134.144
129,67.596,7.0977674599549512e-001,1.2470779013451505,2015_yk_379b,Yukon,2015,135.192
130,68.12,7.0837924613747705e-001,1.2644631208245125,2015_yk_379b,Yukon,2015,136.24
131,68.644,7.0984459983781290e-001,1.1837702278899904,2015_yk_379b,Yukon,2015,137.288
132,69.168,7.0880098503124467e-001,1.1648713940724824,2015_yk_379b,Yukon,2015,138.336
133,69.69200000000001,7.1006482647410574e-001,1.2127232550558888,2015_yk_379b,Yukon,2015,139.38400000000001
134,70.21600000000001,7.0977724219718630e-001,1.1999979116696324,2015_yk_379b,Yukon,2015,140.43200000000002
135,70.74000000000001,7.0873493679465704e-001,1.139608115476196,2015_yk_379b,Yukon,2015,141.48000000000002
136,71.26400000000001,7.0900207597425269e-001,1.1713304302646277,2015_yk_379b,Yukon,2015,142.52800000000002
137,71.78800000000001,7.0998911021485789e-001,1.2074464753286602,2015_yk_379b,Yukon,2015,143.57600000000002
138,72.312,7.0852071817381324e-001,1.143292263351243,2015_yk_379b,Yukon,2015,144.624
139,72.836,7.0890377719309372e-001,1.09645586735064,2015_yk_379b,Yukon,2015,145.672
140,73.36,7.0862127297734256e-001,1.1626580063634793,2015_yk_379b,Yukon,2015,146.72
141,73.884,7.0890521951127272e-001,1.1951705442895406,2015_yk_379b,Yukon,2015,147.768
142,74.408,7.0888017738046483e-001,1.1407772422216569,2015_yk_379b,Yukon,2015,148.816
143,74.932,7.0812340285133391e-001,1.18653832264146,2015_yk_379b,Yukon,2015,149.864
144,75.456,7.0820386498735988e-001,1.2432741914733862,2015_yk_379b,Yukon,2015,150.912
145,75.98,7.0965873398610924e-001,1.2231266254501514,2015_yk_379b,Yukon,2015,151.96
146,76.504,7.0905646077272044e-001,1.1755563064914762,2015_yk_379b,Yukon,2015,153.008
147,77.028,7.0867685313541084e-001,1.1974946746369406,2015_yk_379b,Yukon,2015,154.056
148,77.552,7.0951642556015526e-001,1.2189653543112244,2015_yk_379b,Yukon,2015,155.104
149,78.07600000000001,7.0882356837937521e-001,1.1764255047427992,2015_yk_379b,Yukon,2015,156.15200000000002
150,78.60000000000001,7.0911871067302579e-001,1.141961951355125,2015_yk_379b,Yukon,2015,157.20000000000002
151,79.12400000000001,7.0855177839806971e-001,1.1811818685027773,2015_yk_379b,Yukon,2015,158.24800000000002
152,79.64800000000001,7.0855102943386139e-001,1.169773819463533,2015_yk_379b,Yukon,2015,159.29600000000002
153,80.172,7.0998239794661255e-001,1.0940059815522267,2015_yk_379b,Yukon,2015,160.344
154,80.696,7.0830712489630587e-001,1.1061889777102,2015_yk_379b,Yukon,2015,161.392
155,81.22,7.0928114142764920e-001,1.1776128483439894,2015_yk_379b,Yukon,2015,162.44
156,81.744,7.0852563175273964e-001,1.1633942823849153,2015_yk_379b,Yukon,2015,163.488
157,82.268,7.0886156467771311e-001,1.131115401740114,2015_yk_379b,Yukon,2015,164.536
158,82.792,7.0948877259650256e-001,1.151166669039616,2015_yk_379b,Yukon,2015,165.584
159,83.316,7.0945856212907132e-001,1.1743369512142867,2015_yk_379b,Yukon,2015,166.632
160,83.84,7.1008035344479559e-001,1.1245908472290056,2015_yk_379b,Yukon,2015,167.68
161,84.364,7.0941764527252327e-001,1.1189560469967237,2015_yk_379b,Yukon,2015,168.728
162,84.888,7.0963509755595466e-001,1.1677428190157857,2015_yk_379b,Yukon,2015,169.776
163,85.412,7.0799083260072593e-001,1.1813118071116804,2015_yk_379b,Yukon,2015,170.824
164,85.936,7.0903155858327993e-001,1.1058684366244396,2015_yk_379b,Yukon,2015,171.872
165,86.46000000000001,7.0909671475382996e-001,1.1149208803188404,2015_yk_379b,Yukon,2015,172.92000000000002
166,86.98400000000001,7.0969211174540103e-001,1.1606631509653746,2015_yk_379b,Yukon,2015,173.96800000000002
167,87.50800000000001,7.0907149240344514e-001,1.1183276915341194,2015_yk_379b,Yukon,2015,175.01600000000002
168,88.03200000000001,7.0965457108296337e-001,1.0729024487835457,2015_yk_379b,Yukon,2015,176.06400000000002
169,88.55600000000001,7.0732554051932561e-001,1.1042549364777985,2015_yk_379b,Yukon,2015,177.11200000000002
170,89.08,7.0841121865096102e-001,1.1279014068975133,2015_yk_379b,Yukon,2015,178.16
171,89.604,7.0955621865804774e-001,1.0756086477165114,2015_yk_379b,Yukon,2015,179.208
172,90.128,7.0948837281936972e-001,1.053627884716332,2015_yk_379b,Yukon,2015,180.256
173,90.652,7.0997340661732633e-001,1.0807379189499988,2015_yk_379b,Yukon,2015,181.304
174,91.176,7.0875929994279385e-001,1.0856661447678426,2015_yk_379b,Yukon,2015,182.352
175,91.7,7.0846299758497544e-001,1.0591160287529735,2015_yk_379b,Yukon,2015,183.4
176,92.224,7.0894373522934806e-001,1.054236970241029,2015_yk_379b,Yukon,2015,184.448
177,92.748,7.0894920084213564e-001,1.069509760729288,2015_yk_379b,Yukon,2015,185.496
178,93.272,7.0922929786086142e-001,1.0339204887958928,2015_yk_379b,Yukon,2015,186.544
179,93.796,7.0848957928358769e-001,1.011867566596371,2015_yk_379b,Yukon,2015,187.592
180,94.32000000000001,7.0846680659999561e-001,1.0620623911170544,2015_yk_379b,Yukon,2015,188.64000000000001
181,94.84400000000001,7.0772652311611994e-001,1.1086334063741592,2015_yk_379b,Yukon,2015,189.68800000000002
182,95.36800000000001,7.0958353076721925e-001,1.0687534303137307,2015_yk_379b,Yukon,2015,190.73600000000002
