Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.708842,2.1498467,0.524,1.048,2011_nk_174,Nush,2011
2,1.048,0.7089583,2.2042498,1.048,2.096,2011_nk_174,Nush,2011
3,1.524,0.7095236,2.2022832,1.572,3.144,2011_nk_174,Nush,2011
4,2.048,0.709658,2.2127929,2.096,4.192,2011_nk_174,Nush,2011
5,2.524,0.7091928,2.282892,2.62,5.24,2011_nk_174,Nush,2011
6,3.048,0.7088549,2.2787772,3.144,6.288,2011_nk_174,Nush,2011
7,3.524,0.7095454,2.3221982,3.668,7.336,2011_nk_174,Nush,2011
8,4.048,0.7092311,2.3754568,4.192,8.384,2011_nk_174,Nush,2011
9,4.524,0.7097695,2.3917943,4.716,9.432,2011_nk_174,Nush,2011
10,5.048,0.7092721,2.4265515,5.24,10.48,2011_nk_174,Nush,2011
11,5.524,0.7092706,2.4381476,5.764,11.528,2011_nk_174,Nush,2011
12,6.048,0.7094386,2.4636784,6.288,12.576,2011_nk_174,Nush,2011
13,6.524,0.709302,2.5313725,6.812,13.624,2011_nk_174,Nush,2011
14,7.048,0.709026,2.5570575,7.336,14.672,2011_nk_174,Nush,2011
15,7.524,0.7092814,2.6143229,7.86,15.72,2011_nk_174,Nush,2011
16,8.048,0.708925,2.6121941,8.384,16.768,2011_nk_174,Nush,2011
17,8.524,0.709067,2.6218296,8.908000000000001,17.816000000000003,2011_nk_174,Nush,2011
18,9.048,0.7096211,2.5917044,9.432000000000002,18.864000000000004,2011_nk_174,Nush,2011
19,9.524,0.7092611,2.5939671,9.956,19.912,2011_nk_174,Nush,2011
20,10.048,0.7087775,2.6244496,10.48,20.96,2011_nk_174,Nush,2011
21,10.524,0.7091918,2.6367532,11.004000000000001,22.008000000000003,2011_nk_174,Nush,2011
22,11.048,0.7089625,2.6889682,11.528000000000002,23.056000000000004,2011_nk_174,Nush,2011
23,11.524,0.7088524,2.7033285,12.052,24.104,2011_nk_174,Nush,2011
24,12.048,0.7095996,2.5862644,12.576,25.152,2011_nk_174,Nush,2011
25,12.524,0.7094291,2.495968,13.100000000000001,26.200000000000003,2011_nk_174,Nush,2011
26,13.048,0.7091007,2.5084943,13.624000000000002,27.248000000000005,2011_nk_174,Nush,2011
27,13.524,0.7088438,2.503759,14.148,28.296,2011_nk_174,Nush,2011
28,14.048,0.7099123,2.4748582,14.672,29.344,2011_nk_174,Nush,2011
29,14.524,0.7089129,2.4226998,15.196000000000002,30.392000000000003,2011_nk_174,Nush,2011
30,15.048,0.7091775,2.4115799,15.720000000000002,31.440000000000005,2011_nk_174,Nush,2011
31,15.524,0.7095526,2.3726413,16.244,32.488,2011_nk_174,Nush,2011
32,16.048,0.7096015,2.3476059,16.768,33.536,2011_nk_174,Nush,2011
33,16.524,0.7090311,2.3467909,17.292,34.584,2011_nk_174,Nush,2011
34,17.048,0.7091578,2.3381687,17.816000000000003,35.632000000000005,2011_nk_174,Nush,2011
35,17.524,0.7093994,2.2953087,18.340000000000003,36.68000000000001,2011_nk_174,Nush,2011
36,18.048,0.7091913,2.2489248,18.864,37.728,2011_nk_174,Nush,2011
37,18.524,0.7095552,2.258349,19.388,38.776,2011_nk_174,Nush,2011
38,19.048,0.7088551,2.2908348,19.912000000000003,39.824000000000005,2011_nk_174,Nush,2011
39,19.524,0.7089687,2.3357996,20.436,40.872,2011_nk_174,Nush,2011
40,20.048,0.7096565,2.3010359,20.96,41.92,2011_nk_174,Nush,2011
41,20.524,0.7089591,2.2306725,21.484,42.968,2011_nk_174,Nush,2011
42,21.048,0.7091689,2.1726887,22.008000000000003,44.016000000000005,2011_nk_174,Nush,2011
