Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.7092373,3.1623701,0.524,1.048,2011_nk_205,Nush,2011
2,1.048,0.7093731,3.2081002,1.048,2.096,2011_nk_205,Nush,2011
3,1.524,0.7092807,3.2279996,1.572,3.144,2011_nk_205,Nush,2011
4,2.048,0.7091766,3.1576185,2.096,4.192,2011_nk_205,Nush,2011
5,2.524,0.7086648,3.2244652,2.62,5.24,2011_nk_205,Nush,2011
6,3.048,0.7090728,3.1019394,3.144,6.288,2011_nk_205,Nush,2011
7,3.524,0.7091367,3.0793992,3.668,7.336,2011_nk_205,Nush,2011
8,4.048,0.7094657,3.0876763,4.192,8.384,2011_nk_205,Nush,2011
9,4.524,0.7093102,3.0892746,4.716,9.432,2011_nk_205,Nush,2011
10,5.048,0.70889,3.1237616,5.24,10.48,2011_nk_205,Nush,2011
11,5.524,0.7090671,3.0087563,5.764,11.528,2011_nk_205,Nush,2011
12,6.048,0.708837,3.0922535,6.288,12.576,2011_nk_205,Nush,2011
13,6.524,0.7093551,2.9763767,6.812,13.624,2011_nk_205,Nush,2011
14,7.048,0.7090652,2.9542199,7.336,14.672,2011_nk_205,Nush,2011
15,7.524,0.7088293,2.9588568,7.86,15.72,2011_nk_205,Nush,2011
16,8.048,0.7095412,2.8929722,8.384,16.768,2011_nk_205,Nush,2011
17,8.524,0.7087771,2.7611401,8.908000000000001,17.816000000000003,2011_nk_205,Nush,2011
18,9.048,0.7085828,2.743422,9.432000000000002,18.864000000000004,2011_nk_205,Nush,2011
19,9.524,0.7093724,2.6583773,9.956,19.912,2011_nk_205,Nush,2011
20,10.048,0.7093807,2.6921188,10.48,20.96,2011_nk_205,Nush,2011
21,10.524,0.7103139,2.7021889,11.004000000000001,22.008000000000003,2011_nk_205,Nush,2011
22,11.048,0.7093096,2.8152466,11.528000000000002,23.056000000000004,2011_nk_205,Nush,2011
23,11.524,0.7090097,2.8526042,12.052,24.104,2011_nk_205,Nush,2011
24,12.048,0.7088389,2.9266465,12.576,25.152,2011_nk_205,Nush,2011
25,12.524,0.7092319,2.96955,13.100000000000001,26.200000000000003,2011_nk_205,Nush,2011
26,13.048,0.7094731,3.1187214,13.624000000000002,27.248000000000005,2011_nk_205,Nush,2011
27,13.524,0.7090962,3.2708129,14.148,28.296,2011_nk_205,Nush,2011
28,14.048,0.7091725,3.4343564,14.672,29.344,2011_nk_205,Nush,2011
29,14.524,0.7090467,3.5257375,15.196000000000002,30.392000000000003,2011_nk_205,Nush,2011
30,15.048,0.7093338,3.4536874,15.720000000000002,31.440000000000005,2011_nk_205,Nush,2011
31,15.524,0.7088025,3.4536705,16.244,32.488,2011_nk_205,Nush,2011
