Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.708549,3.307911,0.524,1.048,2011_nk_117,Nush,2011
2,1.048,0.709132,3.371876,1.048,2.096,2011_nk_117,Nush,2011
3,1.572,0.708821,3.318568,1.572,3.144,2011_nk_117,Nush,2011
4,2.096,0.708642,3.321593,2.096,4.192,2011_nk_117,Nush,2011
5,2.62,0.708852,3.236116,2.62,5.24,2011_nk_117,Nush,2011
6,3.144,0.709279,3.196473,3.144,6.288,2011_nk_117,Nush,2011
7,3.668,0.70941,3.059183,3.668,7.336,2011_nk_117,Nush,2011
8,4.192,0.709107,3.154484,4.192,8.384,2011_nk_117,Nush,2011
9,4.716,0.70933,3.102799,4.716,9.432,2011_nk_117,Nush,2011
10,5.24,0.708865,3.08956,5.24,10.48,2011_nk_117,Nush,2011
11,5.764,0.708622,3.02351,5.764,11.528,2011_nk_117,Nush,2011
12,6.288,0.709302,2.919296,6.288,12.576,2011_nk_117,Nush,2011
13,6.812,0.709279,2.845131,6.812,13.624,2011_nk_117,Nush,2011
14,7.336,0.709328,2.870101,7.336,14.672,2011_nk_117,Nush,2011
15,7.86,0.708291,2.914157,7.86,15.72,2011_nk_117,Nush,2011
16,8.384,0.708865,2.806955,8.384,16.768,2011_nk_117,Nush,2011
17,8.908,0.709453,2.75265,8.908000000000001,17.816000000000003,2011_nk_117,Nush,2011
18,9.432,0.709078,2.671377,9.432000000000002,18.864000000000004,2011_nk_117,Nush,2011
19,9.956,0.708949,2.671376,9.956,19.912,2011_nk_117,Nush,2011
20,10.48,0.709465,2.698459,10.48,20.96,2011_nk_117,Nush,2011
21,11.004,0.709012,2.644049,11.004000000000001,22.008000000000003,2011_nk_117,Nush,2011
22,11.528,0.708667,2.639898,11.528000000000002,23.056000000000004,2011_nk_117,Nush,2011
23,12.052,0.70929,2.532153,12.052,24.104,2011_nk_117,Nush,2011
24,12.576,0.709282,2.483395,12.576,25.152,2011_nk_117,Nush,2011
25,13.1,0.70894,2.584008,13.100000000000001,26.200000000000003,2011_nk_117,Nush,2011
26,13.624,0.708662,2.557757,13.624000000000002,27.248000000000005,2011_nk_117,Nush,2011
27,14.148,0.709489,2.580283,14.148,28.296,2011_nk_117,Nush,2011
28,14.672,0.70861,2.419571,14.672,29.344,2011_nk_117,Nush,2011
29,15.196,0.708835,2.43293,15.196000000000002,30.392000000000003,2011_nk_117,Nush,2011
30,15.72,0.708731,2.309023,15.720000000000002,31.440000000000005,2011_nk_117,Nush,2011
31,16.244,0.709409,2.418485,16.244,32.488,2011_nk_117,Nush,2011
32,16.768,0.709032,2.34363,16.768,33.536,2011_nk_117,Nush,2011
33,17.292,0.708964,2.378446,17.292,34.584,2011_nk_117,Nush,2011
34,17.816,0.709017,2.41934,17.816000000000003,35.632000000000005,2011_nk_117,Nush,2011
35,18.34,0.709124,2.303757,18.340000000000003,36.68000000000001,2011_nk_117,Nush,2011
36,18.864,0.709607,2.213029,18.864,37.728,2011_nk_117,Nush,2011
37,19.388,0.709543,2.286933,19.388,38.776,2011_nk_117,Nush,2011
38,19.912,0.709328,2.249495,19.912000000000003,39.824000000000005,2011_nk_117,Nush,2011
39,20.436,0.709624,2.202406,20.436,40.872,2011_nk_117,Nush,2011
40,20.96,0.709311,2.118243,20.96,41.92,2011_nk_117,Nush,2011
41,21.484,0.709332,1.877625,21.484,42.968,2011_nk_117,Nush,2011
42,22.008,0.708826,1.794303,22.008000000000003,44.016000000000005,2011_nk_117,Nush,2011
43,22.532,0.709303,1.867154,22.532000000000004,45.06400000000001,2011_nk_117,Nush,2011
44,23.056,0.709728,1.837841,23.056,46.112,2011_nk_117,Nush,2011
