Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.709065,1.819873,0.524,1.048,2011_nk_55,Nush,2011
2,1.048,0.709797,1.748128,1.048,2.096,2011_nk_55,Nush,2011
3,1.572,0.709276,1.694974,1.572,3.144,2011_nk_55,Nush,2011
4,2.096,0.709297,1.56653,2.096,4.192,2011_nk_55,Nush,2011
5,2.62,0.709668,1.466312,2.62,5.24,2011_nk_55,Nush,2011
6,3.144,0.709361,1.41992,3.144,6.288,2011_nk_55,Nush,2011
7,3.668,0.708994,1.430339,3.668,7.336,2011_nk_55,Nush,2011
8,4.192,0.709294,1.439,4.192,8.384,2011_nk_55,Nush,2011
9,4.716,0.70948,1.465512,4.716,9.432,2011_nk_55,Nush,2011
10,5.24,0.708597,1.517184,5.24,10.48,2011_nk_55,Nush,2011
11,5.764,0.708295,1.581486,5.764,11.528,2011_nk_55,Nush,2011
12,6.288,0.709893,1.664725,6.288,12.576,2011_nk_55,Nush,2011
13,6.812,0.70916,1.704476,6.812,13.624,2011_nk_55,Nush,2011
14,7.336,0.708491,1.738572,7.336,14.672,2011_nk_55,Nush,2011
15,7.86,0.709613,1.790268,7.86,15.72,2011_nk_55,Nush,2011
16,8.384,0.709499,1.904444,8.384,16.768,2011_nk_55,Nush,2011
17,8.908,0.708719,2.022468,8.908000000000001,17.816000000000003,2011_nk_55,Nush,2011
18,9.432,0.709201,2.084472,9.432000000000002,18.864000000000004,2011_nk_55,Nush,2011
19,9.956,0.709804,2.163248,9.956,19.912,2011_nk_55,Nush,2011
20,10.48,0.709547,2.248405,10.48,20.96,2011_nk_55,Nush,2011
21,11.004,0.709163,2.336055,11.004000000000001,22.008000000000003,2011_nk_55,Nush,2011
22,11.528,0.709516,2.383379,11.528000000000002,23.056000000000004,2011_nk_55,Nush,2011
23,12.052,0.709188,2.479127,12.052,24.104,2011_nk_55,Nush,2011
24,12.576,0.708965,2.484145,12.576,25.152,2011_nk_55,Nush,2011
