Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.7094202,2.2961137,0.524,1.048,2011_nk_181,Nush,2011
2,1.048,0.7089984,2.3583589,1.048,2.096,2011_nk_181,Nush,2011
3,1.524,0.709036,2.4025664,1.572,3.144,2011_nk_181,Nush,2011
4,2.048,0.708517,2.4600928,2.096,4.192,2011_nk_181,Nush,2011
5,2.524,0.7091269,2.4678976,2.62,5.24,2011_nk_181,Nush,2011
6,3.048,0.7087974,2.5667138,3.144,6.288,2011_nk_181,Nush,2011
7,3.524,0.7090673,2.6541944,3.668,7.336,2011_nk_181,Nush,2011
8,4.048,0.7097068,2.6593297,4.192,8.384,2011_nk_181,Nush,2011
9,4.524,0.7088487,2.5729827,4.716,9.432,2011_nk_181,Nush,2011
10,5.048,0.7091442,2.5683709,5.24,10.48,2011_nk_181,Nush,2011
11,5.524,0.7091438,2.5307121,5.764,11.528,2011_nk_181,Nush,2011
12,6.048,0.7096278,2.6340992,6.288,12.576,2011_nk_181,Nush,2011
13,6.524,0.7096792,2.6361679,6.812,13.624,2011_nk_181,Nush,2011
14,7.048,0.7091151,2.6566722,7.336,14.672,2011_nk_181,Nush,2011
15,7.524,0.7093058,2.6665035,7.86,15.72,2011_nk_181,Nush,2011
16,8.048,0.708698,2.7628037,8.384,16.768,2011_nk_181,Nush,2011
17,8.524,0.7090742,2.7994254,8.908000000000001,17.816000000000003,2011_nk_181,Nush,2011
18,9.048,0.7090062,2.8389192,9.432000000000002,18.864000000000004,2011_nk_181,Nush,2011
19,9.524,0.7094906,2.7061955,9.956,19.912,2011_nk_181,Nush,2011
20,10.048,0.7094608,2.8294573,10.48,20.96,2011_nk_181,Nush,2011
21,10.524,0.7085793,2.8478046,11.004000000000001,22.008000000000003,2011_nk_181,Nush,2011
22,11.048,0.7093362,2.7991338,11.528000000000002,23.056000000000004,2011_nk_181,Nush,2011
23,11.524,0.7100377,2.7218455,12.052,24.104,2011_nk_181,Nush,2011
24,12.048,0.7090292,2.6842425,12.576,25.152,2011_nk_181,Nush,2011
25,12.524,0.7090355,2.7241651,13.100000000000001,26.200000000000003,2011_nk_181,Nush,2011
26,13.048,0.7091999,2.7363588,13.624000000000002,27.248000000000005,2011_nk_181,Nush,2011
27,13.524,0.7093529,2.7626853,14.148,28.296,2011_nk_181,Nush,2011
28,14.048,0.7088032,2.6969171,14.672,29.344,2011_nk_181,Nush,2011
29,14.524,0.7087998,2.7236463,15.196000000000002,30.392000000000003,2011_nk_181,Nush,2011
30,15.048,0.7097501,2.7560849,15.720000000000002,31.440000000000005,2011_nk_181,Nush,2011
31,15.524,0.7094821,2.6943285,16.244,32.488,2011_nk_181,Nush,2011
32,16.048,0.7095608,2.7113107,16.768,33.536,2011_nk_181,Nush,2011
33,16.524,0.709494,2.6669943,17.292,34.584,2011_nk_181,Nush,2011
34,17.048,0.7098898,2.6262088,17.816000000000003,35.632000000000005,2011_nk_181,Nush,2011
35,17.524,0.7098118,2.5535309,18.340000000000003,36.68000000000001,2011_nk_181,Nush,2011
36,18.048,0.7092235,2.4984375,18.864,37.728,2011_nk_181,Nush,2011
37,18.524,0.7092351,2.479174,19.388,38.776,2011_nk_181,Nush,2011
38,19.048,0.7094774,2.4506395,19.912000000000003,39.824000000000005,2011_nk_181,Nush,2011
39,19.524,0.709213,2.5271804,20.436,40.872,2011_nk_181,Nush,2011
40,20.048,0.7090638,2.4908082,20.96,41.92,2011_nk_181,Nush,2011
41,20.524,0.7090534,2.4833511,21.484,42.968,2011_nk_181,Nush,2011
42,21.048,0.709803,2.5385863,22.008000000000003,44.016000000000005,2011_nk_181,Nush,2011
43,21.524,0.7092423,2.5531992,22.532000000000004,45.06400000000001,2011_nk_181,Nush,2011
44,22.048,0.7097967,2.4995635,23.056,46.112,2011_nk_181,Nush,2011
45,22.524,0.7089157,2.5180608,23.580000000000002,47.160000000000004,2011_nk_181,Nush,2011
46,23.048,0.7090059,2.588433,24.104000000000003,48.208000000000006,2011_nk_181,Nush,2011
47,23.524,0.709057,2.5093584,24.628,49.256,2011_nk_181,Nush,2011
48,24.048,0.7088851,2.5669081,25.152,50.304,2011_nk_181,Nush,2011
49,24.524,0.708682,2.4940873,25.676000000000002,51.352000000000004,2011_nk_181,Nush,2011
50,25.048,0.7094757,2.5669385,26.200000000000003,52.400000000000006,2011_nk_181,Nush,2011
51,25.524,0.7089322,2.5364555,26.724000000000004,53.44800000000001,2011_nk_181,Nush,2011
52,26.048,0.7097527,2.554779,27.248,54.496,2011_nk_181,Nush,2011
53,26.524,0.7095315,2.5652544,27.772000000000002,55.544000000000004,2011_nk_181,Nush,2011
54,27.048,0.7092761,2.5545755,28.296000000000003,56.592000000000006,2011_nk_181,Nush,2011
55,27.524,0.7093338,2.5757387,28.82,57.64,2011_nk_181,Nush,2011
56,28.048,0.7092293,2.5716981,29.344,58.688,2011_nk_181,Nush,2011
57,28.524,0.7088294,2.5669005,29.868000000000002,59.736000000000004,2011_nk_181,Nush,2011
58,29.048,0.7087306,2.5485568,30.392000000000003,60.784000000000006,2011_nk_181,Nush,2011
59,29.524,0.7090278,2.6159276,30.916000000000004,61.83200000000001,2011_nk_181,Nush,2011
