Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year
1,0.524,0.709093,2.840466,0.524,1.048,2011_nk_74,Nush,2011
2,1.048,0.70963,2.926868,1.048,2.096,2011_nk_74,Nush,2011
3,1.572,0.709196,2.879797,1.572,3.144,2011_nk_74,Nush,2011
4,2.096,0.709346,2.887761,2.096,4.192,2011_nk_74,Nush,2011
5,2.62,0.709305,2.886441,2.62,5.24,2011_nk_74,Nush,2011
6,3.144,0.709723,2.829145,3.144,6.288,2011_nk_74,Nush,2011
7,3.668,0.709427,2.848807,3.668,7.336,2011_nk_74,Nush,2011
8,4.192,0.709058,2.78914,4.192,8.384,2011_nk_74,Nush,2011
9,4.716,0.708758,2.796742,4.716,9.432,2011_nk_74,Nush,2011
10,5.24,0.709359,2.754319,5.24,10.48,2011_nk_74,Nush,2011
11,5.764,0.708881,2.699904,5.764,11.528,2011_nk_74,Nush,2011
12,6.288,0.708903,2.705758,6.288,12.576,2011_nk_74,Nush,2011
13,6.812,0.709431,2.718695,6.812,13.624,2011_nk_74,Nush,2011
14,7.336,0.709262,2.662501,7.336,14.672,2011_nk_74,Nush,2011
15,7.86,0.708741,2.652072,7.86,15.72,2011_nk_74,Nush,2011
16,8.384,0.709812,2.603437,8.384,16.768,2011_nk_74,Nush,2011
17,8.908,0.70893,2.584616,8.908000000000001,17.816000000000003,2011_nk_74,Nush,2011
18,9.432,0.709237,2.589524,9.432000000000002,18.864000000000004,2011_nk_74,Nush,2011
19,9.956,0.708559,2.604222,9.956,19.912,2011_nk_74,Nush,2011
20,10.48,0.708929,2.574072,10.48,20.96,2011_nk_74,Nush,2011
21,11.004,0.708881,2.579458,11.004000000000001,22.008000000000003,2011_nk_74,Nush,2011
22,11.528,0.709633,2.570305,11.528000000000002,23.056000000000004,2011_nk_74,Nush,2011
23,12.052,0.709378,2.576967,12.052,24.104,2011_nk_74,Nush,2011
