Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year
87,45.588,7.1006460756567891e-001,0.35814487797794603,91.176,2016_yk_238,Yukon,2016
88,46.112,7.0969172068606412e-001,0.5037797957264752,92.224,2016_yk_238,Yukon,2016
89,46.636,7.1229271519008264e-001,0.5158403638930336,93.272,2016_yk_238,Yukon,2016
90,47.160000000000004,7.1106944138552519e-001,0.4992297253004734,94.32000000000001,2016_yk_238,Yukon,2016
91,47.684000000000005,7.1181899384314407e-001,0.4823554063127838,95.36800000000001,2016_yk_238,Yukon,2016
92,48.208000000000006,7.1132625978680630e-001,0.4760833642821766,96.41600000000001,2016_yk_238,Yukon,2016
93,48.732,7.1246086784273233e-001,0.4650597099199462,97.464,2016_yk_238,Yukon,2016
94,49.256,7.1136945618879877e-001,0.45441896212595456,98.512,2016_yk_238,Yukon,2016
95,49.78,7.1143250944208236e-001,0.44983836195919286,99.56,2016_yk_238,Yukon,2016
96,50.304,7.1048581311136982e-001,0.45359188540588674,100.608,2016_yk_238,Yukon,2016
97,50.828,7.1328693557756939e-001,0.451586555828589,101.656,2016_yk_238,Yukon,2016
98,51.352000000000004,7.1087976990772928e-001,0.4448865626508086,102.70400000000001,2016_yk_238,Yukon,2016
99,51.876000000000005,7.1462900613346070e-001,0.4421171909550845,103.75200000000001,2016_yk_238,Yukon,2016
100,52.400000000000006,7.0951343944480882e-001,0.4440047514248238,104.80000000000001,2016_yk_238,Yukon,2016
101,52.92400000000001,7.1255042750081876e-001,0.4565177881512971,105.84800000000001,2016_yk_238,Yukon,2016
102,53.448,7.1138730231121894e-001,0.45508871654593713,106.896,2016_yk_238,Yukon,2016
103,53.972,7.1138797429518097e-001,0.46027036017812895,107.944,2016_yk_238,Yukon,2016
104,54.496,7.1147594049257556e-001,0.4831328020549035,108.992,2016_yk_238,Yukon,2016
105,55.02,7.1240411730478814e-001,0.5014179070843511,110.04,2016_yk_238,Yukon,2016
106,55.544000000000004,7.1032851149432019e-001,0.5162368456169363,111.08800000000001,2016_yk_238,Yukon,2016
107,56.068000000000005,7.1024134519804860e-001,0.5173961319785826,112.13600000000001,2016_yk_238,Yukon,2016
108,56.592000000000006,7.1107457850812383e-001,0.5033640749852747,113.18400000000001,2016_yk_238,Yukon,2016
109,57.116,7.0965723842027062e-001,0.49567496870249167,114.232,2016_yk_238,Yukon,2016
110,57.64,7.1228454957821996e-001,0.49617821508169496,115.28,2016_yk_238,Yukon,2016
111,58.164,7.0998284313588622e-001,0.49617140509398766,116.328,2016_yk_238,Yukon,2016
112,58.688,7.1159692882050363e-001,0.5105731463472796,117.376,2016_yk_238,Yukon,2016
113,59.212,7.0937286857739301e-001,0.5092740371973518,118.424,2016_yk_238,Yukon,2016
114,59.736000000000004,7.0888393307951525e-001,0.507388601617811,119.47200000000001,2016_yk_238,Yukon,2016
115,60.260000000000005,7.0948744478760850e-001,0.5069098794131057,120.52000000000001,2016_yk_238,Yukon,2016
116,60.784000000000006,7.1069092170335080e-001,0.5119651013683798,121.56800000000001,2016_yk_238,Yukon,2016
117,61.30800000000001,7.1157219049493203e-001,0.5200489621946182,122.61600000000001,2016_yk_238,Yukon,2016
118,61.832,7.1222891535149579e-001,0.5146430227652399,123.664,2016_yk_238,Yukon,2016
119,62.356,7.1065665222326591e-001,0.514383893810726,124.712,2016_yk_238,Yukon,2016
120,62.88,7.0989635176232679e-001,0.5262375540081577,125.76,2016_yk_238,Yukon,2016
121,63.404,7.1075090592652312e-001,0.524321546800653,126.808,2016_yk_238,Yukon,2016
122,63.928000000000004,7.0920468236548984e-001,0.5176456412080436,127.85600000000001,2016_yk_238,Yukon,2016
123,64.452,7.0900760790038375e-001,0.5226714050908717,128.904,2016_yk_238,Yukon,2016
124,64.976,7.1156396937923816e-001,0.5217315751306859,129.952,2016_yk_238,Yukon,2016
125,65.5,7.0792333904587479e-001,0.5120613712451786,131,2016_yk_238,Yukon,2016
126,66.024,7.1122322095130852e-001,0.5133011424067379,132.048,2016_yk_238,Yukon,2016
127,66.548,7.1105547083971388e-001,0.525819942923877,133.096,2016_yk_238,Yukon,2016
128,67.072,7.0922849821235801e-001,0.5307199466267749,134.144,2016_yk_238,Yukon,2016
129,67.596,7.1013248730741596e-001,0.5254911043991742,135.192,2016_yk_238,Yukon,2016
130,68.12,7.1017569331239350e-001,0.5215922458478374,136.24,2016_yk_238,Yukon,2016
131,68.644,7.1079885708357127e-001,0.5250743398032498,137.288,2016_yk_238,Yukon,2016
132,69.168,7.1080361747520227e-001,0.5243374269524453,138.336,2016_yk_238,Yukon,2016
133,69.69200000000001,7.1000520332557948e-001,0.5205718250401639,139.38400000000001,2016_yk_238,Yukon,2016
134,70.21600000000001,7.1113170923191793e-001,0.5207658567871004,140.43200000000002,2016_yk_238,Yukon,2016
135,70.74000000000001,7.1148749874696637e-001,0.5174077706587513,141.48000000000002,2016_yk_238,Yukon,2016
136,71.26400000000001,7.1071972484110357e-001,0.5173277942164854,142.52800000000002,2016_yk_238,Yukon,2016
137,71.78800000000001,7.1015871699485800e-001,0.5214203479771452,143.57600000000002,2016_yk_238,Yukon,2016
138,72.312,7.0815287133551352e-001,0.5183263734578624,144.624,2016_yk_238,Yukon,2016
139,72.836,7.0897155197517114e-001,0.5067775941674947,145.672,2016_yk_238,Yukon,2016
140,73.36,7.1119382646907658e-001,0.5132561597980911,146.72,2016_yk_238,Yukon,2016
141,73.884,7.1199295004626617e-001,0.5169945145219363,147.768,2016_yk_238,Yukon,2016
