Cycle,Time,Iso,Sr88,Microns,FishID,Watershed,Year
917,480.50800000000004,7.0843655165937292e-001,0.40268628051141353,961.0160000000001,2016_yk_089_redo,Yukon,2016
918,481.03200000000004,7.0925592726998754e-001,0.7392882897137669,962.0640000000001,2016_yk_089_redo,Yukon,2016
919,481.55600000000004,7.0965296336998152e-001,0.8598180755559813,963.1120000000001,2016_yk_089_redo,Yukon,2016
920,482.08000000000004,7.0957586916282778e-001,0.8550814563719948,964.1600000000001,2016_yk_089_redo,Yukon,2016
921,482.60400000000004,7.0939029536133702e-001,0.8030648710048652,965.2080000000001,2016_yk_089_redo,Yukon,2016
922,483.12800000000004,7.0985618590213373e-001,0.7897755373895965,966.2560000000001,2016_yk_089_redo,Yukon,2016
923,483.65200000000004,7.0871615219331818e-001,0.7839498791871186,967.3040000000001,2016_yk_089_redo,Yukon,2016
924,484.17600000000004,7.0945729097968346e-001,0.7617941775907119,968.3520000000001,2016_yk_089_redo,Yukon,2016
925,484.70000000000005,7.0909267938549669e-001,0.7328863864336235,969.4000000000001,2016_yk_089_redo,Yukon,2016
926,485.22400000000005,7.1027643046167099e-001,0.7410978942854877,970.4480000000001,2016_yk_089_redo,Yukon,2016
927,485.74800000000005,7.0968038231366370e-001,0.7391849561951248,971.4960000000001,2016_yk_089_redo,Yukon,2016
928,486.27200000000005,7.0857697473806580e-001,0.7169565094196617,972.5440000000001,2016_yk_089_redo,Yukon,2016
929,486.79600000000005,7.1085842551642453e-001,0.7017206087021445,973.5920000000001,2016_yk_089_redo,Yukon,2016
930,487.32,7.0932740464945143e-001,0.7032725817033709,974.64,2016_yk_089_redo,Yukon,2016
931,487.844,7.0818154640921038e-001,0.6906812302534093,975.688,2016_yk_089_redo,Yukon,2016
932,488.368,7.0932601290918063e-001,0.6788247413582343,976.736,2016_yk_089_redo,Yukon,2016
933,488.892,7.1035026474134233e-001,0.6756920674701365,977.784,2016_yk_089_redo,Yukon,2016
934,489.416,7.0870569950292572e-001,0.6702122166580615,978.832,2016_yk_089_redo,Yukon,2016
935,489.94,7.1010360564529784e-001,0.6592712617929891,979.88,2016_yk_089_redo,Yukon,2016
936,490.464,7.0919834193474129e-001,0.6555701038331115,980.928,2016_yk_089_redo,Yukon,2016
937,490.988,7.1093927989169003e-001,0.6578804341948026,981.976,2016_yk_089_redo,Yukon,2016
938,491.512,7.1125660594090578e-001,0.6470350620147871,983.024,2016_yk_089_redo,Yukon,2016
939,492.036,7.0906360571940585e-001,0.6332321125714824,984.072,2016_yk_089_redo,Yukon,2016
940,492.56,7.0817004469664246e-001,0.6256067293963804,985.12,2016_yk_089_redo,Yukon,2016
941,493.084,7.0897743360646337e-001,0.6252065686798907,986.168,2016_yk_089_redo,Yukon,2016
942,493.608,7.0966184485845618e-001,0.6216979965008341,987.216,2016_yk_089_redo,Yukon,2016
943,494.132,7.1087724649466166e-001,0.6111393900778183,988.264,2016_yk_089_redo,Yukon,2016
944,494.656,7.0969972322198027e-001,0.6048056336839536,989.312,2016_yk_089_redo,Yukon,2016
945,495.18,7.0835620081187789e-001,0.6002523590773231,990.36,2016_yk_089_redo,Yukon,2016
946,495.704,7.1101187952746836e-001,0.5932031669313959,991.408,2016_yk_089_redo,Yukon,2016
947,496.228,7.0814776174374783e-001,0.587083391378732,992.456,2016_yk_089_redo,Yukon,2016
948,496.752,7.1010665139524820e-001,0.5872226886510977,993.504,2016_yk_089_redo,Yukon,2016
949,497.276,7.0818509569607846e-001,0.5783336415936953,994.552,2016_yk_089_redo,Yukon,2016
950,497.8,7.0887342544335419e-001,0.5681212742982467,995.6,2016_yk_089_redo,Yukon,2016
951,498.324,7.0777542717265129e-001,0.5588946433150617,996.648,2016_yk_089_redo,Yukon,2016
952,498.848,7.1017430651891389e-001,0.5578594084792624,997.696,2016_yk_089_redo,Yukon,2016
953,499.372,7.1279704450531656e-001,0.5567110096715882,998.744,2016_yk_089_redo,Yukon,2016
954,499.896,7.0960647111482256e-001,0.546619026833725,999.792,2016_yk_089_redo,Yukon,2016
955,500.42,7.0883811101948979e-001,0.5476749250543721,1000.84,2016_yk_089_redo,Yukon,2016
956,500.944,7.0912407804634137e-001,0.5459236805726418,1001.888,2016_yk_089_redo,Yukon,2016
957,501.468,7.0840454714843593e-001,0.533635424572603,1002.936,2016_yk_089_redo,Yukon,2016
958,501.992,7.1026022813233070e-001,0.522725547532679,1003.984,2016_yk_089_redo,Yukon,2016
959,502.516,7.0983602682144242e-001,0.5125433563311402,1005.032,2016_yk_089_redo,Yukon,2016
960,503.04,7.0965399649369021e-001,0.5191916529632928,1006.08,2016_yk_089_redo,Yukon,2016
961,503.564,7.0918654616092403e-001,0.5075404048730785,1007.128,2016_yk_089_redo,Yukon,2016
962,504.088,7.0924059388764404e-001,0.5006895794534162,1008.176,2016_yk_089_redo,Yukon,2016
963,504.612,7.0836158236045810e-001,0.4994893825751394,1009.224,2016_yk_089_redo,Yukon,2016
964,505.136,7.0841405300081706e-001,0.5007764963450592,1010.272,2016_yk_089_redo,Yukon,2016
965,505.66,7.0847157849319176e-001,0.4906278953961185,1011.32,2016_yk_089_redo,Yukon,2016
966,506.184,7.0993721344396643e-001,0.48191125027640447,1012.368,2016_yk_089_redo,Yukon,2016
967,506.708,7.0772643853068073e-001,0.4952562673194661,1013.416,2016_yk_089_redo,Yukon,2016
968,507.232,7.0952404981062900e-001,0.494395217857754,1014.464,2016_yk_089_redo,Yukon,2016
969,507.75600000000003,7.0935731437523697e-001,0.47794799055185105,1015.5120000000001,2016_yk_089_redo,Yukon,2016
970,508.28000000000003,7.0641884439756775e-001,0.486044913498601,1016.5600000000001,2016_yk_089_redo,Yukon,2016
971,508.80400000000003,7.1095208600022486e-001,0.49612531406361887,1017.6080000000001,2016_yk_089_redo,Yukon,2016
972,509.32800000000003,7.0921602818181795e-001,0.4915307704150873,1018.6560000000001,2016_yk_089_redo,Yukon,2016
973,509.85200000000003,7.0833480144765304e-001,0.49099628821059565,1019.7040000000001,2016_yk_089_redo,Yukon,2016
974,510.37600000000003,7.0876089119533847e-001,0.49757537363777743,1020.7520000000001,2016_yk_089_redo,Yukon,2016
975,510.90000000000003,7.1036547302006636e-001,0.49330329614748614,1021.8000000000001,2016_yk_089_redo,Yukon,2016
976,511.42400000000004,7.0839695765054600e-001,0.4782963495535737,1022.8480000000001,2016_yk_089_redo,Yukon,2016
977,511.94800000000004,7.1055134682299381e-001,0.4852449563322131,1023.8960000000001,2016_yk_089_redo,Yukon,2016
978,512.472,7.0987125367531212e-001,0.505950832958987,1024.944,2016_yk_089_redo,Yukon,2016
979,512.996,7.0721607719413293e-001,0.49402136175433314,1025.992,2016_yk_089_redo,Yukon,2016
980,513.52,7.0883214886317925e-001,0.49057093416356107,1027.04,2016_yk_089_redo,Yukon,2016
981,514.044,7.0804597767136968e-001,0.5039915169206284,1028.088,2016_yk_089_redo,Yukon,2016
982,514.568,7.0854521407820215e-001,0.5031024140679206,1029.136,2016_yk_089_redo,Yukon,2016
983,515.092,7.0618721102883675e-001,0.495153927300326,1030.184,2016_yk_089_redo,Yukon,2016
984,515.616,7.0838847695822249e-001,0.4946234324344845,1031.232,2016_yk_089_redo,Yukon,2016
985,516.14,7.0978978791066627e-001,0.4939204465294136,1032.28,2016_yk_089_redo,Yukon,2016
986,516.664,7.0866775299822649e-001,0.47480040627727427,1033.328,2016_yk_089_redo,Yukon,2016
987,517.188,7.0847810400108224e-001,0.48410473983489954,1034.376,2016_yk_089_redo,Yukon,2016
988,517.712,7.1003924115130068e-001,0.5073087820448692,1035.424,2016_yk_089_redo,Yukon,2016
989,518.236,7.1004439261674090e-001,0.5104664279425637,1036.472,2016_yk_089_redo,Yukon,2016
990,518.76,7.1144819958653327e-001,0.4918376850137427,1037.52,2016_yk_089_redo,Yukon,2016
991,519.284,7.1172112853667779e-001,0.4919313401046552,1038.568,2016_yk_089_redo,Yukon,2016
992,519.808,7.0909239696772741e-001,0.5118626802313484,1039.616,2016_yk_089_redo,Yukon,2016
993,520.332,7.0900219347077764e-001,0.515332999889316,1040.664,2016_yk_089_redo,Yukon,2016
994,520.856,7.0769704853312798e-001,0.5005216957470151,1041.712,2016_yk_089_redo,Yukon,2016
