Cycle,Time,Iso,Sr88,Microns,FishID,Watershed,Year
89,46.636,7.1011975845096664e-001,0.255712137788643,93.272,2016_yk_180_redob,Yukon,2016
90,47.160000000000004,7.1141046660644081e-001,0.5725242466082078,94.32000000000001,2016_yk_180_redob,Yukon,2016
91,47.684000000000005,7.0962177953420080e-001,0.7069680743863022,95.36800000000001,2016_yk_180_redob,Yukon,2016
92,48.208000000000006,7.1074458964714060e-001,0.7411917327069283,96.41600000000001,2016_yk_180_redob,Yukon,2016
93,48.732,7.1026086798091603e-001,0.7565395251394249,97.464,2016_yk_180_redob,Yukon,2016
94,49.256,7.1031636725114911e-001,0.7446588088341526,98.512,2016_yk_180_redob,Yukon,2016
95,49.78,7.1030887249711105e-001,0.7235365912251335,99.56,2016_yk_180_redob,Yukon,2016
96,50.304,7.1058990784717002e-001,0.7019504987636723,100.608,2016_yk_180_redob,Yukon,2016
97,50.828,7.1022227368253399e-001,0.689396725656823,101.656,2016_yk_180_redob,Yukon,2016
98,51.352000000000004,7.0962335415079580e-001,0.6878900144032015,102.70400000000001,2016_yk_180_redob,Yukon,2016
99,51.876000000000005,7.0905894339852860e-001,0.6871458925949295,103.75200000000001,2016_yk_180_redob,Yukon,2016
100,52.400000000000006,7.1183416274194666e-001,0.6792824962676193,104.80000000000001,2016_yk_180_redob,Yukon,2016
101,52.92400000000001,7.0979764303869697e-001,0.6759430078175043,105.84800000000001,2016_yk_180_redob,Yukon,2016
102,53.448,7.1176518936068811e-001,0.6601411207486734,106.896,2016_yk_180_redob,Yukon,2016
103,53.972,7.1054339822826240e-001,0.6505081974002501,107.944,2016_yk_180_redob,Yukon,2016
104,54.496,7.1065665578038761e-001,0.6563014235249608,108.992,2016_yk_180_redob,Yukon,2016
105,55.02,7.1109079502216910e-001,0.6603440678844152,110.04,2016_yk_180_redob,Yukon,2016
106,55.544000000000004,7.1115532796982228e-001,0.6691490272864231,111.08800000000001,2016_yk_180_redob,Yukon,2016
107,56.068000000000005,7.1245814436032140e-001,0.6672635710181786,112.13600000000001,2016_yk_180_redob,Yukon,2016
108,56.592000000000006,7.0950651242721385e-001,0.6641389725197632,113.18400000000001,2016_yk_180_redob,Yukon,2016
109,57.116,7.1074011853857655e-001,0.6651046964497769,114.232,2016_yk_180_redob,Yukon,2016
110,57.64,7.1093517715293830e-001,0.6628281173823366,115.28,2016_yk_180_redob,Yukon,2016
111,58.164,7.0880878802828240e-001,0.6624103947042967,116.328,2016_yk_180_redob,Yukon,2016
112,58.688,7.1047315490944618e-001,0.6598552168975317,117.376,2016_yk_180_redob,Yukon,2016
113,59.212,7.1016355713527213e-001,0.6508695903438677,118.424,2016_yk_180_redob,Yukon,2016
114,59.736000000000004,7.1104448915189500e-001,0.6417673554800204,119.47200000000001,2016_yk_180_redob,Yukon,2016
115,60.260000000000005,7.0948936954021979e-001,0.6337986288247096,120.52000000000001,2016_yk_180_redob,Yukon,2016
116,60.784000000000006,7.1022884433675648e-001,0.6318092395498431,121.56800000000001,2016_yk_180_redob,Yukon,2016
117,61.30800000000001,7.1182173638815072e-001,0.6271975238528942,122.61600000000001,2016_yk_180_redob,Yukon,2016
118,61.832,7.0888622402345358e-001,0.610248145643045,123.664,2016_yk_180_redob,Yukon,2016
119,62.356,7.0901904216683809e-001,0.6088863130432564,124.712,2016_yk_180_redob,Yukon,2016
120,62.88,7.0800410984298334e-001,0.6118606097191359,125.76,2016_yk_180_redob,Yukon,2016
121,63.404,7.1043935647298517e-001,0.6099073215132536,126.808,2016_yk_180_redob,Yukon,2016
122,63.928000000000004,7.1113065597114733e-001,0.6056623132871577,127.85600000000001,2016_yk_180_redob,Yukon,2016
123,64.452,7.1042885790864307e-001,0.5928825044075998,128.904,2016_yk_180_redob,Yukon,2016
124,64.976,7.1096254079019316e-001,0.5839941665067858,129.952,2016_yk_180_redob,Yukon,2016
125,65.5,7.0937802993822152e-001,0.5901319100405534,131,2016_yk_180_redob,Yukon,2016
126,66.024,7.0906996139714451e-001,0.5850036037604601,132.048,2016_yk_180_redob,Yukon,2016
127,66.548,7.1005586608828097e-001,0.5862643504075526,133.096,2016_yk_180_redob,Yukon,2016
128,67.072,7.0865402269826683e-001,0.5881909411042465,134.144,2016_yk_180_redob,Yukon,2016
129,67.596,7.1085502510370524e-001,0.5848140439142816,135.192,2016_yk_180_redob,Yukon,2016
130,68.12,7.0967219794855252e-001,0.573145048863545,136.24,2016_yk_180_redob,Yukon,2016
131,68.644,7.0904693933339391e-001,0.5753180371699584,137.288,2016_yk_180_redob,Yukon,2016
132,69.168,7.1417147033084016e-001,0.5822956729591515,138.336,2016_yk_180_redob,Yukon,2016
133,69.69200000000001,7.0990586448073900e-001,0.5887910767919338,139.38400000000001,2016_yk_180_redob,Yukon,2016
134,70.21600000000001,7.1172662704180423e-001,0.5883702768395425,140.43200000000002,2016_yk_180_redob,Yukon,2016
135,70.74000000000001,7.0886232052940801e-001,0.5843138994758886,141.48000000000002,2016_yk_180_redob,Yukon,2016
136,71.26400000000001,7.1025888286176697e-001,0.5838982314605021,142.52800000000002,2016_yk_180_redob,Yukon,2016
137,71.78800000000001,7.0860614747374617e-001,0.579326663387654,143.57600000000002,2016_yk_180_redob,Yukon,2016
138,72.312,7.1012235950088476e-001,0.5679240730740731,144.624,2016_yk_180_redob,Yukon,2016
139,72.836,7.1033239513482083e-001,0.5724748151155544,145.672,2016_yk_180_redob,Yukon,2016
140,73.36,7.1068568137672161e-001,0.5736342111944325,146.72,2016_yk_180_redob,Yukon,2016
141,73.884,7.1181186668351992e-001,0.5730699505887564,147.768,2016_yk_180_redob,Yukon,2016
142,74.408,7.0939969685593274e-001,0.5794251521081185,148.816,2016_yk_180_redob,Yukon,2016
143,74.932,7.0949323619010729e-001,0.5753329994817973,149.864,2016_yk_180_redob,Yukon,2016
144,75.456,7.1075783857149921e-001,0.5759850983782542,150.912,2016_yk_180_redob,Yukon,2016
145,75.98,7.0964009151181895e-001,0.5669032036416767,151.96,2016_yk_180_redob,Yukon,2016
146,76.504,7.0927507494339737e-001,0.5598280215023212,153.008,2016_yk_180_redob,Yukon,2016
147,77.028,7.1072543634006935e-001,0.5619510566853976,154.056,2016_yk_180_redob,Yukon,2016
148,77.552,7.1023562296085962e-001,0.5569329519597914,155.104,2016_yk_180_redob,Yukon,2016
149,78.07600000000001,7.1012952145860153e-001,0.5640702162656318,156.15200000000002,2016_yk_180_redob,Yukon,2016
150,78.60000000000001,7.0957862626343149e-001,0.5578232571338945,157.20000000000002,2016_yk_180_redob,Yukon,2016
151,79.12400000000001,7.1075670440924676e-001,0.5466998252513177,158.24800000000002,2016_yk_180_redob,Yukon,2016
152,79.64800000000001,7.0830782073672904e-001,0.548887318695382,159.29600000000002,2016_yk_180_redob,Yukon,2016
153,80.172,7.0921350235559100e-001,0.5327174788774548,160.344,2016_yk_180_redob,Yukon,2016
154,80.696,7.1147957241917037e-001,0.5249044186453096,161.392,2016_yk_180_redob,Yukon,2016
155,81.22,7.1034339945533786e-001,0.5209424226175878,162.44,2016_yk_180_redob,Yukon,2016
156,81.744,7.1083662651319368e-001,0.5197644777328958,163.488,2016_yk_180_redob,Yukon,2016
157,82.268,7.1023211076416548e-001,0.5275130794749294,164.536,2016_yk_180_redob,Yukon,2016
158,82.792,7.1222694912330986e-001,0.5263852607353856,165.584,2016_yk_180_redob,Yukon,2016
159,83.316,7.1018864401945314e-001,0.523380479896508,166.632,2016_yk_180_redob,Yukon,2016
160,83.84,7.0895010494353194e-001,0.5184753596923078,167.68,2016_yk_180_redob,Yukon,2016
161,84.364,7.1018903000176503e-001,0.5179469504672968,168.728,2016_yk_180_redob,Yukon,2016
162,84.888,7.1087760896808527e-001,0.5139576947856181,169.776,2016_yk_180_redob,Yukon,2016
163,85.412,7.0953297724042119e-001,0.5087189060057133,170.824,2016_yk_180_redob,Yukon,2016
164,85.936,7.0955330252027515e-001,0.5096617908521656,171.872,2016_yk_180_redob,Yukon,2016
165,86.46000000000001,7.1025684342384598e-001,0.513894823501998,172.92000000000002,2016_yk_180_redob,Yukon,2016
166,86.98400000000001,7.0888321577398783e-001,0.5064149739836283,173.96800000000002,2016_yk_180_redob,Yukon,2016
167,87.50800000000001,7.1226671377033213e-001,0.5015737665969016,175.01600000000002,2016_yk_180_redob,Yukon,2016
168,88.03200000000001,7.1162710732302403e-001,0.5037318886028841,176.06400000000002,2016_yk_180_redob,Yukon,2016
169,88.55600000000001,7.1085264082934796e-001,0.4962386955363507,177.11200000000002,2016_yk_180_redob,Yukon,2016
170,89.08,7.0955372862680521e-001,0.4911623248714549,178.16,2016_yk_180_redob,Yukon,2016
171,89.604,7.1148729952814549e-001,0.4914520095941672,179.208,2016_yk_180_redob,Yukon,2016
172,90.128,7.0726137693470559e-001,0.5063698180344335,180.256,2016_yk_180_redob,Yukon,2016
173,90.652,7.0906093482632349e-001,0.5117486383769487,181.304,2016_yk_180_redob,Yukon,2016
174,91.176,7.0963085918997637e-001,0.5036894330049346,182.352,2016_yk_180_redob,Yukon,2016
175,91.7,7.1061920403826218e-001,0.5080979007101182,183.4,2016_yk_180_redob,Yukon,2016
176,92.224,7.0879196822309831e-001,0.5074620400574804,184.448,2016_yk_180_redob,Yukon,2016
177,92.748,7.1145293279607169e-001,0.4960779684347053,185.496,2016_yk_180_redob,Yukon,2016
178,93.272,7.1020780255787697e-001,0.4913167559095468,186.544,2016_yk_180_redob,Yukon,2016
179,93.796,7.1002476463664776e-001,0.4923327004006397,187.592,2016_yk_180_redob,Yukon,2016
180,94.32000000000001,7.1005282602308806e-001,0.49298335361038315,188.64000000000001,2016_yk_180_redob,Yukon,2016
181,94.84400000000001,7.0938584236267233e-001,0.4981367281266379,189.68800000000002,2016_yk_180_redob,Yukon,2016
182,95.36800000000001,7.0766341982934367e-001,0.49573408819646886,190.73600000000002,2016_yk_180_redob,Yukon,2016
183,95.89200000000001,7.0924018603591088e-001,0.49122580757826034,191.78400000000002,2016_yk_180_redob,Yukon,2016
184,96.41600000000001,7.0867885144672182e-001,0.4878662538519388,192.83200000000002,2016_yk_180_redob,Yukon,2016
185,96.94,7.0966205834208640e-001,0.4735848304723791,193.88,2016_yk_180_redob,Yukon,2016
186,97.464,7.1000721568121650e-001,0.4680269120996379,194.928,2016_yk_180_redob,Yukon,2016
187,97.988,7.0897876545391858e-001,0.4659310839547274,195.976,2016_yk_180_redob,Yukon,2016
188,98.512,7.1135391558149141e-001,0.4739409923612635,197.024,2016_yk_180_redob,Yukon,2016
189,99.036,7.0869723593205491e-001,0.48426810134223225,198.072,2016_yk_180_redob,Yukon,2016
190,99.56,7.0932836775972741e-001,0.48459889560367,199.12,2016_yk_180_redob,Yukon,2016
191,100.084,7.1180314057451699e-001,0.46772696783602113,200.168,2016_yk_180_redob,Yukon,2016
192,100.608,7.1295993333254704e-001,0.46396362795251506,201.216,2016_yk_180_redob,Yukon,2016
193,101.132,7.1177299955044526e-001,0.46676095508084586,202.264,2016_yk_180_redob,Yukon,2016
194,101.656,7.0983543245986103e-001,0.46177081776061263,203.312,2016_yk_180_redob,Yukon,2016
195,102.18,7.1122707754062875e-001,0.4584377152244186,204.36,2016_yk_180_redob,Yukon,2016
196,102.70400000000001,7.0929712550994573e-001,0.4528172587255655,205.40800000000002,2016_yk_180_redob,Yukon,2016
197,103.22800000000001,7.0960462506117172e-001,0.4533821265420858,206.45600000000002,2016_yk_180_redob,Yukon,2016
198,103.75200000000001,7.0861298451516952e-001,0.4480369085848765,207.50400000000002,2016_yk_180_redob,Yukon,2016
199,104.27600000000001,7.0984298512370736e-001,0.4503259098987035,208.55200000000002,2016_yk_180_redob,Yukon,2016
200,104.80000000000001,7.1227097686170748e-001,0.45391176389606275,209.60000000000002,2016_yk_180_redob,Yukon,2016
201,105.32400000000001,7.0902089154350589e-001,0.4623631850466898,210.64800000000002,2016_yk_180_redob,Yukon,2016
202,105.848,7.0772110015918110e-001,0.45477491614970833,211.696,2016_yk_180_redob,Yukon,2016
203,106.372,7.1153390678612183e-001,0.4467925200707288,212.744,2016_yk_180_redob,Yukon,2016
204,106.896,7.1021110913615448e-001,0.4452868477836122,213.792,2016_yk_180_redob,Yukon,2016
205,107.42,7.1296414314786838e-001,0.448984776651212,214.84,2016_yk_180_redob,Yukon,2016
206,107.944,7.0984419010105759e-001,0.44840782950625074,215.888,2016_yk_180_redob,Yukon,2016
207,108.468,7.1099741796607352e-001,0.45402347952084227,216.936,2016_yk_180_redob,Yukon,2016
208,108.992,7.0969524940284034e-001,0.4472634791485164,217.984,2016_yk_180_redob,Yukon,2016
209,109.516,7.1168647468649671e-001,0.4494291412589609,219.032,2016_yk_180_redob,Yukon,2016
210,110.04,7.0889144347499711e-001,0.4387854466669298,220.08,2016_yk_180_redob,Yukon,2016
211,110.56400000000001,7.0865447382013114e-001,0.44145726592938944,221.12800000000001,2016_yk_180_redob,Yukon,2016
212,111.08800000000001,7.1202815566019462e-001,0.4419355791313665,222.17600000000002,2016_yk_180_redob,Yukon,2016
213,111.61200000000001,7.1117829053453674e-001,0.4357159484612591,223.22400000000002,2016_yk_180_redob,Yukon,2016
214,112.13600000000001,7.1186111138521402e-001,0.4336700815478022,224.27200000000002,2016_yk_180_redob,Yukon,2016
215,112.66000000000001,7.0884698793657752e-001,0.433095708198004,225.32000000000002,2016_yk_180_redob,Yukon,2016
216,113.18400000000001,7.1257983178952988e-001,0.4225117952742043,226.36800000000002,2016_yk_180_redob,Yukon,2016
217,113.708,7.0888188455876189e-001,0.4245314713030407,227.416,2016_yk_180_redob,Yukon,2016
218,114.232,7.1182017624921279e-001,0.4236760718881547,228.464,2016_yk_180_redob,Yukon,2016
219,114.756,7.0944777374793178e-001,0.4287301999994553,229.512,2016_yk_180_redob,Yukon,2016
220,115.28,7.1093231241548915e-001,0.422051244390151,230.56,2016_yk_180_redob,Yukon,2016
221,115.804,7.1213619613956325e-001,0.4175780977087558,231.608,2016_yk_180_redob,Yukon,2016
222,116.328,7.1149546219876214e-001,0.42356114507390097,232.656,2016_yk_180_redob,Yukon,2016
223,116.852,7.1058085856830766e-001,0.4280447588023571,233.704,2016_yk_180_redob,Yukon,2016
224,117.376,7.0801926903023193e-001,0.42242166385514046,234.752,2016_yk_180_redob,Yukon,2016
225,117.9,7.1217212795690221e-001,0.4198675742288306,235.8,2016_yk_180_redob,Yukon,2016
226,118.424,7.0972886262450763e-001,0.42137145618640937,236.848,2016_yk_180_redob,Yukon,2016
227,118.94800000000001,7.0969523302775450e-001,0.4209570482468806,237.89600000000002,2016_yk_180_redob,Yukon,2016
228,119.47200000000001,7.1062193206077218e-001,0.4182783394580169,238.94400000000002,2016_yk_180_redob,Yukon,2016
229,119.99600000000001,7.1239047748970796e-001,0.4140828218467389,239.99200000000002,2016_yk_180_redob,Yukon,2016
230,120.52000000000001,7.1010428984248630e-001,0.4113513516605294,241.04000000000002,2016_yk_180_redob,Yukon,2016
231,121.04400000000001,7.1436701355983345e-001,0.4107282871365952,242.08800000000002,2016_yk_180_redob,Yukon,2016
232,121.56800000000001,7.1436957864007311e-001,0.4067857096983275,243.13600000000002,2016_yk_180_redob,Yukon,2016
233,122.09200000000001,7.1160007240414913e-001,0.4092645265844519,244.18400000000003,2016_yk_180_redob,Yukon,2016
