Cycle,Time,Iso,Sr88,Microns,FishID,Watershed,Year
106,55.544000000000004,6.9846443868958652e-001,0.1208728321195776,111.08800000000001,2021_yk_523_R1a,Yukon,2021
107,56.068000000000005,7.1029270614573214e-001,0.19784015563694937,112.13600000000001,2021_yk_523_R1a,Yukon,2021
108,56.592000000000006,7.0590120046088944e-001,0.21283076614848215,113.18400000000001,2021_yk_523_R1a,Yukon,2021
109,57.116,7.1095930843508748e-001,0.21205505650295173,114.232,2021_yk_523_R1a,Yukon,2021
110,57.64,7.0532894107545452e-001,0.1952957148840543,115.28,2021_yk_523_R1a,Yukon,2021
111,58.164,7.0584768619796590e-001,0.18340503332922933,116.328,2021_yk_523_R1a,Yukon,2021
112,58.688,7.1070406028349653e-001,0.15668508338281484,117.376,2021_yk_523_R1a,Yukon,2021
113,59.212,7.0248306110019099e-001,0.15888171827390923,118.424,2021_yk_523_R1a,Yukon,2021
114,59.736000000000004,7.1161641455026692e-001,0.1454408975072236,119.47200000000001,2021_yk_523_R1a,Yukon,2021
115,60.260000000000005,7.1020400599140687e-001,0.14336884936191718,120.52000000000001,2021_yk_523_R1a,Yukon,2021
116,60.784000000000006,7.0638330415072026e-001,0.132330279182438,121.56800000000001,2021_yk_523_R1a,Yukon,2021
117,61.30800000000001,7.1408789130752404e-001,0.13114037033708562,122.61600000000001,2021_yk_523_R1a,Yukon,2021
118,61.832,7.0312391541883457e-001,0.12267137992509708,123.664,2021_yk_523_R1a,Yukon,2021
119,62.356,7.2020060793020424e-001,0.12167897338123249,124.712,2021_yk_523_R1a,Yukon,2021
120,62.88,7.0243489443305518e-001,0.11193813798150395,125.76,2021_yk_523_R1a,Yukon,2021
121,63.404,7.0788566212722637e-001,0.10868379337310628,126.808,2021_yk_523_R1a,Yukon,2021
122,63.928000000000004,7.0609971292173468e-001,0.10813151510687458,127.85600000000001,2021_yk_523_R1a,Yukon,2021
123,64.452,7.0708900160797794e-001,0.10532940237547264,128.904,2021_yk_523_R1a,Yukon,2021
124,64.976,7.0185306548167892e-001,0.10861080599383512,129.952,2021_yk_523_R1a,Yukon,2021
125,65.5,7.0793475448959609e-001,0.1148039204213858,131,2021_yk_523_R1a,Yukon,2021
126,66.024,6.9951735803807091e-001,0.1073455825268806,132.048,2021_yk_523_R1a,Yukon,2021
127,66.548,7.0868683532248977e-001,0.10014278757760252,133.096,2021_yk_523_R1a,Yukon,2021
137,71.78800000000001,7.0923751813291969e-001,0.10723075135086475,143.57600000000002,2021_yk_523_R1a,Yukon,2021
138,72.312,7.0931538914425241e-001,0.11452062223346678,144.624,2021_yk_523_R1a,Yukon,2021
139,72.836,7.1168925309086783e-001,0.11953061349931676,145.672,2021_yk_523_R1a,Yukon,2021
140,73.36,7.0372998014859656e-001,0.11894072876581126,146.72,2021_yk_523_R1a,Yukon,2021
141,73.884,7.0278687534281759e-001,0.12126524358159328,147.768,2021_yk_523_R1a,Yukon,2021
142,74.408,7.0478784866785049e-001,0.1222753611990448,148.816,2021_yk_523_R1a,Yukon,2021
143,74.932,7.0600669677154826e-001,0.13167930337601816,149.864,2021_yk_523_R1a,Yukon,2021
144,75.456,7.1219885282367079e-001,0.12970177891674609,150.912,2021_yk_523_R1a,Yukon,2021
145,75.98,7.0804888633505259e-001,0.1329969313510915,151.96,2021_yk_523_R1a,Yukon,2021
146,76.504,6.9982088887009930e-001,0.13204986818755252,153.008,2021_yk_523_R1a,Yukon,2021
147,77.028,7.0467795739277361e-001,0.1259728528351861,154.056,2021_yk_523_R1a,Yukon,2021
148,77.552,7.0684936429742873e-001,0.13413722994800928,155.104,2021_yk_523_R1a,Yukon,2021
149,78.07600000000001,7.0878371072757529e-001,0.13525774478732625,156.15200000000002,2021_yk_523_R1a,Yukon,2021
150,78.60000000000001,7.1566398340641779e-001,0.13767060598963807,157.20000000000002,2021_yk_523_R1a,Yukon,2021
151,79.12400000000001,7.0820964220441252e-001,0.14330988684111937,158.24800000000002,2021_yk_523_R1a,Yukon,2021
152,79.64800000000001,7.0861118828016834e-001,0.14704532212064547,159.29600000000002,2021_yk_523_R1a,Yukon,2021
153,80.172,7.1422299918373744e-001,0.15479602844553603,160.344,2021_yk_523_R1a,Yukon,2021
154,80.696,7.0507484490315731e-001,0.16801348233701036,161.392,2021_yk_523_R1a,Yukon,2021
155,81.22,7.1525334266783969e-001,0.17358686847113813,162.44,2021_yk_523_R1a,Yukon,2021
156,81.744,7.0479687865385787e-001,0.183354326215497,163.488,2021_yk_523_R1a,Yukon,2021
