"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","natal_iso","marine_start_index","natal_start_index","natal_end_index"
1374,719.976,0.725183887095463,0.593372711906149,1439.952,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1375,720.5,0.725583914633359,0.589870928722712,1441,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1376,721.024,0.726605229220616,0.592604885678185,1442.048,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1377,721.548,0.727098478515322,0.573492415037914,1443.096,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1378,722.072,0.726863216448781,0.571056433042125,1444.144,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1379,722.596,0.726267886357517,0.553811233520922,1445.192,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1380,723.12,0.726343661909407,0.552517150582399,1446.24,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1381,723.644,0.725383356135884,0.572957535896207,1447.288,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1382,724.168,0.725050552160041,0.579760571737784,1448.336,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1383,724.692,0.726223464386228,0.569028021093932,1449.384,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1384,725.216,0.726537077322567,0.544574512343727,1450.432,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1385,725.74,0.725744452696744,0.533933725391735,1451.48,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1386,726.264,0.726930181501317,0.547854167742571,1452.528,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1387,726.788,0.724495179591742,0.564784633661907,1453.576,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1388,727.312,0.725242233322842,0.548157379894283,1454.624,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1389,727.836,0.7256147931369,0.558634144358511,1455.672,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1390,728.36,0.725637402105621,0.573835685722297,1456.72,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1391,728.884,0.727391497812494,0.562128970387002,1457.768,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1392,729.408,0.727141173485222,0.561082690460548,1458.816,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1393,729.932,0.72613870169678,0.554863457235162,1459.864,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1394,730.456,0.72617099447975,0.539658314568139,1460.912,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1395,730.98,0.726387771355115,0.532523543855755,1461.96,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1396,731.504,0.726525668726369,0.546250925510978,1463.008,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1397,732.028,0.72704715792878,0.553994825060632,1464.056,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1398,732.552,0.72646032710599,0.549884110191065,1465.104,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1399,733.076,0.726467641294039,0.562492619152081,1466.152,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1400,733.6,0.727240550058095,0.571389295783591,1467.2,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1401,734.124,0.726436547937215,0.557398055750656,1468.248,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1402,734.648,0.727602768913336,0.552327115549006,1469.296,"2016_yk_095_redo","Yukon",2016,NA,0.726241998506117,724,1439.53270552528,1549.51429740433
1403,735.172,0.727445416025479,0.557671694516,1470.344,"2016_yk_095_redo","Yukon",2016,0.726302112081239,0.726241998506117,724,1439.53270552528,1549.51429740433
1404,735.696,0.72658168233937,0.563281599648778,1471.392,"2016_yk_095_redo","Yukon",2016,0.726315067642367,0.726241998506117,724,1439.53270552528,1549.51429740433
1405,736.22,0.725077407794854,0.558251323325066,1472.44,"2016_yk_095_redo","Yukon",2016,0.726325088235375,0.726241998506117,724,1439.53270552528,1549.51429740433
1406,736.744,0.727230265151617,0.561089676993871,1473.488,"2016_yk_095_redo","Yukon",2016,0.7263289885065,0.726241998506117,724,1439.53270552528,1549.51429740433
1407,737.268,0.72690401552658,0.568526502474782,1474.536,"2016_yk_095_redo","Yukon",2016,0.726306631173891,0.726241998506117,724,1439.53270552528,1549.51429740433
1408,737.792,0.724559431393418,0.574960436497051,1475.584,"2016_yk_095_redo","Yukon",2016,0.726302393933984,0.726241998506117,724,1439.53270552528,1549.51429740433
