"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","natal_iso","marine_start_index","natal_start_index","natal_end_index"
281,147.244,0.710319391540237,0.421187541860572,294.488,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
282,147.768,0.708717573104459,0.420286674302222,295.536,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
283,148.292,0.710619639941899,0.412751972515954,296.584,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
284,148.816,0.711528782461138,0.412733377050784,297.632,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
285,149.34,0.708451580219391,0.410807017752959,298.68,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
286,149.864,0.710415066545899,0.40104288109262,299.728,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
287,150.388,0.708475082237652,0.402774265776234,300.776,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
288,150.912,0.708073678882485,0.411918606330484,301.824,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
289,151.436,0.70895007473735,0.417913009607937,302.872,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
290,151.96,0.710992223350556,0.416717670491011,303.92,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
291,152.484,0.711877248180451,0.405122179962693,304.968,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
292,153.008,0.707520737450916,0.40442342276305,306.016,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
293,153.532,0.710170220203239,0.408516393300082,307.064,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
294,154.056,0.711784902764815,0.414070122977824,308.112,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
295,154.58,0.711935551105357,0.416480406958996,309.16,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
296,155.104,0.709830196115309,0.412423304348257,310.208,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
297,155.628,0.712183725699555,0.419843091029135,311.256,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
298,156.152,0.713590932137139,0.421851709742966,312.304,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
299,156.676,0.71202617698587,0.419114373933053,313.352,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
300,157.2,0.711984830313257,0.416591869141794,314.4,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
301,157.724,0.710717312274979,0.415154541808606,315.448,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
302,158.248,0.708736313321553,0.4124398929267,316.496,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
303,158.772,0.709388526422868,0.4168988016926,317.544,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
304,159.296,0.711087459291929,0.414374032254768,318.592,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
305,159.82,0.711595088432924,0.416865840662246,319.64,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
306,160.344,0.71047046880237,0.420933979151138,320.688,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
307,160.868,0.708650015236193,0.428279911885959,321.736,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
308,161.392,0.706227794575818,0.424331264756696,322.784,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
309,161.916,0.712000353453556,0.414008262079686,323.832,"2016_yk_231_a","Yukon",2016,NA,0.710526594238748,729,293.597626197989,403.177939305242
310,162.44,0.711699833896115,0.411172671044109,324.88,"2016_yk_231_a","Yukon",2016,0.710623460776314,0.710526594238748,729,293.597626197989,403.177939305242
