"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","natal_iso","marine_start_index","natal_start_index","natal_end_index"
749,392.476,0.716453607462852,0.79024099732016,"2015_yk_084","Yukon",2015,784.952,NA,0.716557601842655,542,784.562586585246,923.053556043358
750,393,0.714418275484539,0.787731728569308,"2015_yk_084","Yukon",2015,786,NA,0.716557601842655,542,784.562586585246,923.053556043358
751,393.524,0.716506465426221,0.793541303793532,"2015_yk_084","Yukon",2015,787.048,NA,0.716557601842655,542,784.562586585246,923.053556043358
752,394.048,0.717579166970082,0.78110324745171,"2015_yk_084","Yukon",2015,788.096,NA,0.716557601842655,542,784.562586585246,923.053556043358
753,394.572,0.716861688791815,0.791454775948575,"2015_yk_084","Yukon",2015,789.144,NA,0.716557601842655,542,784.562586585246,923.053556043358
754,395.096,0.716026191758302,0.78946000449064,"2015_yk_084","Yukon",2015,790.192,NA,0.716557601842655,542,784.562586585246,923.053556043358
755,395.62,0.71726206643078,0.800673899388511,"2015_yk_084","Yukon",2015,791.24,NA,0.716557601842655,542,784.562586585246,923.053556043358
756,396.144,0.717593177797647,0.793147210789047,"2015_yk_084","Yukon",2015,792.288,NA,0.716557601842655,542,784.562586585246,923.053556043358
757,396.668,0.71467585273149,0.800521386623106,"2015_yk_084","Yukon",2015,793.336,NA,0.716557601842655,542,784.562586585246,923.053556043358
758,397.192,0.716157377400244,0.778432190530964,"2015_yk_084","Yukon",2015,794.384,NA,0.716557601842655,542,784.562586585246,923.053556043358
759,397.716,0.716490396606241,0.795031513397444,"2015_yk_084","Yukon",2015,795.432,NA,0.716557601842655,542,784.562586585246,923.053556043358
760,398.24,0.716779327533243,0.803120919965357,"2015_yk_084","Yukon",2015,796.48,NA,0.716557601842655,542,784.562586585246,923.053556043358
761,398.764,0.717907215871368,0.812518271935409,"2015_yk_084","Yukon",2015,797.528,NA,0.716557601842655,542,784.562586585246,923.053556043358
762,399.288,0.716484377924357,0.795457379939093,"2015_yk_084","Yukon",2015,798.576,NA,0.716557601842655,542,784.562586585246,923.053556043358
763,399.812,0.715309242422042,0.799084797606049,"2015_yk_084","Yukon",2015,799.624,NA,0.716557601842655,542,784.562586585246,923.053556043358
764,400.336,0.716690916898947,0.811222905247531,"2015_yk_084","Yukon",2015,800.672,NA,0.716557601842655,542,784.562586585246,923.053556043358
765,400.86,0.715893913427002,0.802604843100435,"2015_yk_084","Yukon",2015,801.72,NA,0.716557601842655,542,784.562586585246,923.053556043358
766,401.384,0.716676368516742,0.80887636910938,"2015_yk_084","Yukon",2015,802.768,NA,0.716557601842655,542,784.562586585246,923.053556043358
767,401.908,0.715680322103171,0.824274549141328,"2015_yk_084","Yukon",2015,803.816,NA,0.716557601842655,542,784.562586585246,923.053556043358
768,402.432,0.715709223780581,0.836388309123548,"2015_yk_084","Yukon",2015,804.864,NA,0.716557601842655,542,784.562586585246,923.053556043358
769,402.956,0.717649633032191,0.82629776811784,"2015_yk_084","Yukon",2015,805.912,NA,0.716557601842655,542,784.562586585246,923.053556043358
770,403.48,0.717628858597578,0.82867484955026,"2015_yk_084","Yukon",2015,806.96,NA,0.716557601842655,542,784.562586585246,923.053556043358
771,404.004,0.715718483408653,0.839347944905419,"2015_yk_084","Yukon",2015,808.008,NA,0.716557601842655,542,784.562586585246,923.053556043358
772,404.528,0.717443026122418,0.846153496566319,"2015_yk_084","Yukon",2015,809.056,NA,0.716557601842655,542,784.562586585246,923.053556043358
773,405.052,0.716334006880637,0.845618354208204,"2015_yk_084","Yukon",2015,810.104,NA,0.716557601842655,542,784.562586585246,923.053556043358
774,405.576,0.715920911643747,0.832594386607556,"2015_yk_084","Yukon",2015,811.152,NA,0.716557601842655,542,784.562586585246,923.053556043358
775,406.1,0.715784867585519,0.841777815844497,"2015_yk_084","Yukon",2015,812.2,NA,0.716557601842655,542,784.562586585246,923.053556043358
776,406.624,0.715407500950919,0.832301186614843,"2015_yk_084","Yukon",2015,813.248,NA,0.716557601842655,542,784.562586585246,923.053556043358
777,407.148,0.715614753239487,0.83591798308318,"2015_yk_084","Yukon",2015,814.296,NA,0.716557601842655,542,784.562586585246,923.053556043358
778,407.672,0.716328351406566,0.829903405211429,"2015_yk_084","Yukon",2015,815.344,0.716446724276328,0.716557601842655,542,784.562586585246,923.053556043358
779,408.196,0.717444888507024,0.838839201156859,"2015_yk_084","Yukon",2015,816.392,0.716462053027357,0.716557601842655,542,784.562586585246,923.053556043358
780,408.72,0.7169613837485,0.846431782908733,"2015_yk_084","Yukon",2015,817.44,0.716487581243484,0.716557601842655,542,784.562586585246,923.053556043358
781,409.244,0.716494300867288,0.835603285407919,"2015_yk_084","Yukon",2015,818.488,0.716501223630735,0.716557601842655,542,784.562586585246,923.053556043358
782,409.768,0.716115981737166,0.820395181806405,"2015_yk_084","Yukon",2015,819.536,0.71648446596769,0.716557601842655,542,784.562586585246,923.053556043358
783,410.292,0.716737970017235,0.848640874683253,"2015_yk_084","Yukon",2015,820.584,0.716476145594934,0.716557601842655,542,784.562586585246,923.053556043358
784,410.816,0.716369165264783,0.836170465066262,"2015_yk_084","Yukon",2015,821.632,0.716484595157176,0.716557601842655,542,784.562586585246,923.053556043358
785,411.34,0.717821808922723,0.83893419767883,"2015_yk_084","Yukon",2015,822.68,0.716461574045153,0.716557601842655,542,784.562586585246,923.053556043358
