"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","natal_iso","marine_start_index","natal_start_index","natal_end_index"
545,285.58,0.71504323356519,0.503056510582631,"2015_yk_052b","Yukon",2015,571.16,NA,0.712258759428554,556,570.471117668453,671.162617566328
546,286.104,0.714084843339791,0.504333531515454,"2015_yk_052b","Yukon",2015,572.208,NA,0.712258759428554,556,570.471117668453,671.162617566328
547,286.628,0.711333896321363,0.50679999545558,"2015_yk_052b","Yukon",2015,573.256,NA,0.712258759428554,556,570.471117668453,671.162617566328
548,287.152,0.71158856764571,0.516039990554865,"2015_yk_052b","Yukon",2015,574.304,NA,0.712258759428554,556,570.471117668453,671.162617566328
549,287.676,0.71240189062102,0.508883430917814,"2015_yk_052b","Yukon",2015,575.352,NA,0.712258759428554,556,570.471117668453,671.162617566328
550,288.2,0.711499423109422,0.500663318736635,"2015_yk_052b","Yukon",2015,576.4,NA,0.712258759428554,556,570.471117668453,671.162617566328
551,288.724,0.712474200603819,0.501474416123275,"2015_yk_052b","Yukon",2015,577.448,NA,0.712258759428554,556,570.471117668453,671.162617566328
552,289.248,0.711796719965679,0.510054801274693,"2015_yk_052b","Yukon",2015,578.496,NA,0.712258759428554,556,570.471117668453,671.162617566328
553,289.772,0.714636604992699,0.50877301617741,"2015_yk_052b","Yukon",2015,579.544,NA,0.712258759428554,556,570.471117668453,671.162617566328
554,290.296,0.712654206803251,0.501190738952392,"2015_yk_052b","Yukon",2015,580.592,NA,0.712258759428554,556,570.471117668453,671.162617566328
555,290.82,0.71154641359716,0.500107366753782,"2015_yk_052b","Yukon",2015,581.64,NA,0.712258759428554,556,570.471117668453,671.162617566328
556,291.344,0.711640965772594,0.499533292003901,"2015_yk_052b","Yukon",2015,582.688,NA,0.712258759428554,556,570.471117668453,671.162617566328
557,291.868,0.712159221371409,0.500704839783217,"2015_yk_052b","Yukon",2015,583.736,NA,0.712258759428554,556,570.471117668453,671.162617566328
558,292.392,0.7133068700372,0.497749028513694,"2015_yk_052b","Yukon",2015,584.784,NA,0.712258759428554,556,570.471117668453,671.162617566328
559,292.916,0.711969070262086,0.509800756537483,"2015_yk_052b","Yukon",2015,585.832,NA,0.712258759428554,556,570.471117668453,671.162617566328
560,293.44,0.711607119559477,0.499435515273055,"2015_yk_052b","Yukon",2015,586.88,NA,0.712258759428554,556,570.471117668453,671.162617566328
561,293.964,0.711972947450586,0.492561356149351,"2015_yk_052b","Yukon",2015,587.928,NA,0.712258759428554,556,570.471117668453,671.162617566328
562,294.488,0.713950964163689,0.506570928731889,"2015_yk_052b","Yukon",2015,588.976,NA,0.712258759428554,556,570.471117668453,671.162617566328
563,295.012,0.713025442589131,0.505611862045672,"2015_yk_052b","Yukon",2015,590.024,NA,0.712258759428554,556,570.471117668453,671.162617566328
564,295.536,0.712443734078512,0.497241514736072,"2015_yk_052b","Yukon",2015,591.072,NA,0.712258759428554,556,570.471117668453,671.162617566328
565,296.06,0.713619652717881,0.502561134290724,"2015_yk_052b","Yukon",2015,592.12,NA,0.712258759428554,556,570.471117668453,671.162617566328
566,296.584,0.711489076281499,0.522769170951986,"2015_yk_052b","Yukon",2015,593.168,NA,0.712258759428554,556,570.471117668453,671.162617566328
567,297.108,0.712740476666338,0.506501117794114,"2015_yk_052b","Yukon",2015,594.216,NA,0.712258759428554,556,570.471117668453,671.162617566328
568,297.632,0.712848343717828,0.499689750758246,"2015_yk_052b","Yukon",2015,595.264,NA,0.712258759428554,556,570.471117668453,671.162617566328
569,298.156,0.709973187111607,0.503398642844288,"2015_yk_052b","Yukon",2015,596.312,NA,0.712258759428554,556,570.471117668453,671.162617566328
570,298.68,0.712606703218061,0.489522219441538,"2015_yk_052b","Yukon",2015,597.36,NA,0.712258759428554,556,570.471117668453,671.162617566328
571,299.204,0.712488892451412,0.488879566529388,"2015_yk_052b","Yukon",2015,598.408,NA,0.712258759428554,556,570.471117668453,671.162617566328
572,299.728,0.714455617042093,0.494574791233121,"2015_yk_052b","Yukon",2015,599.456,NA,0.712258759428554,556,570.471117668453,671.162617566328
573,300.252,0.711398473627771,0.491942039886018,"2015_yk_052b","Yukon",2015,600.504,NA,0.712258759428554,556,570.471117668453,671.162617566328
574,300.776,0.711409745456132,0.486947708216746,"2015_yk_052b","Yukon",2015,601.552,0.71235243908172,0.712258759428554,556,570.471117668453,671.162617566328
575,301.3,0.711831541419654,0.490906794204239,"2015_yk_052b","Yukon",2015,602.6,0.712347101158672,0.712258759428554,556,570.471117668453,671.162617566328
576,301.824,0.713216619851373,0.494661231971547,"2015_yk_052b","Yukon",2015,603.648,0.712308888017494,0.712258759428554,556,570.471117668453,671.162617566328
577,302.348,0.711236455152519,0.496047171882153,"2015_yk_052b","Yukon",2015,604.696,0.712350727775781,0.712258759428554,556,570.471117668453,671.162617566328
578,302.872,0.71263613540178,0.489050750626,"2015_yk_052b","Yukon",2015,605.744,0.712370290373666,0.712258759428554,556,570.471117668453,671.162617566328
