"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","natal_iso"
353,184.972,0.705383094257653,0.508461896530561,369.944,"2014_nk_86","Nush",2014,0.70597741406528,0.705743043515772
354,185.496,0.706804818791036,0.503143855164214,370.992,"2014_nk_86","Nush",2014,0.705961224713297,0.705743043515772
355,186.02,0.702783213060258,0.504766183731936,372.04,"2014_nk_86","Nush",2014,0.705921853307862,0.705743043515772
356,186.544,0.7051919299101,0.506592108110241,373.088,"2014_nk_86","Nush",2014,0.705880055456747,0.705743043515772
357,187.068,0.705610535131897,0.504377212694088,374.136,"2014_nk_86","Nush",2014,0.705920505763462,0.705743043515772
358,187.592,0.703437838812393,0.496281448732172,375.184,"2014_nk_86","Nush",2014,0.70589955754748,0.705743043515772
359,188.116,0.706992130777199,0.497182054694616,376.232,"2014_nk_86","Nush",2014,0.7059028070537,0.705743043515772
360,188.64,0.707546032662618,0.49000150516219,377.28,"2014_nk_86","Nush",2014,0.705892583060862,0.705743043515772
361,189.164,0.708064991186022,0.489986447012286,378.328,"2014_nk_86","Nush",2014,0.705900536091435,0.705743043515772
362,189.688,0.706001388070988,0.487253789581919,379.376,"2014_nk_86","Nush",2014,0.705875783179419,0.705743043515772
363,190.212,0.707881294022332,0.48924232993997,380.424,"2014_nk_86","Nush",2014,0.705862976571398,0.705743043515772
364,190.736,0.703991133080755,0.478662339683597,381.472,"2014_nk_86","Nush",2014,0.705834948689883,0.705743043515772
365,191.26,0.705541004609285,0.486815707989102,382.52,"2014_nk_86","Nush",2014,0.705821368343321,0.705743043515772
366,191.784,0.706890686099254,0.48786913554376,383.568,"2014_nk_86","Nush",2014,0.705791417408401,0.705743043515772
367,192.308,0.705662690562412,0.478046451778231,384.616,"2014_nk_86","Nush",2014,0.705796061107121,0.705743043515772
368,192.832,0.706051497466935,0.483473969520374,385.664,"2014_nk_86","Nush",2014,0.705756125460561,0.705743043515772
369,193.356,0.706667356523454,0.497430775973583,386.712,"2014_nk_86","Nush",2014,0.705732731402235,0.705743043515772
