Cycle,Sr88,Iso,Time,Microns,Fish_id,Watershed,Year
21,0.460511824088609,0.709496612967375,11.004000000000001,22.008000000000003,2015_nk_055_redo_2,Nush,2015
22,0.827785623493309,0.70895758033892,11.528000000000002,23.056000000000004,2015_nk_055_redo_2,Nush,2015
23,0.966610060683266,0.707843887066035,12.052000000000001,24.104000000000003,2015_nk_055_redo_2,Nush,2015
24,0.973023057170769,0.708861990399742,12.576,25.152,2015_nk_055_redo_2,Nush,2015
25,0.967777256807551,0.708178448340139,13.100000000000001,26.200000000000003,2015_nk_055_redo_2,Nush,2015
26,0.981335100841709,0.709489239929088,13.624000000000002,27.248000000000005,2015_nk_055_redo_2,Nush,2015
27,0.983828369020679,0.707763521874449,14.148000000000001,28.296000000000003,2015_nk_055_redo_2,Nush,2015
28,0.955812807900156,0.708112276109994,14.672,29.344,2015_nk_055_redo_2,Nush,2015
29,0.95956893246175,0.70845506554105,15.196000000000002,30.392000000000003,2015_nk_055_redo_2,Nush,2015
30,0.941266546502097,0.707099365824856,15.720000000000002,31.440000000000005,2015_nk_055_redo_2,Nush,2015
31,0.96188986944736,0.708514767739201,16.244,32.488,2015_nk_055_redo_2,Nush,2015
32,0.950551995741902,0.708289915891295,16.768,33.536,2015_nk_055_redo_2,Nush,2015
33,0.954970661905476,0.708237351348882,17.292,34.584,2015_nk_055_redo_2,Nush,2015
34,0.967403470606499,0.707839107563867,17.816000000000003,35.632000000000005,2015_nk_055_redo_2,Nush,2015
35,0.947169922083824,0.708964447222486,18.340000000000003,36.68000000000001,2015_nk_055_redo_2,Nush,2015
36,0.958731342580537,0.708630355273615,18.864,37.728,2015_nk_055_redo_2,Nush,2015
37,0.950302327818505,0.70785599331057,19.388,38.776,2015_nk_055_redo_2,Nush,2015
38,0.931593574337019,0.707353123342241,19.912000000000003,39.824000000000005,2015_nk_055_redo_2,Nush,2015
39,0.908637708265647,0.708198366150002,20.436,40.872,2015_nk_055_redo_2,Nush,2015
40,0.907666048223244,0.708305103147721,20.96,41.92,2015_nk_055_redo_2,Nush,2015
41,0.894861608610281,0.708954590099522,21.484,42.968,2015_nk_055_redo_2,Nush,2015
42,0.890444275116695,0.708481037105452,22.008000000000003,44.016000000000005,2015_nk_055_redo_2,Nush,2015
43,0.876810114380617,0.70765110620581,22.532000000000004,45.06400000000001,2015_nk_055_redo_2,Nush,2015
44,0.865652053777886,0.70839063066563,23.056,46.112,2015_nk_055_redo_2,Nush,2015
45,0.86505983062129,0.708326988542992,23.580000000000002,47.160000000000004,2015_nk_055_redo_2,Nush,2015
46,0.857151926464341,0.709893825041097,24.104000000000003,48.208000000000006,2015_nk_055_redo_2,Nush,2015
47,0.872514177115127,0.707108796724791,24.628,49.256,2015_nk_055_redo_2,Nush,2015
48,0.859154965390484,0.709447140038259,25.152,50.304,2015_nk_055_redo_2,Nush,2015
49,0.855612844692686,0.708588308770532,25.676000000000002,51.352000000000004,2015_nk_055_redo_2,Nush,2015
50,0.868580244599698,0.709435070258365,26.200000000000003,52.400000000000006,2015_nk_055_redo_2,Nush,2015
51,0.853213172569939,0.70779510196719,26.724000000000004,53.44800000000001,2015_nk_055_redo_2,Nush,2015
52,0.857462588319509,0.708559118090886,27.248,54.496,2015_nk_055_redo_2,Nush,2015
53,0.870046754836497,0.707634361684263,27.772000000000002,55.544000000000004,2015_nk_055_redo_2,Nush,2015
54,0.852775055709868,0.70877387937409,28.296000000000003,56.592000000000006,2015_nk_055_redo_2,Nush,2015
55,0.873376731428153,0.708273654195075,28.820000000000004,57.64000000000001,2015_nk_055_redo_2,Nush,2015
56,0.860365524363114,0.708700538627932,29.344,58.688,2015_nk_055_redo_2,Nush,2015
57,0.852664701351684,0.708280142431561,29.868000000000002,59.736000000000004,2015_nk_055_redo_2,Nush,2015
58,0.863159301891812,0.708159554463729,30.392000000000003,60.784000000000006,2015_nk_055_redo_2,Nush,2015
59,0.855431287944479,0.708118383913395,30.916,61.832,2015_nk_055_redo_2,Nush,2015
60,0.857551119012377,0.708121733167591,31.44,62.88,2015_nk_055_redo_2,Nush,2015
61,0.857138361989437,0.710020842935931,31.964000000000002,63.928000000000004,2015_nk_055_redo_2,Nush,2015
62,0.840502615972866,0.709514233018257,32.488,64.976,2015_nk_055_redo_2,Nush,2015
63,0.854901557172102,0.709004578710846,33.012,66.024,2015_nk_055_redo_2,Nush,2015
64,0.864337317867088,0.70793971253529,33.536,67.072,2015_nk_055_redo_2,Nush,2015
65,0.835949551967231,0.709927069009976,34.06,68.12,2015_nk_055_redo_2,Nush,2015
66,0.841668970500322,0.70870173342184,34.584,69.168,2015_nk_055_redo_2,Nush,2015
67,0.822443840016366,0.709225559148981,35.108000000000004,70.21600000000001,2015_nk_055_redo_2,Nush,2015
68,0.819118285799954,0.707917891807047,35.632000000000005,71.26400000000001,2015_nk_055_redo_2,Nush,2015
69,0.807504724888983,0.708110844606125,36.156000000000006,72.31200000000001,2015_nk_055_redo_2,Nush,2015
70,0.816913764298811,0.709103307554768,36.68000000000001,73.36000000000001,2015_nk_055_redo_2,Nush,2015
71,0.820385239795954,0.710059585724601,37.20400000000001,74.40800000000002,2015_nk_055_redo_2,Nush,2015
72,0.827902801241841,0.708706366930096,37.728,75.456,2015_nk_055_redo_2,Nush,2015
73,0.834374307084111,0.708855141917168,38.252,76.504,2015_nk_055_redo_2,Nush,2015
74,0.801255181778739,0.709218498088388,38.776,77.552,2015_nk_055_redo_2,Nush,2015
75,0.804645373767343,0.708462428067481,39.3,78.6,2015_nk_055_redo_2,Nush,2015
76,0.813520953014645,0.708365634891302,39.824,79.648,2015_nk_055_redo_2,Nush,2015
77,0.797793890891392,0.70904110571162,40.348,80.696,2015_nk_055_redo_2,Nush,2015
78,0.813205592587821,0.70802005449889,40.872,81.744,2015_nk_055_redo_2,Nush,2015
79,0.793202948766109,0.708260274913699,41.396,82.792,2015_nk_055_redo_2,Nush,2015
80,0.77621017193294,0.70807233652547,41.92,83.84,2015_nk_055_redo_2,Nush,2015
81,0.773742443246824,0.709155169051946,42.444,84.888,2015_nk_055_redo_2,Nush,2015
82,0.755724833296114,0.706999485993172,42.968,85.936,2015_nk_055_redo_2,Nush,2015
83,0.741618833834847,0.707933049543217,43.492000000000004,86.98400000000001,2015_nk_055_redo_2,Nush,2015
84,0.738416666459447,0.707177889458053,44.016000000000005,88.03200000000001,2015_nk_055_redo_2,Nush,2015
85,0.725464541871239,0.709619765554005,44.540000000000006,89.08000000000001,2015_nk_055_redo_2,Nush,2015
86,0.717432474702799,0.708343503527586,45.06400000000001,90.12800000000001,2015_nk_055_redo_2,Nush,2015
87,0.704958645200825,0.709467936804342,45.58800000000001,91.17600000000002,2015_nk_055_redo_2,Nush,2015
88,0.663349166158459,0.709173392964136,46.11200000000001,92.22400000000002,2015_nk_055_redo_2,Nush,2015
89,0.676725655487359,0.708684736698415,46.63600000000001,93.27200000000002,2015_nk_055_redo_2,Nush,2015
90,0.661837511037413,0.707759862373347,47.16,94.32,2015_nk_055_redo_2,Nush,2015
91,0.643262735552134,0.709957388398535,47.684,95.368,2015_nk_055_redo_2,Nush,2015
92,0.675859823342698,0.710242483937969,48.208,96.416,2015_nk_055_redo_2,Nush,2015
93,0.632471571281754,0.709971791496032,48.732,97.464,2015_nk_055_redo_2,Nush,2015
94,0.639657155137527,0.707783222076032,49.256,98.512,2015_nk_055_redo_2,Nush,2015
95,0.675649554319795,0.708449208568897,49.78,99.56,2015_nk_055_redo_2,Nush,2015
96,0.638331630517355,0.706846440103608,50.304,100.608,2015_nk_055_redo_2,Nush,2015
97,0.653359027879743,0.708852700471963,50.828,101.656,2015_nk_055_redo_2,Nush,2015
98,0.641954819915644,0.707916577190903,51.352000000000004,102.70400000000001,2015_nk_055_redo_2,Nush,2015
99,0.611757374123663,0.709676340561952,51.876000000000005,103.75200000000001,2015_nk_055_redo_2,Nush,2015
100,0.653091928419968,0.707667420004651,52.400000000000006,104.80000000000001,2015_nk_055_redo_2,Nush,2015
101,0.634144664348116,0.710503223429896,52.92400000000001,105.84800000000001,2015_nk_055_redo_2,Nush,2015
