Cycle,Sr88,Iso,Time,Microns,Fish_id,Watershed,Year
35,0.343966631644993,0.705468365116219,18.34,36.68,2015_nk_112_redo2,Nush,2015
36,0.704489963277789,0.706089050239584,18.864,37.728,2015_nk_112_redo2,Nush,2015
37,0.813191542010428,0.707045357542035,19.387999999999998,38.775999999999996,2015_nk_112_redo2,Nush,2015
38,0.808053576417205,0.705223172312779,19.912,39.824,2015_nk_112_redo2,Nush,2015
39,0.77428621625019,0.704335240675069,20.436,40.872,2015_nk_112_redo2,Nush,2015
40,0.776633484518118,0.704518735295469,20.96,41.92,2015_nk_112_redo2,Nush,2015
41,0.827925035651058,0.705959918395691,21.484,42.968,2015_nk_112_redo2,Nush,2015
42,0.75574938648692,0.70570310314177,22.008,44.016,2015_nk_112_redo2,Nush,2015
43,0.80685298642567,0.705551835678673,22.532,45.064,2015_nk_112_redo2,Nush,2015
44,0.810169722894407,0.706100164291534,23.056,46.112,2015_nk_112_redo2,Nush,2015
45,0.749527068889143,0.706806559200826,23.58,47.16,2015_nk_112_redo2,Nush,2015
46,0.777387371000877,0.704153835925329,24.104,48.208,2015_nk_112_redo2,Nush,2015
47,0.766886434781214,0.705980426634552,24.628,49.256,2015_nk_112_redo2,Nush,2015
48,0.702821051041586,0.704564667901063,25.152,50.304,2015_nk_112_redo2,Nush,2015
49,0.730838845020269,0.706001954562217,25.676000000000002,51.352000000000004,2015_nk_112_redo2,Nush,2015
50,0.719907118480011,0.706517866084802,26.2,52.4,2015_nk_112_redo2,Nush,2015
51,0.685318537219985,0.705881459324318,26.724,53.448,2015_nk_112_redo2,Nush,2015
52,0.71945672958936,0.704817457118102,27.248,54.496,2015_nk_112_redo2,Nush,2015
53,0.704774881163858,0.706566984330695,27.772,55.544,2015_nk_112_redo2,Nush,2015
54,0.686528487922845,0.705254396216196,28.296,56.592,2015_nk_112_redo2,Nush,2015
55,0.70490966061901,0.705223865159328,28.82,57.64,2015_nk_112_redo2,Nush,2015
56,0.693217205725185,0.705635734969527,29.344,58.688,2015_nk_112_redo2,Nush,2015
57,0.670935644091344,0.70478099448669,29.868000000000002,59.736000000000004,2015_nk_112_redo2,Nush,2015
58,0.693973976124195,0.703507394362444,30.392,60.784,2015_nk_112_redo2,Nush,2015
59,0.68394487108569,0.704554834325253,30.916,61.832,2015_nk_112_redo2,Nush,2015
60,0.668153058395764,0.705708906046314,31.44,62.88,2015_nk_112_redo2,Nush,2015
61,0.680293378775417,0.706769466906266,31.964,63.928,2015_nk_112_redo2,Nush,2015
62,0.67503370641576,0.703920551104449,32.488,64.976,2015_nk_112_redo2,Nush,2015
63,0.661358093471294,0.706179653822145,33.012,66.024,2015_nk_112_redo2,Nush,2015
64,0.671058289924676,0.705428553106743,33.536,67.072,2015_nk_112_redo2,Nush,2015
65,0.679332688550287,0.705279641034569,34.06,68.12,2015_nk_112_redo2,Nush,2015
66,0.675596616892026,0.705633734297757,34.584,69.168,2015_nk_112_redo2,Nush,2015
67,0.676825430879054,0.705339143797748,35.108000000000004,70.21600000000001,2015_nk_112_redo2,Nush,2015
68,0.692598492531111,0.707381613492117,35.632000000000005,71.26400000000001,2015_nk_112_redo2,Nush,2015
69,0.708169892712976,0.705187826582466,36.156000000000006,72.31200000000001,2015_nk_112_redo2,Nush,2015
70,0.714637367966703,0.705409697837473,36.68,73.36,2015_nk_112_redo2,Nush,2015
71,0.696184583225034,0.7057280649361,37.204,74.408,2015_nk_112_redo2,Nush,2015
72,0.675736984689686,0.705634986391473,37.728,75.456,2015_nk_112_redo2,Nush,2015
73,0.71021648087901,0.707127008829734,38.251999999999995,76.50399999999999,2015_nk_112_redo2,Nush,2015
74,0.669623692916782,0.705500102047153,38.775999999999996,77.55199999999999,2015_nk_112_redo2,Nush,2015
75,0.669093515101251,0.705647208882086,39.3,78.6,2015_nk_112_redo2,Nush,2015
76,0.728159116524593,0.706210798482653,39.824,79.648,2015_nk_112_redo2,Nush,2015
77,0.700533555246082,0.704296221766662,40.348,80.696,2015_nk_112_redo2,Nush,2015
78,0.713967728245462,0.705093425067975,40.872,81.744,2015_nk_112_redo2,Nush,2015
79,0.742536392779541,0.706752059142528,41.396,82.792,2015_nk_112_redo2,Nush,2015
80,0.700928579719667,0.707932791454629,41.92,83.84,2015_nk_112_redo2,Nush,2015
81,0.707031967278457,0.704564108453396,42.444,84.888,2015_nk_112_redo2,Nush,2015
82,0.680005735399598,0.704986730950343,42.968,85.936,2015_nk_112_redo2,Nush,2015
