Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year
34,17.816000000000003,0.7096316843735682,0.4593061325170124,35.632000000000005,2014_nk_14,Nush,2014
35,18.340000000000003,0.7066610715600997,0.5321904935865728,36.68000000000001,2014_nk_14,Nush,2014
36,18.864,0.7059728690651036,0.5565631866122488,37.728,2014_nk_14,Nush,2014
37,19.388,0.7073381273040309,0.5677314492704372,38.776,2014_nk_14,Nush,2014
38,19.912000000000003,0.7058648556471101,0.5751466357413363,39.824000000000005,2014_nk_14,Nush,2014
39,20.436,0.7068996309036216,0.583041330456508,40.872,2014_nk_14,Nush,2014
40,20.96,0.7080080271979341,0.5720040113604018,41.92,2014_nk_14,Nush,2014
41,21.484,0.7077116210806172,0.5730012565733729,42.968,2014_nk_14,Nush,2014
42,22.008000000000003,0.7050226761106977,0.5672505213054733,44.016000000000005,2014_nk_14,Nush,2014
43,22.532000000000004,0.7070339657902011,0.5639329268118036,45.06400000000001,2014_nk_14,Nush,2014
44,23.056,0.7079893362483871,0.5556554262178506,46.112,2014_nk_14,Nush,2014
45,23.580000000000002,0.7075882890352998,0.5548676820906732,47.160000000000004,2014_nk_14,Nush,2014
46,24.104000000000003,0.7060687876846984,0.551722896046349,48.208000000000006,2014_nk_14,Nush,2014
47,24.628,0.707500591326278,0.5416777303564617,49.256,2014_nk_14,Nush,2014
48,25.152,0.7077526341664645,0.5393879666401709,50.304,2014_nk_14,Nush,2014
49,25.676000000000002,0.7083116210687478,0.5391963947855095,51.352000000000004,2014_nk_14,Nush,2014
50,26.200000000000003,0.7081964924226496,0.534156449141447,52.400000000000006,2014_nk_14,Nush,2014
51,26.724000000000004,0.7092778651621073,0.5240063794816552,53.44800000000001,2014_nk_14,Nush,2014
52,27.248,0.7077896043350093,0.525381277769023,54.496,2014_nk_14,Nush,2014
53,27.772000000000002,0.7054147867610564,0.5311010228830302,55.544000000000004,2014_nk_14,Nush,2014
54,28.296000000000003,0.7078195447980262,0.5293619172491696,56.592000000000006,2014_nk_14,Nush,2014
55,28.82,0.7070703140677593,0.5341997134975428,57.64,2014_nk_14,Nush,2014
56,29.344,0.7074526797966956,0.5479053881250109,58.688,2014_nk_14,Nush,2014
57,29.868000000000002,0.7087823826801825,0.5461097197660242,59.736000000000004,2014_nk_14,Nush,2014
58,30.392000000000003,0.703713604595819,0.5415674482232775,60.784000000000006,2014_nk_14,Nush,2014
59,30.916000000000004,0.7089920953837674,0.5425962173699523,61.83200000000001,2014_nk_14,Nush,2014
60,31.44,0.7085022204747473,0.5529685514957665,62.88,2014_nk_14,Nush,2014
61,31.964000000000002,0.7090499574323278,0.5596868206101497,63.928000000000004,2014_nk_14,Nush,2014
62,32.488,0.7060760372655865,0.5600380785588689,64.976,2014_nk_14,Nush,2014
63,33.012,0.7068176361532493,0.561430075685156,66.024,2014_nk_14,Nush,2014
64,33.536,0.7081952266545252,0.5661129237084102,67.072,2014_nk_14,Nush,2014
65,34.06,0.7054994416000409,0.5746918478142115,68.12,2014_nk_14,Nush,2014
66,34.584,0.7094448041920374,0.5764434116815164,69.168,2014_nk_14,Nush,2014
67,35.108000000000004,0.7081282176654767,0.5778368580390696,70.21600000000001,2014_nk_14,Nush,2014
68,35.632000000000005,0.7071800462817618,0.584097601191861,71.26400000000001,2014_nk_14,Nush,2014
69,36.156000000000006,0.7084285731032374,0.5900250449950054,72.31200000000001,2014_nk_14,Nush,2014
70,36.68,0.705645434860552,0.5864003211317756,73.36,2014_nk_14,Nush,2014
71,37.204,0.7060664779790436,0.5853851075299353,74.408,2014_nk_14,Nush,2014
72,37.728,0.7059850259902885,0.5900687007123264,75.456,2014_nk_14,Nush,2014
73,38.252,0.7083668669004054,0.5944716219059932,76.504,2014_nk_14,Nush,2014
74,38.776,0.7072702550996542,0.5795087156574564,77.552,2014_nk_14,Nush,2014
75,39.300000000000004,0.7070979615616971,0.5883795034334339,78.60000000000001,2014_nk_14,Nush,2014
76,39.824000000000005,0.7073337432733531,0.5922730543156824,79.64800000000001,2014_nk_14,Nush,2014
77,40.348,0.7086245540286213,0.5903810974113968,80.696,2014_nk_14,Nush,2014
78,40.872,0.7057945059538433,0.585933125250981,81.744,2014_nk_14,Nush,2014
79,41.396,0.7064608058648906,0.5907698825235039,82.792,2014_nk_14,Nush,2014
80,41.92,0.7091734532195145,0.5850130425784865,83.84,2014_nk_14,Nush,2014
81,42.444,0.7079750925593382,0.5744807074547161,84.888,2014_nk_14,Nush,2014
82,42.968,0.7066754622467014,0.5809579305649035,85.936,2014_nk_14,Nush,2014
83,43.492000000000004,0.7066904658673892,0.5902547152240444,86.98400000000001,2014_nk_14,Nush,2014
84,44.016000000000005,0.7067212749430771,0.5892785150410352,88.03200000000001,2014_nk_14,Nush,2014
85,44.540000000000006,0.7089147033469372,0.5815921700565784,89.08000000000001,2014_nk_14,Nush,2014
86,45.064,0.7079960833505728,0.5822429658888164,90.128,2014_nk_14,Nush,2014
87,45.588,0.7064364802182658,0.5889236883888485,91.176,2014_nk_14,Nush,2014
88,46.112,0.7065811422532585,0.6021279199518641,92.224,2014_nk_14,Nush,2014
89,46.636,0.7097583108835216,0.5888524276259129,93.272,2014_nk_14,Nush,2014
90,47.160000000000004,0.7089608340665841,0.5887879277455187,94.32000000000001,2014_nk_14,Nush,2014
91,47.684000000000005,0.7054136734647736,0.5970129305310181,95.36800000000001,2014_nk_14,Nush,2014
92,48.208000000000006,0.7081347618085155,0.602188388621868,96.41600000000001,2014_nk_14,Nush,2014
