Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,MA
201,105.324,0.7086664060235439,1.0356609913717754,210.648,2014_nk_128_153325,Nush,2014,0.7087424179611006
202,105.848,0.7076895868515718,1.0144732103550829,211.696,2014_nk_128_153325,Nush,2014,0.7087713436518825
203,106.372,0.7083567100337561,0.9894300795075384,212.744,2014_nk_128_153325,Nush,2014,0.7087794888345453
204,106.896,0.7088170594524865,1.0023028009052894,213.792,2014_nk_128_153325,Nush,2014,0.708809597754934
205,107.42,0.709834003925602,1.0007591195205587,214.84,2014_nk_128_153325,Nush,2014,0.7088166564277836
206,107.944,0.7082160276518387,0.9945184185323088,215.888,2014_nk_128_153325,Nush,2014,0.7087912443469094
207,108.468,0.7091300777533334,1.002070113794495,216.936,2014_nk_128_153325,Nush,2014,0.7087762928968733
208,108.992,0.7087664339902437,0.9898447246471904,217.984,2014_nk_128_153325,Nush,2014,0.7087947229065089
209,109.516,0.7080883844061491,0.9853289231083588,219.032,2014_nk_128_153325,Nush,2014,0.7088185151366558
210,110.04,0.70889487675611,0.9856611045762352,220.08,2014_nk_128_153325,Nush,2014,0.7088172928042197
211,110.564,0.7104303205468463,0.9802857854952426,221.128,2014_nk_128_153325,Nush,2014,0.7088277502033861
212,111.088,0.7090533911743507,0.9811897362612152,222.176,2014_nk_128_153325,Nush,2014,0.7088202585585207
213,111.612,0.7085418464038828,0.9761718890960748,223.224,2014_nk_128_153325,Nush,2014,0.708808752096156
214,112.136,0.7081221375654769,0.9733290513402336,224.272,2014_nk_128_153325,Nush,2014,0.708815363355391
215,112.66,0.7088733951674621,0.9617135775813128,225.32,2014_nk_128_153325,Nush,2014,0.70880336980909
216,113.184,0.7072942676644515,0.9603444934591304,226.368,2014_nk_128_153325,Nush,2014,0.7088091412808004
217,113.708,0.7086803377996068,0.9405455156898,227.416,2014_nk_128_153325,Nush,2014,0.7087932220192426
218,114.232,0.7083409102569113,0.950690950156286,228.464,2014_nk_128_153325,Nush,2014,0.7087812582072972
219,114.756,0.7080596027582815,0.9461678420982026,229.512,2014_nk_128_153325,Nush,2014,0.7087874232340174
220,115.28,0.7088413201872876,0.9450965570166736,230.56,2014_nk_128_153325,Nush,2014,0.7087549220678265
221,115.804,0.7075832057599944,0.9347468137010224,231.608,2014_nk_128_153325,Nush,2014,0.708747760094637
222,116.328,0.7078205466187003,0.9311434408674244,232.656,2014_nk_128_153325,Nush,2014,0.7087685183201712
223,116.852,0.7085634164532826,0.9414741687709104,233.704,2014_nk_128_153325,Nush,2014,0.7087509513795125
224,117.376,0.7081992854020319,0.9308045371709596,234.752,2014_nk_128_153325,Nush,2014,0.7087531037706907
225,117.9,0.707830621274884,0.9272209021347166,235.8,2014_nk_128_153325,Nush,2014,0.708750648695131
226,118.424,0.7097926722499865,0.9239384206567508,236.848,2014_nk_128_153325,Nush,2014,0.7087190144370011
227,118.948,0.7093848412376073,0.9206426500302196,237.896,2014_nk_128_153325,Nush,2014,0.7087167013547118
228,119.472,0.7096224738227485,0.9208739871786364,238.944,2014_nk_128_153325,Nush,2014,0.7086674290176483
229,119.996,0.707607174110132,0.9246457929850624,239.992,2014_nk_128_153325,Nush,2014,0.7086780088499534
230,120.52,0.7097153082004934,0.9287394132042944,241.04,2014_nk_128_153325,Nush,2014,0.7086796492656671
231,121.044,0.7085341543523997,0.9303391077551514,242.088,2014_nk_128_153325,Nush,2014,0.7086774681502717
232,121.568,0.7098269415852004,0.9275204846990712,243.136,2014_nk_128_153325,Nush,2014,0.7086967632100756
233,122.092,0.7098041542145296,0.902850333878311,244.18400000000003,2014_nk_128_153325,Nush,2014,0.7087035779199558
234,122.616,0.7092052371252171,0.897913437256216,245.232,2014_nk_128_153325,Nush,2014,0.7087114933924062
235,123.14,0.709208558899158,0.8934025904134586,246.28,2014_nk_128_153325,Nush,2014,0.7086977610427856
236,123.664,0.7074203712219793,0.8807631779699265,247.328,2014_nk_128_153325,Nush,2014,0.708696253386191
237,124.188,0.7081205857217869,0.8887623219545352,248.376,2014_nk_128_153325,Nush,2014,0.7087121452778082
238,124.712,0.7094819618223045,0.86413882927780306,249.424,2014_nk_128_153325,Nush,2014,0.7086937912493791
239,125.236,0.7099461589579802,0.8550769227253453,250.472,2014_nk_128_153325,Nush,2014,0.7087100446867302
240,125.76,0.7097538074462539,0.8705755377115398,251.52,2014_nk_128_153325,Nush,2014,0.7086908868625799
241,126.284,0.7096007315745322,0.8736395522683893,252.568,2014_nk_128_153325,Nush,2014,0.7086573330766205
242,126.808,0.7077496257777321,0.877833323836458,253.616,2014_nk_128_153325,Nush,2014,0.7086483651992709
243,127.332,0.7074771902913534,0.8731805522537213,254.664,2014_nk_128_153325,Nush,2014,0.7086300871662573
244,127.856,0.7098754533456537,0.8909656924383507,255.712,2014_nk_128_153325,Nush,2014,0.7086441511681928
245,128.38,0.7078711768732768,0.8975899831867636,256.76,2014_nk_128_153325,Nush,2014,0.7086344004496045
246,128.904,0.7092293477691108,0.8755463449472386,257.808,2014_nk_128_153325,Nush,2014,0.7086560777649853
247,129.428,0.7082851700077799,0.8726027489427624,258.856,2014_nk_128_153325,Nush,2014,0.7086889259840613
248,129.952,0.7084340535783266,0.8778299077141565,259.904,2014_nk_128_153325,Nush,2014,0.7086891182875871
249,130.476,0.7087991484091292,0.8499392709101207,260.952,2014_nk_128_153325,Nush,2014,0.7087065997577856
250,131,0.7078392720276849,0.8552091001717661,262,2014_nk_128_153325,Nush,2014,0.7086914425817971
251,131.524,0.7083135544599124,0.8348910252948029,263.048,2014_nk_128_153325,Nush,2014,0.7086958730678714
252,132.048,0.7085004440132716,0.8403740874680058,264.096,2014_nk_128_153325,Nush,2014,0.7087042857113162
253,132.572,0.7089663766273249,0.8041856824486269,265.144,2014_nk_128_153325,Nush,2014,0.7086945347026196
