Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,MA
286,149.864,0.7100051934241554,1.0559076325396202,299.728,2014_nk_10_redo_2ndredo,Nush,2014,0.7089879527142354
287,150.388,0.7084554539848059,1.0686292896842864,300.776,2014_nk_10_redo_2ndredo,Nush,2014,0.7090072917845612
288,150.912,0.7071993729821914,1.0643758482967105,301.824,2014_nk_10_redo_2ndredo,Nush,2014,0.7089891260057917
289,151.436,0.7100096244660914,1.0645279523449205,302.872,2014_nk_10_redo_2ndredo,Nush,2014,0.7090137336680686
290,151.96,0.7097886061980873,1.0544493394160623,303.92,2014_nk_10_redo_2ndredo,Nush,2014,0.7090274339104455
291,152.484,0.7083605613635986,1.0508248038917545,304.968,2014_nk_10_redo_2ndredo,Nush,2014,0.7090022209952032
292,153.008,0.708978305944521,1.060924987718816,306.016,2014_nk_10_redo_2ndredo,Nush,2014,0.7090219164214077
293,153.532,0.7089232515618966,1.0530885860889665,307.064,2014_nk_10_redo_2ndredo,Nush,2014,0.7089880413226022
294,154.056,0.7094427488778736,1.0476920660499742,308.112,2014_nk_10_redo_2ndredo,Nush,2014,0.7089919242809322
295,154.58,0.7089659001674119,1.0362304702614713,309.16,2014_nk_10_redo_2ndredo,Nush,2014,0.7089792880700467
296,155.104,0.7101445174344553,1.0374960934783637,310.208,2014_nk_10_redo_2ndredo,Nush,2014,0.708949656756508
297,155.628,0.7077468757369436,1.0332401629029753,311.25600000000003,2014_nk_10_redo_2ndredo,Nush,2014,0.7089541145257335
298,156.15200000000002,0.709549887152954,1.0393955293334516,312.30400000000003,2014_nk_10_redo_2ndredo,Nush,2014,0.7089571991738379
299,156.67600000000002,0.7102643147738633,1.054301485180118,313.35200000000003,2014_nk_10_redo_2ndredo,Nush,2014,0.7089616253717662
300,157.20000000000002,0.7089945410040167,1.029978443761205,314.40000000000003,2014_nk_10_redo_2ndredo,Nush,2014,0.7089832114146495
301,157.72400000000002,0.7092563667518915,1.037901489745028,315.44800000000004,2014_nk_10_redo_2ndredo,Nush,2014,0.7089819794059661
302,158.24800000000002,0.7097601966021767,1.0248801059642323,316.49600000000004,2014_nk_10_redo_2ndredo,Nush,2014,0.7089856899585527
303,158.77200000000002,0.7085825944940168,1.0306854920121913,317.54400000000004,2014_nk_10_redo_2ndredo,Nush,2014,0.7089774100493778
304,159.29600000000002,0.7095858447483067,1.0291660171642485,318.59200000000004,2014_nk_10_redo_2ndredo,Nush,2014,0.7089691118068646
305,159.82,0.7081966580282268,1.0221691019076815,319.64,2014_nk_10_redo_2ndredo,Nush,2014,0.7089807916487965
306,160.344,0.7086276629708053,1.0384141613179605,320.688,2014_nk_10_redo_2ndredo,Nush,2014,0.7089740715110497
307,160.868,0.7088334602346129,1.0394824425571838,321.736,2014_nk_10_redo_2ndredo,Nush,2014,0.7089733601079946
308,161.392,0.7086332383385242,1.026030696710283,322.784,2014_nk_10_redo_2ndredo,Nush,2014,0.7089801575530876
309,161.916,0.7088313904791587,1.0311633122741632,323.832,2014_nk_10_redo_2ndredo,Nush,2014,0.7089781419489373
310,162.44,0.7089720446870649,1.0262153614000622,324.88,2014_nk_10_redo_2ndredo,Nush,2014,0.7089717602358234
311,162.964,0.7095146147643842,1.0350537530283743,325.928,2014_nk_10_redo_2ndredo,Nush,2014,0.7089692744593641
312,163.488,0.7071418391303994,1.012234459952592,326.976,2014_nk_10_redo_2ndredo,Nush,2014,0.7089696778300578
313,164.012,0.7094039064261419,1.0221303542274078,328.024,2014_nk_10_redo_2ndredo,Nush,2014,0.7089599649567799
314,164.536,0.7085188655567329,1.0248531831793897,329.072,2014_nk_10_redo_2ndredo,Nush,2014,0.7089569977289027
315,165.06,0.7074623061888382,1.0239506508906393,330.12,2014_nk_10_redo_2ndredo,Nush,2014,0.7089379675828001
316,165.584,0.7094212461290956,1.0186230315341671,331.168,2014_nk_10_redo_2ndredo,Nush,2014,0.7089139067337356
317,166.108,0.7094989215382981,1.0041682109269872,332.216,2014_nk_10_redo_2ndredo,Nush,2014,0.7088963378023604
