"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","natal_iso"
476,249.424,0.707294258769356,1.40098993514975,"2015_yk_275a","Yukon",2015,498.848,0.707434082541374,0.707320455448153
477,249.948,0.707132297731421,1.40999631401021,"2015_yk_275a","Yukon",2015,499.896,0.707443157631496,0.707320455448153
478,250.472,0.706438584396094,1.46938821744423,"2015_yk_275a","Yukon",2015,500.944,0.707441837169032,0.707320455448153
479,250.996,0.706217147143037,1.44780445773645,"2015_yk_275a","Yukon",2015,501.992,0.7074213223256,0.707320455448153
480,251.52,0.707328371303712,1.38704752158711,"2015_yk_275a","Yukon",2015,503.04,0.707426066153524,0.707320455448153
481,252.044,0.708860583482878,1.38667502355164,"2015_yk_275a","Yukon",2015,504.088,0.707401971782042,0.707320455448153
482,252.568,0.706633671826506,1.45577757778037,"2015_yk_275a","Yukon",2015,505.136,0.707412174934405,0.707320455448153
483,253.092,0.706711695477135,1.40313639049844,"2015_yk_275a","Yukon",2015,506.184,0.707429500234446,0.707320455448153
484,253.616,0.706904229554933,1.37051235014137,"2015_yk_275a","Yukon",2015,507.232,0.7074201565725,0.707320455448153
485,254.14,0.706589874741118,1.38880000887837,"2015_yk_275a","Yukon",2015,508.28,0.707425371176802,0.707320455448153
486,254.664,0.707410961736828,1.44568352016417,"2015_yk_275a","Yukon",2015,509.328,0.707410680057301,0.707320455448153
487,255.188,0.707219365770288,1.38319839194621,"2015_yk_275a","Yukon",2015,510.376,0.707395360113058,0.707320455448153
488,255.712,0.706911779771731,1.36091657458426,"2015_yk_275a","Yukon",2015,511.424,0.707381802298638,0.707320455448153
489,256.236,0.706895268157954,1.39386687018713,"2015_yk_275a","Yukon",2015,512.472,0.707368399717612,0.707320455448153
490,256.76,0.707583590972112,1.41656595484712,"2015_yk_275a","Yukon",2015,513.52,0.707376799308786,0.707320455448153
491,257.284,0.70725690855679,1.35761089733692,"2015_yk_275a","Yukon",2015,514.568,0.707365861271219,0.707320455448153
492,257.808,0.70800008548728,1.32797553881126,"2015_yk_275a","Yukon",2015,515.616,0.707352111638457,0.707320455448153
493,258.332,0.707367678733598,1.34365960036513,"2015_yk_275a","Yukon",2015,516.664,0.707362747342965,0.707320455448153
494,258.856,0.70738676200881,1.33461965018717,"2015_yk_275a","Yukon",2015,517.712,0.707363693347011,0.707320455448153
495,259.38,0.707438270111541,1.30204704831626,"2015_yk_275a","Yukon",2015,518.76,0.707378196366288,0.707320455448153
496,259.904,0.706709719688666,1.32140538772017,"2015_yk_275a","Yukon",2015,519.808,0.707363800568569,0.707320455448153
497,260.428,0.707622923807909,1.38011297106614,"2015_yk_275a","Yukon",2015,520.856,0.707359313931451,0.707320455448153
498,260.952,0.707598172369068,1.30109080185758,"2015_yk_275a","Yukon",2015,521.904,0.707359110745801,0.707320455448153
499,261.476,0.707990223110779,1.23224597486346,"2015_yk_275a","Yukon",2015,522.952,0.707349653132498,0.707320455448153
500,262,0.708383847637426,1.24682803368831,"2015_yk_275a","Yukon",2015,524,0.707355974470746,0.707320455448153
501,262.524,0.706257409330896,1.2629173025974,"2015_yk_275a","Yukon",2015,525.048,0.707336941870362,0.707320455448153
502,263.048,0.707116103413477,1.19538033588238,"2015_yk_275a","Yukon",2015,526.096,0.707326922703595,0.707320455448153
503,263.572,0.707810394250289,1.19121498506534,"2015_yk_275a","Yukon",2015,527.144,0.707337375639099,0.707320455448153
504,264.096,0.707583319459425,1.23143410246791,"2015_yk_275a","Yukon",2015,528.192,0.707315668848777,0.707320455448153
505,264.62,0.707453803915947,1.29110103661832,"2015_yk_275a","Yukon",2015,529.24,0.707336118329681,0.707320455448153
506,265.144,0.706970692228354,1.22597574962811,"2015_yk_275a","Yukon",2015,530.288,0.707345849845322,0.707320455448153
507,265.668,0.708387919337437,1.20626640852265,"2015_yk_275a","Yukon",2015,531.336,0.707339210486933,0.707320455448153
508,266.192,0.707025033956083,1.25068277768529,"2015_yk_275a","Yukon",2015,532.384,0.707343141195751,0.707320455448153
509,266.716,0.707131739533346,1.25935133571753,"2015_yk_275a","Yukon",2015,533.432,0.707357091737844,0.707320455448153
510,267.24,0.708027165471406,1.22951588119949,"2015_yk_275a","Yukon",2015,534.48,0.707370600544038,0.707320455448153
511,267.764,0.706415302440097,1.23932091209104,"2015_yk_275a","Yukon",2015,535.528,0.707328585922399,0.707320455448153
512,268.288,0.707520448622664,1.29572542790045,"2015_yk_275a","Yukon",2015,536.576,0.707341145291377,0.707320455448153
513,268.812,0.708233246589845,1.29895736421221,"2015_yk_275a","Yukon",2015,537.624,0.707344703473784,0.707320455448153
514,269.336,0.707948016747913,1.27386248116155,"2015_yk_275a","Yukon",2015,538.672,0.70736819733077,0.707320455448153
515,269.86,0.70820548548402,1.28953909782433,"2015_yk_275a","Yukon",2015,539.72,0.707368705382788,0.707320455448153
516,270.384,0.7073039300425,1.29771525087292,"2015_yk_275a","Yukon",2015,540.768,0.707376056891566,0.707320455448153
517,270.908,0.70637336260683,1.26316243301053,"2015_yk_275a","Yukon",2015,541.816,0.707380002427057,0.707320455448153
518,271.432,0.707055687001249,1.24309013062033,"2015_yk_275a","Yukon",2015,542.864,0.707391972514001,0.707320455448153
519,271.956,0.707055451701391,1.26214042115916,"2015_yk_275a","Yukon",2015,543.912,0.707407860515287,0.707320455448153
520,272.48,0.707924290771898,1.30145128852978,"2015_yk_275a","Yukon",2015,544.96,0.707421085047437,0.707320455448153
