"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","natal_iso"
575,301.3,0.707948066663496,1.09910783370117,"2015_yk_489c","Yukon",2015,602.6,0.707925977158669,0.707871727475548
576,301.824,0.708429601476324,1.10885182925193,"2015_yk_489c","Yukon",2015,603.648,0.707946015813573,0.707871727475548
577,302.348,0.707503448749678,1.13508140494962,"2015_yk_489c","Yukon",2015,604.696,0.707937751727556,0.707871727475548
578,302.872,0.708548700408643,1.11736501163501,"2015_yk_489c","Yukon",2015,605.744,0.707912517162727,0.707871727475548
579,303.396,0.70762026264818,1.10507200307526,"2015_yk_489c","Yukon",2015,606.792,0.707887300932729,0.707871727475548
580,303.92,0.708455901467077,1.12829461835118,"2015_yk_489c","Yukon",2015,607.84,0.707896735495963,0.707871727475548
581,304.444,0.708742198584795,1.14656098136308,"2015_yk_489c","Yukon",2015,608.888,0.707912239360634,0.707871727475548
582,304.968,0.706986342412726,1.10799361947109,"2015_yk_489c","Yukon",2015,609.936,0.707911437379051,0.707871727475548
583,305.492,0.707917410707798,1.11191048073466,"2015_yk_489c","Yukon",2015,610.984,0.707918284418968,0.707871727475548
584,306.016,0.708122716962706,1.15032069309741,"2015_yk_489c","Yukon",2015,612.032,0.70790117823791,0.707871727475548
585,306.54,0.70854273465828,1.13889631588234,"2015_yk_489c","Yukon",2015,613.08,0.707882109958149,0.707871727475548
586,307.064,0.708567366007465,1.11067294028765,"2015_yk_489c","Yukon",2015,614.128,0.707882243766163,0.707871727475548
587,307.588,0.708060941005245,1.1170085605796,"2015_yk_489c","Yukon",2015,615.176,0.707892058597548,0.707871727475548
588,308.112,0.708171211608688,1.13121895385887,"2015_yk_489c","Yukon",2015,616.224,0.707897253619144,0.707871727475548
589,308.636,0.70789031886337,1.10602480585716,"2015_yk_489c","Yukon",2015,617.272,0.707903243919831,0.707871727475548
590,309.16,0.707211838695801,1.07566149488469,"2015_yk_489c","Yukon",2015,618.32,0.707907998172018,0.707871727475548
591,309.684,0.707676931305078,1.08843793563777,"2015_yk_489c","Yukon",2015,619.368,0.70792427938523,0.707871727475548
592,310.208,0.708397527484592,1.10786710512085,"2015_yk_489c","Yukon",2015,620.416,0.707926161818095,0.707871727475548
593,310.732,0.709035573993656,1.07182948392989,"2015_yk_489c","Yukon",2015,621.464,0.707921143028343,0.707871727475548
594,311.256,0.707931932399685,1.0961209944239,"2015_yk_489c","Yukon",2015,622.512,0.707954100242604,0.707871727475548
595,311.78,0.706845656031542,1.15584551433256,"2015_yk_489c","Yukon",2015,623.56,0.707981006935187,0.707871727475548
596,312.304,0.707915362609823,1.13245787923315,"2015_yk_489c","Yukon",2015,624.608,0.707985921360954,0.707871727475548
597,312.828,0.707080540270517,1.10036277498741,"2015_yk_489c","Yukon",2015,625.656,0.707965727578682,0.707871727475548
598,313.352,0.70807396950129,1.10746365610204,"2015_yk_489c","Yukon",2015,626.704,0.707965720147473,0.707871727475548
599,313.876,0.707846126306105,1.12753893183933,"2015_yk_489c","Yukon",2015,627.752,0.707979256127938,0.707871727475548
600,314.4,0.70691132793718,1.10410726153036,"2015_yk_489c","Yukon",2015,628.8,0.707994886788804,0.707871727475548
601,314.924,0.707295224596377,1.10401664064971,"2015_yk_489c","Yukon",2015,629.848,0.708017768423599,0.707871727475548
602,315.448,0.708463011111258,1.14483737295476,"2015_yk_489c","Yukon",2015,630.896,0.708004173869124,0.707871727475548
603,315.972,0.708310489457353,1.15982666960335,"2015_yk_489c","Yukon",2015,631.944,0.70796882171087,0.707871727475548
604,316.496,0.708227136011897,1.13159030512814,"2015_yk_489c","Yukon",2015,632.992,0.707969551547588,0.707871727475548
605,317.02,0.70714346749964,1.11972694596121,"2015_yk_489c","Yukon",2015,634.04,0.707964701784237,0.707871727475548
606,317.544,0.708297961564687,1.14523628110248,"2015_yk_489c","Yukon",2015,635.088,0.70796699894781,0.707871727475548
607,318.068,0.708047668181764,1.14394508017049,"2015_yk_489c","Yukon",2015,636.136,0.707970435163381,0.707871727475548
608,318.592,0.707618363700106,1.12514148634984,"2015_yk_489c","Yukon",2015,637.184,0.707964393005867,0.707871727475548
609,319.116,0.707350086629226,1.13833900190822,"2015_yk_489c","Yukon",2015,638.232,0.70796014121507,0.707871727475548
610,319.64,0.708501665242485,1.15245621083543,"2015_yk_489c","Yukon",2015,639.28,0.707947448499053,0.707871727475548
611,320.164,0.708115302649022,1.11932559377197,"2015_yk_489c","Yukon",2015,640.328,0.707944969215664,0.707871727475548
612,320.688,0.708428763837489,1.09869046152094,"2015_yk_489c","Yukon",2015,641.376,0.70796538337429,0.707871727475548
613,321.212,0.707216298927588,1.12269131816725,"2015_yk_489c","Yukon",2015,642.424,0.707988460504097,0.707871727475548
614,321.736,0.707262761681665,1.13783624865542,"2015_yk_489c","Yukon",2015,643.472,0.707982229667099,0.707871727475548
615,322.26,0.707355741105982,1.11405562502876,"2015_yk_489c","Yukon",2015,644.52,0.707957353023168,0.707871727475548
616,322.784,0.708173643675358,1.12063184953283,"2015_yk_489c","Yukon",2015,645.568,0.707945534170941,0.707871727475548
617,323.308,0.707346668058186,1.13799189868044,"2015_yk_489c","Yukon",2015,646.616,0.70792190201284,0.707871727475548
618,323.832,0.707863789462113,1.1293193722248,"2015_yk_489c","Yukon",2015,647.664,0.707916863572479,0.707871727475548
619,324.356,0.708270065447426,1.10413047017101,"2015_yk_489c","Yukon",2015,648.712,0.707913050514242,0.707871727475548
