Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
215,112.66,0.727709485902228,0.321589309887194,225.32,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
216,113.184,0.724834616626114,0.611281010912199,226.368,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
217,113.708,0.726038956656573,0.695429789015125,227.416,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
218,114.232,0.724812723015113,0.704120284344021,228.464,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
219,114.756,0.725149694936859,0.6985763045615,229.512,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
220,115.28,0.726229617487259,0.682601761381601,230.56,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
221,115.804,0.724853017449406,0.673317695609328,231.608,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
222,116.328,0.725768588771095,0.666694606219117,232.656,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
223,116.852,0.725586221647742,0.666562097215968,233.704,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
224,117.376,0.725425093131653,0.653047826456891,234.752,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
225,117.9,0.723565258543482,0.64651452325718,235.8,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
226,118.424,0.723824409388281,0.642063722304853,236.848,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
227,118.948,0.72430077248729,0.62109020162525,237.896,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
228,119.472,0.726122918762705,0.601246134968986,238.944,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
229,119.996,0.72586747156479,0.607372176265676,239.992,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
230,120.52,0.724070937336971,0.60540171032664,241.04,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
231,121.044,0.726141752922229,0.616893509429131,242.088,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
232,121.568,0.724484222872959,0.633706400830561,243.136,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
233,122.092,0.723725493304599,0.630000339899112,244.184,2016_yk_220_redo,Yukon,2016,NA,NA,NA,503.181173595235,617.224923366415,1107.736,0.737008688062063,306.02470408573345,NA
