Cycle,Sr88,Iso,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
11,0.254313574688743,0.711176893175755,5.764,11.528,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
12,0.898077756521715,0.708207690298739,6.288,12.576,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
13,1.19682104557879,0.706422417315908,6.812,13.624,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
14,1.21905040289334,0.706194739525178,7.336,14.672,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
15,1.1714114460713,0.706256210763057,7.86,15.72,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
16,1.111166087844,0.706827845330609,8.384,16.768,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
17,1.1333541964301,0.706688428472814,8.908,17.816,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
18,1.13499996618384,0.707854195851137,9.432,18.864,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
19,1.06163190510022,0.707076009900893,9.956,19.912,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
20,1.07438888225171,0.705600639781998,10.48,20.96,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
21,1.1363082272889,0.707463122317745,11.004,22.008,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
22,1.08967129835349,0.706757539463957,11.528,23.056,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
23,1.00036382753736,0.706741952479408,12.052,24.104,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
24,1.0149145430954,0.706937125623815,12.576,25.152,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
25,1.07281968472929,0.707378385839102,13.1,26.2,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
26,0.995610144861881,0.707323888095466,13.624,27.248,2015_nk_164,Nush,2015,NA,NA,NA,436.396090902615,538.844829476166,961.016,0.705016608462647,176.3322823844608,NA
