Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
140,73.36,0.709956295983286,0.791300206285879,146.72,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
141,73.884,0.707887042623988,1.23810102756031,147.768,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
142,74.408,0.710050486023735,1.3214463252427,148.816,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
143,74.932,0.70918739636881,1.34105058080008,149.864,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
144,75.456,0.708758495680552,1.32538659430945,150.912,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
145,75.98,0.709666656612639,1.31807495824471,151.96,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
146,76.504,0.709623515359248,1.29812961708744,153.008,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
147,77.028,0.708496239649396,1.29054117792284,154.056,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
148,77.552,0.708672425701324,1.29925506644566,155.104,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
149,78.076,0.708426013997242,1.29038881335141,156.152,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
150,78.6,0.708085356149894,1.263011288542,157.2,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
151,79.124,0.709564474146644,1.23441391644763,158.248,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
152,79.648,0.708209886930153,1.22622085270797,159.296,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
153,80.172,0.708890465442469,1.24538467313819,160.344,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
154,80.696,0.708592181064632,1.25140488722507,161.392,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
155,81.22,0.708999729341663,1.23558742995381,162.44,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
156,81.744,0.709011795280764,1.2280215146056,163.488,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
157,82.268,0.709398452158207,1.21049268260524,164.536,2017_kk_243redo,Kusko,2017,NA,NA,NA,575.646392607371,655.06168515198,1233.496,0.706924713845826,283.960817992142,NA
