Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
266,139.384,0.709334989562579,0.212949115466839,278.768,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
267,139.908,0.709476102495077,0.522222824597232,279.816,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
268,140.432,0.709551496505389,0.867951955570222,280.864,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
269,140.956,0.708660722593795,1.11291816334795,281.912,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
270,141.48,0.708866617025887,1.21241933406577,282.96,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
271,142.004,0.708615765547151,1.20992720814682,284.008,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
272,142.528,0.709530259281406,1.18753147117936,285.056,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
273,143.052,0.709391147501529,1.21476170340134,286.104,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
274,143.576,0.709422873484239,1.23206407586818,287.152,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
275,144.1,0.707884437414319,1.29128162566845,288.2,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
276,144.624,0.709692623809355,1.32647742386075,289.248,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
277,145.148,0.710134292026044,1.42043883531297,290.296,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
278,145.672,0.708709814808592,1.51314056609631,291.344,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
279,146.196,0.709381612443566,1.58560496199332,292.392,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
280,146.72,0.709088326814894,1.63792828265854,293.44,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
281,147.244,0.708686751714672,1.70891510750305,294.488,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
282,147.768,0.709324366290219,1.76450153340173,295.536,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
283,148.292,0.709659705034599,1.77948113980309,296.584,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
284,148.816,0.709478281883642,1.79362118138314,297.632,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
285,149.34,0.709038093615568,1.85147132651783,298.68,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
286,149.864,0.70934801306374,1.88158798387106,299.728,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
287,150.388,0.709284153802433,1.87991582016901,300.776,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
288,150.912,0.708770647214394,1.92380402593733,301.824,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
289,151.436,0.709152412609945,1.94484229145712,302.872,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
290,151.96,0.70903273723384,1.96972319033115,303.92,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
291,152.484,0.708656206359408,1.98481563826011,304.968,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
292,153.008,0.708863539733797,1.9761792135903,306.016,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
293,153.532,0.709148022441126,1.94914308896299,307.064,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
294,154.056,0.708514421853259,1.89289822531276,308.112,2019_kk_253,Kusko,2019,NA,NA,NA,1574.88773,1769.941385,2245.864,0.70594747,1267.7114100468857,NA
