Cycle,Sr88,Iso,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
26,0.576049568355473,0.708056624706092,13.624,27.248,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
27,1.0265155366738,0.708202863422864,14.148,28.296,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
28,1.16555487435337,0.708889885793217,14.672,29.344,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
29,1.16092649870455,0.708774584155465,15.196,30.392,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
30,1.13971595873954,0.70858867914371,15.72,31.44,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
31,1.15451571783193,0.707974295143932,16.244,32.488,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
32,1.19083011991109,0.707167362717478,16.768,33.536,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
33,1.16899820320063,0.708795475578506,17.292,34.584,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
34,1.1897955141924,0.709585289024811,17.816,35.632,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
35,1.16416989971153,0.708512929984088,18.34,36.68,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
36,1.17817268254698,0.708071735588881,18.864,37.728,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
37,1.19444173345004,0.707907353514446,19.388,38.776,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
38,1.15392920833559,0.708496332865362,19.912,39.824,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
39,1.1685811230277,0.708261875544244,20.436,40.872,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
40,1.2130079747162,0.708354019661803,20.96,41.92,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
41,1.20182602193411,0.708134414844811,21.484,42.968,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
42,1.17660390606915,0.709282125346776,22.008,44.016,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
43,1.21520746964084,0.708485134528061,22.532,45.064,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
44,1.2594533382123,0.707236718992075,23.056,46.112,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
45,1.21023358904921,0.707829090431942,23.58,47.16,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
46,1.219233668708,0.708341273580187,24.104,48.208,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
47,1.26784523421075,0.707185142621647,24.628,49.256,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
48,1.23993288932867,0.707973360726804,25.152,50.304,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
49,1.21394719165842,0.708787325092948,25.676,51.352,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
50,1.23145828855523,0.708439862497206,26.2,52.4,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
51,1.2941124775162,0.707656574840677,26.724,53.448,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
52,1.25528559335973,0.708598020455528,27.248,54.496,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
53,1.19684492808454,0.708145645598141,27.772,55.544,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
54,1.23475615552242,0.707508983950619,28.296,56.592,2015_nk_126_redo,Nush,2015,NA,NA,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
55,1.31256537670828,0.708399849394789,28.82,57.64,2015_nk_126_redo,Nush,2015,0.708352970980871,1.18526073027957,NA,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
56,1.30233891971991,0.707887312086697,29.344,58.688,2015_nk_126_redo,Nush,2015,0.70835389035998,1.19272971045637,0.0074689801768062,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
57,1.28957839656633,0.708780156508771,29.868,59.736,2015_nk_126_redo,Nush,2015,0.708360353707058,1.19260486075905,-1.2484969732096e-4,491.040890643873,626.533877148703,907.568,0.706226240805558,214.4250116543871,NA
