Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
100,52.4,0.709252814009612,0.385692416626249,104.8,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
101,52.924,0.710455747289268,0.509093275501181,105.848,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
102,53.448,0.709705943093386,0.531460736663734,106.896,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
103,53.972,0.709814080978835,0.538898837752297,107.944,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
104,54.496,0.711849319547302,0.529359843627522,108.992,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
105,55.02,0.709338096818266,0.53456934580979,110.04,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
106,55.544,0.709189603232611,0.540135242357415,111.088,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
107,56.068,0.710920052380819,0.525090737578951,112.136,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
108,56.592,0.711298948872467,0.524320570563582,113.184,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
109,57.116,0.7087294609993,0.519190598072236,114.232,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
110,57.64,0.710656536036233,0.518845267784966,115.28,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
111,58.164,0.708800392990679,0.517555004647421,116.328,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
112,58.688,0.711639984746614,0.522643969866951,117.376,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
113,59.212,0.70966993965121,0.52270529503032,118.424,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
114,59.736,0.713304357341505,0.515314108499726,119.472,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
115,60.26,0.710054749933125,0.511590352613204,120.52,2016_yk_231_a,Yukon,2016,NA,NA,NA,293.597626197989,403.177939305242,1031.232,0.710526594238748,200.0314020093771,NA
