Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
133,69.692,0.709439613709515,0.446326112234559,2015_yk_430,Yukon,2015,139.384,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
134,70.216,0.710176829330995,0.927640010721974,2015_yk_430,Yukon,2015,140.432,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
135,70.74,0.710008105736749,1.10700170411356,2015_yk_430,Yukon,2015,141.48,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
136,71.264,0.709343024174619,1.08547851751153,2015_yk_430,Yukon,2015,142.528,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
137,71.788,0.709897322666848,1.04231384860689,2015_yk_430,Yukon,2015,143.576,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
138,72.312,0.709304019615733,0.998920816749768,2015_yk_430,Yukon,2015,144.624,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
139,72.836,0.709765143004317,0.990831039779632,2015_yk_430,Yukon,2015,145.672,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
140,73.36,0.710194315316819,0.992811147843665,2015_yk_430,Yukon,2015,146.72,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
141,73.884,0.709435759322163,0.984088221301484,2015_yk_430,Yukon,2015,147.768,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
142,74.408,0.711088382536526,0.961001136406453,2015_yk_430,Yukon,2015,148.816,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
143,74.932,0.71043346100779,0.986183568692572,2015_yk_430,Yukon,2015,149.864,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
144,75.456,0.710424929055646,1.01610912243037,2015_yk_430,Yukon,2015,150.912,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
145,75.98,0.709482634111585,1.00763355576354,2015_yk_430,Yukon,2015,151.96,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
146,76.504,0.709417265918309,1.00259879924401,2015_yk_430,Yukon,2015,153.008,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
147,77.028,0.709837442039241,1.01268756714763,2015_yk_430,Yukon,2015,154.056,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
148,77.552,0.710558435993002,1.02532423925376,2015_yk_430,Yukon,2015,155.104,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
149,78.076,0.709583691133012,1.03036174049722,2015_yk_430,Yukon,2015,156.152,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
150,78.6,0.709674111884554,1.03335811833081,2015_yk_430,Yukon,2015,157.2,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
151,79.124,0.710252313717127,1.06846005591218,2015_yk_430,Yukon,2015,158.248,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
152,79.648,0.710155954503361,1.03241697098006,2015_yk_430,Yukon,2015,159.296,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
153,80.172,0.70992844001216,1.01942987810836,2015_yk_430,Yukon,2015,160.344,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
154,80.696,0.710464548065377,1.04014518647415,2015_yk_430,Yukon,2015,161.392,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
155,81.22,0.709599551064034,1.03311539455518,2015_yk_430,Yukon,2015,162.44,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
156,81.744,0.711561288440481,0.980824017322336,2015_yk_430,Yukon,2015,163.488,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
157,82.268,0.710688130922631,0.953152502478754,2015_yk_430,Yukon,2015,164.536,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
158,82.792,0.710627153747239,0.974878620908648,2015_yk_430,Yukon,2015,165.584,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
159,83.316,0.709170036822446,0.969895114890314,2015_yk_430,Yukon,2015,166.632,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
160,83.84,0.709764222793509,0.957645263730331,2015_yk_430,Yukon,2015,167.68,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
161,84.364,0.709584751966384,0.961923450168134,2015_yk_430,Yukon,2015,168.728,NA,NA,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
162,84.888,0.709645116667531,0.971765475890971,2015_yk_430,Yukon,2015,169.776,0.709982787935315,0.999352237283908,NA,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
163,85.412,0.710539819432205,0.949789069365892,2015_yk_430,Yukon,2015,170.824,0.710006178397055,1.00953247159495,0.0101802343110435,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
164,85.936,0.708876625417847,0.961450441798566,2015_yk_430,Yukon,2015,171.872,0.710002923963005,1.01186823179306,0.00233576019810888,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
165,86.46,0.70998255490871,0.989970411238386,2015_yk_430,Yukon,2015,172.92,0.71001083434842,1.01104034396311,-8.2788782995391e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
166,86.984,0.710647988859834,0.99379168050875,2015_yk_430,Yukon,2015,173.968,0.710011820825445,1.01045428156426,-5.8606239884517e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
167,87.508,0.710207983730249,0.975056902225187,2015_yk_430,Yukon,2015,175.016,0.709996003066682,1.01075464416543,3.0036260117238e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,NA
168,88.032,0.709565393002503,0.980666152878584,2015_yk_430,Yukon,2015,176.064,0.709992009468209,1.01165272727711,8.9808311167316e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
169,88.556,0.709874489815235,0.988547163447998,2015_yk_430,Yukon,2015,177.112,0.709984982239457,1.01254777230959,8.9504503248294e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
170,89.08,0.710732687778193,0.975624367896577,2015_yk_430,Yukon,2015,178.16,0.709977763834648,1.01354346019369,9.9568788410264e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
171,89.604,0.710278576591645,0.967041497252906,2015_yk_430,Yukon,2015,179.208,0.709981865111647,1.01498867857391,0.00144521838022205,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
172,90.128,0.710038286013161,0.989429800470576,2015_yk_430,Yukon,2015,180.256,0.709962739496778,1.01671077437437,0.0017220958004549,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
173,90.652,0.708596147464035,0.991136371838452,2015_yk_430,Yukon,2015,181.304,0.709969505168796,1.01745979254932,7.4901817494899e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
174,91.176,0.709711470344202,0.983765843359002,2015_yk_430,Yukon,2015,182.352,0.70996394450825,1.01811686048088,6.5706793155784e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
175,91.7,0.710241781695429,1.00959553208708,2015_yk_430,Yukon,2015,183.4,0.710000847644752,1.01949291529862,0.00137605481774772,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
176,92.224,0.710550498951706,1.02368742947301,2015_yk_430,Yukon,2015,184.448,0.710019113399287,1.02088280911484,0.00138989381621735,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
177,92.748,0.710364481249698,1.00768606411474,2015_yk_430,Yukon,2015,185.496,0.710042976402685,1.02221809580265,0.00133528668781047,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
178,93.272,0.710174749635992,1.01504206730733,2015_yk_430,Yukon,2015,186.544,0.710052293051048,1.02299196465792,7.7386885527186e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
179,93.796,0.709426805887615,1.01991423299705,2015_yk_430,Yukon,2015,187.592,0.710068809820476,1.02340317193653,4.1120727860422e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
180,94.32,0.709936030559609,1.04489741173867,2015_yk_430,Yukon,2015,188.64,0.710070290081414,1.02355711458522,1.5394264868806e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
181,94.844,0.709571003980052,1.01458382932722,2015_yk_430,Yukon,2015,189.688,0.710062263555899,1.02353439568728,-2.27188979353699e-5,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
182,95.368,0.708960516181827,1.02568091197989,2015_yk_430,Yukon,2015,190.736,0.710072215769136,1.02400587894027,4.7148325298951e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
183,95.892,0.710049067984113,1.03470850285392,2015_yk_430,Yukon,2015,191.784,0.710088924315832,1.02440388663279,3.9800769252273e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
184,96.416,0.709255449305555,1.03955420528792,2015_yk_430,Yukon,2015,192.832,0.710077450376031,1.02473278732357,3.2890069077273e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
185,96.94,0.708941992929276,1.02537847105472,2015_yk_430,Yukon,2015,193.88,0.710093468144477,1.02536139652039,6.2860919682217e-4,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
186,97.464,0.710232741855991,1.04599132336871,2015_yk_430,Yukon,2015,194.928,0.710079941610595,1.02698688019896,0.00162548367857673,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
187,97.988,0.710287871008443,1.04039817381344,2015_yk_430,Yukon,2015,195.976,0.710074165311957,1.02871729698045,0.00173041678148977,454.340631817205,629.981844696432,1089.92,0.711429208928945,176.21633697330984,Core
