Cycle,Sr88,Iso,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
13,0.766144277449561,0.709183083800098,6.812,13.624,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
14,1.29963887958083,0.707140695975202,7.336,14.672,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
15,1.40907101131012,0.706677889333609,7.86,15.72,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
16,1.49263503952761,0.706594456359071,8.384,16.768,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
17,1.51596533340056,0.707085227841713,8.908,17.816,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
18,1.48166406545375,0.70767537113943,9.432,18.864,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
19,1.53085506250037,0.706979058888439,9.956,19.912,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
20,1.48432366024993,0.706900478014408,10.48,20.96,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
21,1.48867655192697,0.707351752884539,11.004,22.008,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
22,1.47338689156464,0.707698013163439,11.528,23.056,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
23,1.38734335098546,0.707545026745824,12.052,24.104,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
24,1.39499274842906,0.70692646668704,12.576,25.152,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
25,1.42176906285909,0.70738517791979,13.1,26.2,2015_nk_159,Nush,2015,NA,NA,NA,650.355579363918,826.982731875573,1402.224,0.704679480557782,240.45963402545215,NA
