Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
127,66.548,0.708925344190081,0.587200891255137,133.096,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
128,67.072,0.710752454602587,0.826170239316363,134.144,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
129,67.596,0.710771495102967,0.835459413299489,135.192,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
130,68.12,0.710676873760271,0.786835064477529,136.24,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
131,68.644,0.711580515673304,0.776785566951523,137.288,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
132,69.168,0.710652726910964,0.764900490426821,138.336,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
133,69.692,0.709473281385964,0.734172691175936,139.384,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
134,70.216,0.710239129217938,0.71258192761261,140.432,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
135,70.74,0.709351336724859,0.692379870211894,141.48,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
136,71.264,0.709956151550112,0.687195214987023,142.528,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
137,71.788,0.709746374002057,0.69644447458942,143.576,2016_yk_229_sml,Yukon,2016,NA,NA,NA,339.25404384168,493.379701427496,932.72,0.707294768507408,194.79013851306095,NA
