Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
294,154.056,0.709869863266594,0.114714458114666,308.112,2019_yk_104a,Yukon,2019,NA,NA,NA,1109.13033302886,1234.99959760785,1816.184,0.716575610680473,726.6351272579224,NA
295,154.58,0.712537543893098,0.319800855713026,309.16,2019_yk_104a,Yukon,2019,NA,NA,NA,1109.13033302886,1234.99959760785,1816.184,0.716575610680473,726.6351272579224,NA
296,155.104,0.709469891134935,0.361146851552827,310.208,2019_yk_104a,Yukon,2019,NA,NA,NA,1109.13033302886,1234.99959760785,1816.184,0.716575610680473,726.6351272579224,NA
297,155.628,0.712057343461852,0.398540689651429,311.256,2019_yk_104a,Yukon,2019,NA,NA,NA,1109.13033302886,1234.99959760785,1816.184,0.716575610680473,726.6351272579224,NA
298,156.152,0.714798184326004,0.392020749794605,312.304,2019_yk_104a,Yukon,2019,NA,NA,NA,1109.13033302886,1234.99959760785,1816.184,0.716575610680473,726.6351272579224,NA
299,156.676,0.711109719552104,0.361312827413278,313.352,2019_yk_104a,Yukon,2019,NA,NA,NA,1109.13033302886,1234.99959760785,1816.184,0.716575610680473,726.6351272579224,NA
300,157.2,0.714517772647889,0.30705770009927,314.4,2019_yk_104a,Yukon,2019,NA,NA,NA,1109.13033302886,1234.99959760785,1816.184,0.716575610680473,726.6351272579224,NA
301,157.724,0.716470241771968,0.259467123296954,315.448,2019_yk_104a,Yukon,2019,NA,NA,NA,1109.13033302886,1234.99959760785,1816.184,0.716575610680473,726.6351272579224,NA
302,158.248,0.713446858342325,0.213190491315606,316.496,2019_yk_104a,Yukon,2019,NA,NA,NA,1109.13033302886,1234.99959760785,1816.184,0.716575610680473,726.6351272579224,NA
303,158.772,0.713820873249125,0.180475357642138,317.544,2019_yk_104a,Yukon,2019,NA,NA,NA,1109.13033302886,1234.99959760785,1816.184,0.716575610680473,726.6351272579224,NA
