Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
17,8.524,0.7024568,0.9554176,8.908,17.816,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
18,9.048,0.704228,0.9377884,9.432,18.864,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
19,9.524,0.7035743,0.963756,9.956,19.912,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
20,10.048,0.7048925,0.9619895,10.48,20.96,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
21,10.524,0.7042697,0.9672642,11.004,22.008,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
22,11.048,0.703369,0.9878036,11.528,23.056,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
23,11.524,0.7039304,0.9311317,12.052,24.104,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
24,12.048,0.7062616,0.940738,12.576,25.152,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
25,12.524,0.7048288,1.0040457,13.1,26.2,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
26,13.048,0.7039674,0.9947783,13.624,27.248,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
27,13.524,0.7057438,1.0051272,14.148,28.296,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
28,14.048,0.7050189,1.0086678,14.672,29.344,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
29,14.524,0.7048926,1.0041648,15.196,30.392,2011_nk_227,Nush,2011,NA,NA,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
30,15.048,0.7046466,1.0649013,15.72,31.44,2011_nk_227,Nush,2011,0.704397728333333,1.04452885833333,NA,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
31,15.524,0.703817,1.0254392,16.244,32.488,2011_nk_227,Nush,2011,0.704394458333333,1.04945890333333,0.00493004500000005,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
32,16.048,0.7041427,1.0365454,16.768,33.536,2011_nk_227,Nush,2011,0.70442555,1.0545926,0.00513369666666663,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
33,16.524,0.7044579,1.0494501,17.292,34.584,2011_nk_227,Nush,2011,0.704414221666667,1.05982144666667,0.00522884666666656,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
34,17.048,0.7041657,1.0675956,17.816,35.632,2011_nk_227,Nush,2011,0.70440115,1.064161705,0.0043402583333334,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
35,17.524,0.7044245,1.0591983,18.34,36.68,2011_nk_227,Nush,2011,0.70441328,1.06893754666667,0.00477584166666678,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
36,18.048,0.7036763,1.0578229,18.864,37.728,2011_nk_227,Nush,2011,0.70443627,1.07343061833333,0.00449307166666668,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
37,18.524,0.7054514,1.0378515,19.388,38.776,2011_nk_227,Nush,2011,0.704449528333334,1.07876687666667,0.0053362583333334,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
38,19.048,0.7040955,1.0686305,19.912,39.824,2011_nk_227,Nush,2011,0.704462318333334,1.08480992166667,0.00604304500000019,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
39,19.524,0.7045815,1.0847858,20.436,40.872,2011_nk_227,Nush,2011,0.704458276666667,1.09010382666667,0.00529390499999982,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
40,20.048,0.7052239,1.0882855,20.96,41.92,2011_nk_227,Nush,2011,0.704474818333334,1.09530847833333,0.00520465166666662,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
41,20.524,0.7034175,1.0953242,21.484,42.968,2011_nk_227,Nush,2011,0.704462075,1.100977375,0.0056688966666667,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
42,21.048,0.7029936,1.0911101,22.008,44.016,2011_nk_227,Nush,2011,0.704458421666667,1.10575014666667,0.00477277166666679,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
43,21.524,0.7051108,1.1153412,22.532,45.064,2011_nk_227,Nush,2011,0.704441905,1.11106068666667,0.00531053999999997,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
44,22.048,0.7037265,1.1505044,23.056,46.112,2011_nk_227,Nush,2011,0.704450333333334,1.11632219333333,0.00526150666666636,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
45,22.524,0.7044291,1.1673266,23.58,47.16,2011_nk_227,Nush,2011,0.704468528333334,1.121263795,0.0049416016666668,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
46,23.048,0.7049851,1.1850259,24.104,48.208,2011_nk_227,Nush,2011,0.704504185,1.12599315666667,0.0047293616666666,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
47,23.524,0.7057087,1.165642,24.628,49.256,2011_nk_227,Nush,2011,0.704554053333334,1.129878345,0.00388518833333351,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
48,24.048,0.7035278,1.1277027,25.152,50.304,2011_nk_227,Nush,2011,0.704560845,1.13391668833333,0.00403834333333308,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
49,24.524,0.7035958,1.1919847,25.676,51.352,2011_nk_227,Nush,2011,0.704609451666667,1.137664885,0.00374819666666659,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
50,25.048,0.7042128,1.173942,26.2,52.4,2011_nk_227,Nush,2011,0.704618186666667,1.14135183666667,0.00368695166666666,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
51,25.524,0.7041262,1.2243526,26.724,53.448,2011_nk_227,Nush,2011,0.704649243333334,1.145846875,0.00449503833333353,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
52,26.048,0.704184,1.2175783,27.248,54.496,2011_nk_227,Nush,2011,0.704693181666667,1.15013714666667,0.00429027166666662,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
53,26.524,0.7042884,1.1809497,27.772,55.544,2011_nk_227,Nush,2011,0.704713693333334,1.15411851666667,0.00398137000000021,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
54,27.048,0.7060414,1.1817938,28.296,56.592,2011_nk_227,Nush,2011,0.704694971666667,1.1585056,0.00438708333333349,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
55,27.524,0.70483,1.2299777,28.82,57.64,2011_nk_227,Nush,2011,0.704720818333334,1.16198279666667,0.00347719666666668,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
56,28.048,0.7051039,1.2071457,29.344,58.688,2011_nk_227,Nush,2011,0.704758303333334,1.16564805,0.00366525333333345,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
57,28.524,0.7051769,1.2470269,29.868,59.736,2011_nk_227,Nush,2011,0.704759033333334,1.169839855,0.00419180499999983,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
58,29.048,0.7052884,1.2448864,30.392,60.784,2011_nk_227,Nush,2011,0.704773996666667,1.173234365,0.00339450999999991,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
59,29.524,0.7037983,1.1694209,30.916,61.832,2011_nk_227,Nush,2011,0.704799931666667,1.176947885,0.00371352000000003,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
60,30.048,0.7049133,1.209129,31.44,62.88,2011_nk_227,Nush,2011,0.704829018333334,1.18023902666667,0.00329114166666655,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
61,30.524,0.7044512,1.2069595,31.964,63.928,2011_nk_227,Nush,2011,0.704861296666667,1.18413186833333,0.00389284166666681,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
62,31.048,0.7053582,1.2249543,32.488,64.976,2011_nk_227,Nush,2011,0.70489511,1.18766897333333,0.00353710499999993,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
63,31.524,0.7042319,1.2469185,33.012,66.024,2011_nk_227,Nush,2011,0.704945521666667,1.19152548666667,0.00385651333333326,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
64,32.048,0.7042792,1.1889192,33.536,67.072,2011_nk_227,Nush,2011,0.704996131666667,1.19509220333333,0.00356671666666686,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
65,32.524,0.7050808,1.1979667,34.06,68.12,2011_nk_227,Nush,2011,0.70503161,1.199368735,0.00427653166666664,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
66,33.048,0.7052884,1.1998723,34.584,69.168,2011_nk_227,Nush,2011,0.705084626666667,1.20333461,0.00396587500000001,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
67,33.524,0.7050543,1.2140606,35.108,70.216,2011_nk_227,Nush,2011,0.705103208333334,1.20737648,0.00404187000000023,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
68,34.048,0.7047472,1.2542503,35.632,71.264,2011_nk_227,Nush,2011,0.705164443333333,1.21144450333333,0.00406802333333323,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
69,34.524,0.705028,1.2255575,36.156,72.312,2011_nk_227,Nush,2011,0.705230623333333,1.21537582,0.0039313166666668,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
70,35.048,0.7045905,1.2445067,36.68,73.36,2011_nk_227,Nush,2011,0.705272595,1.219602305,0.004226485,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
71,35.524,0.7042751,1.2691284,37.204,74.408,2011_nk_227,Nush,2011,0.70532238,1.22357521833333,0.00397291333333327,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
72,36.048,0.7033965,1.2060931,37.728,75.456,2011_nk_227,Nush,2011,0.705430396666667,1.227123235,0.0035480166666666,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
73,36.524,0.7045111,1.2393908,38.252,76.504,2011_nk_227,Nush,2011,0.705465328333333,1.230839905,0.00371666999999998,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
74,37.048,0.7044424,1.2597822,38.776,77.552,2011_nk_227,Nush,2011,0.70551992,1.23386898166667,0.00302907666666674,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
75,37.524,0.7046437,1.2556079,39.3,78.6,2011_nk_227,Nush,2011,0.705585496666667,1.23673305166667,0.00286407,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
76,38.048,0.7052973,1.2462777,39.824,79.648,2011_nk_227,Nush,2011,0.705612605,1.23955047666667,0.00281742499999993,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
77,38.524,0.7054489,1.1885289,40.348,80.696,2011_nk_227,Nush,2011,0.705622465,1.24246498333333,0.0029145066666667,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
78,39.048,0.7046355,1.180089,40.872,81.744,2011_nk_227,Nush,2011,0.705664386666667,1.246190795,0.00372581166666652,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
79,39.524,0.7064907,1.1886478,41.396,82.792,2011_nk_227,Nush,2011,0.705723955,1.24942751833333,0.00323672333333347,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
80,40.048,0.7054166,1.1832066,41.92,83.84,2011_nk_227,Nush,2011,0.705766686666667,1.25233926,0.00291174166666663,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
81,40.524,0.7061331,1.2369665,42.444,84.888,2011_nk_227,Nush,2011,0.705823456666667,1.25480098666667,0.00246172666666666,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
82,41.048,0.7060053,1.2452199,42.968,85.936,2011_nk_227,Nush,2011,0.705877136666667,1.25650961166667,0.00170862500000024,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
83,41.524,0.7051611,1.1700139,43.492,86.984,2011_nk_227,Nush,2011,0.70592131,1.25890160166667,0.00239199000000001,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
84,42.048,0.7051383,1.203963,44.016,88.032,2011_nk_227,Nush,2011,0.705934323333333,1.26122922833333,0.00232762666666675,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
85,42.524,0.7063796,1.2126775,44.54,89.08,2011_nk_227,Nush,2011,0.705977541666667,1.26310166166667,0.00187243333333331,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
86,43.048,0.7062165,1.2146935,45.064,90.128,2011_nk_227,Nush,2011,0.705994971666667,1.264785545,0.00168388333333347,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
87,43.524,0.7057876,1.2566355,45.588,91.176,2011_nk_227,Nush,2011,0.706013956666667,1.266373195,0.00158764999999983,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
88,44.048,0.7059167,1.2123384,46.112,92.224,2011_nk_227,Nush,2011,0.70604949,1.26830378833333,0.00193059333333334,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
89,44.524,0.7064487,1.226976,46.636,93.272,2011_nk_227,Nush,2011,0.706105773333334,1.27110814666667,0.00280435833333326,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
90,45.048,0.7063918,1.2623698,47.16,94.32,2011_nk_227,Nush,2011,0.706131388333333,1.27305472166667,0.00194657500000006,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
91,45.524,0.7057537,1.2590097,47.684,95.368,2011_nk_227,Nush,2011,0.706200511666667,1.27488096166667,0.00182623999999998,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
92,46.048,0.7061715,1.2487717,48.208,96.416,2011_nk_227,Nush,2011,0.706233363333334,1.27652274666667,0.00164178500000012,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
93,46.524,0.7074826,1.2808409,48.732,97.464,2011_nk_227,Nush,2011,0.706274946666667,1.27743449166667,9.1174500000001e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
94,47.048,0.7072023,1.2815986,49.256,98.512,2011_nk_227,Nush,2011,0.706342395,1.27918835166667,0.00175386,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
95,47.524,0.7065532,1.3157902,49.78,99.56,2011_nk_227,Nush,2011,0.706373395,1.28072490666667,0.00153655499999994,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
96,48.048,0.7068573,1.2957754,50.304,100.608,2011_nk_227,Nush,2011,0.706434328333334,1.282078125,0.00135321833333335,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
97,48.524,0.7065663,1.2803637,50.828,101.656,2011_nk_227,Nush,2011,0.706471625,1.28305536166667,9.7723666666671e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
98,49.048,0.7077696,1.3127119,51.352,102.704,2011_nk_227,Nush,2011,0.706513185,1.283789,7.3363833333339e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
99,49.524,0.7085523,1.3206648,51.876,103.752,2011_nk_227,Nush,2011,0.70655837,1.28460449333333,8.1549333333308e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
100,50.048,0.7077422,1.3418746,52.4,104.8,2011_nk_227,Nush,2011,0.706605041666667,1.28537584166667,7.7134833333336e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
101,50.524,0.7064046,1.333699,52.924,105.848,2011_nk_227,Nush,2011,0.706645001666667,1.28503736,-3.3848166666672e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
102,51.048,0.7094746,1.3039911,53.448,106.896,2011_nk_227,Nush,2011,0.706710063333334,1.28574791833333,7.1055833333333e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
103,51.524,0.7072067,1.3383414,53.972,107.944,2011_nk_227,Nush,2011,0.706764765,1.2862231,4.751816666666e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
104,52.048,0.707002,1.332249,54.496,108.992,2011_nk_227,Nush,2011,0.706796873333334,1.28640676,1.8366000000003e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
105,52.524,0.7083637,1.3391708,55.02,110.04,2011_nk_227,Nush,2011,0.706822036666667,1.28632782166667,-7.89383333335003e-5,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
106,53.048,0.7066116,1.3540714,55.544,111.088,2011_nk_227,Nush,2011,0.706863595,1.286778225,4.5040333333323e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
107,53.524,0.7063003,1.3405124,56.068,112.136,2011_nk_227,Nush,2011,0.70689868,1.28809226166667,0.00131403666666663,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
108,54.048,0.7060431,1.3512514,56.592,113.184,2011_nk_227,Nush,2011,0.706964453333334,1.28943232333333,0.00134006166666678,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
109,54.524,0.7071699,1.3861881,57.116,114.232,2011_nk_227,Nush,2011,0.706972133333334,1.29126519,0.00183286666666671,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
110,55.048,0.7067767,1.3486465,57.64,115.28,2011_nk_227,Nush,2011,0.707006063333334,1.29274668833333,0.00148149833333333,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
111,55.524,0.7075324,1.3720562,58.164,116.328,2011_nk_227,Nush,2011,0.707024258333334,1.29344669166667,7.0000333333331e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
112,56.048,0.7074048,1.3200958,58.688,117.376,2011_nk_227,Nush,2011,0.707052146666667,1.29427864,8.3194833333344e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
113,56.524,0.7069388,1.3244691,59.212,118.424,2011_nk_227,Nush,2011,0.707081388333334,1.29595717166667,0.00167853166666654,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
114,57.048,0.7068222,1.3214514,59.736,119.472,2011_nk_227,Nush,2011,0.707132925,1.29736744333333,0.00141027166666641,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
115,57.524,0.7074231,1.3423237,60.26,120.52,2011_nk_227,Nush,2011,0.707147096666667,1.29856303166667,0.00119558833333344,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
116,58.048,0.7061497,1.3081787,60.784,121.568,2011_nk_227,Nush,2011,0.707173565,1.30011063333333,0.00154760166666668,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
117,58.524,0.706316,1.3422859,61.308,122.616,2011_nk_227,Nush,2011,0.7071979,1.30121487166667,0.00110423833333329,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
118,59.048,0.7074204,1.360722,61.832,123.664,2011_nk_227,Nush,2011,0.707221061666667,1.30272537,0.00151049833333339,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
119,59.524,0.7071753,1.3376824,62.356,124.712,2011_nk_227,Nush,2011,0.70724731,1.30437845833333,0.00165308833333322,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
120,60.048,0.7064502,1.3259235,62.88,125.76,2011_nk_227,Nush,2011,0.707245335,1.30589226666667,0.00151380833333348,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
121,60.524,0.7085986,1.3165339,63.404,126.808,2011_nk_227,Nush,2011,0.707282661666667,1.30709149166667,0.00119922500000014,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
122,61.048,0.7073293,1.3234614,63.928,127.856,2011_nk_227,Nush,2011,0.707300276666667,1.30833739333333,0.00124590166666683,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
123,61.524,0.7067269,1.3016232,64.452,128.904,2011_nk_227,Nush,2011,0.707314468333334,1.30886918666667,5.3179333333308e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
124,62.048,0.7083261,1.2941508,64.976,129.952,2011_nk_227,Nush,2011,0.707336943333334,1.30957450833333,7.0532166666681e-4,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
125,62.524,0.7069408,1.29016,65.5,131,2011_nk_227,Nush,2011,0.707349538333334,1.31105568666667,0.00148117833333328,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
126,63.048,0.7089444,1.2810654,66.024,132.048,2011_nk_227,Nush,2011,0.707363446666667,1.31255989833333,0.00150421166666659,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
127,63.524,0.7072921,1.2726948,66.548,133.096,2011_nk_227,Nush,2011,0.70738652,1.31535522,0.00279532166666674,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
128,64.048,0.7072408,1.2982686,67.072,134.144,2011_nk_227,Nush,2011,0.707368085,1.31720993,0.00185470999999993,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
129,64.524,0.7077391,1.2744871,67.596,135.192,2011_nk_227,Nush,2011,0.707360516666667,1.31847276,0.00126282999999994,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
130,65.048,0.7073908,1.2907876,68.12,136.24,2011_nk_227,Nush,2011,0.707365368333334,1.320297895,0.00182513500000003,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
131,65.524,0.7066727,1.2488195,68.644,137.288,2011_nk_227,Nush,2011,0.707369665,1.32251184666667,0.00221395166666682,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
132,66.048,0.7073002,1.2487266,69.168,138.336,2011_nk_227,Nush,2011,0.707340241666667,1.32490900833333,0.00239716166666648,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
133,66.524,0.7077932,1.2679017,69.692,139.384,2011_nk_227,Nush,2011,0.707340041666667,1.32771816166667,0.00280915333333343,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
134,67.048,0.7063689,1.2708018,70.216,140.432,2011_nk_227,Nush,2011,0.707335853333334,1.32979004666667,0.00207188499999988,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
135,67.524,0.7061535,1.2508716,70.74,141.48,2011_nk_227,Nush,2011,0.707340046666667,1.33218407333333,0.00239402666666666,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
136,68.048,0.7077908,1.2733019,71.264,142.528,2011_nk_227,Nush,2011,0.707349168333334,1.33493478,0.00275070666666677,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
137,68.524,0.707554,1.2673711,71.788,143.576,2011_nk_227,Nush,2011,0.707374928333334,1.33804491,0.00311013000000004,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
138,69.048,0.7085819,1.2604927,72.312,144.624,2011_nk_227,Nush,2011,0.707402326666667,1.34123068666667,0.00318577666666653,668.398306083247,886.052134544982,1275.416,0.704361114903846,385.3260919305678,NA
