Cycle,Sr88,Iso,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
24,0.483570070671247,0.707618865963426,12.576,25.152,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
25,0.87387430787554,0.707296156744224,13.1,26.2,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
26,1.02684390617518,0.706630140236549,13.624,27.248,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
27,1.08198858007162,0.706936262471496,14.148,28.296,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
28,1.10035215526352,0.708438827079473,14.672,29.344,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
29,1.09982705038264,0.708830816663358,15.196,30.392,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
30,1.09920753830049,0.708546933512176,15.72,31.44,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
31,1.09004398428996,0.707232617920918,16.244,32.488,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
32,1.07313673871169,0.70871019834175,16.768,33.536,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
33,1.07280938318735,0.707091348687536,17.292,34.584,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
34,1.07598379031417,0.707353734200449,17.816,35.632,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
35,1.08511510042434,0.70744976373799,18.34,36.68,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
36,1.06690701689135,0.709405448256558,18.864,37.728,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
37,1.07955938395221,0.707438734504203,19.388,38.776,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
38,1.07983690596155,0.708319123890521,19.912,39.824,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
39,1.06595949274482,0.707428947346456,20.436,40.872,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
40,1.07286083577599,0.708202497261416,20.96,41.92,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
41,1.08721509595473,0.707871920274573,21.484,42.968,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
42,1.07137451602153,0.708071089925594,22.008,44.016,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
43,1.08155470925482,0.707407366122415,22.532,45.064,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
44,1.09038170697865,0.706508028860215,23.056,46.112,2015_nk_058,Nush,2015,NA,NA,NA,494.588221956299,611.42069638678,1086.776,0.705213506164811,194.67165063630273,NA
