Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
213,111.612,0.707376459827394,0.137542568469464,223.224,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
214,112.136,0.707558811157396,0.237934296739267,224.272,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
215,112.66,0.710277869584849,0.300302574180105,225.32,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
216,113.184,0.707350160298996,0.332061672982634,226.368,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
217,113.708,0.7114181543175,0.335108970101155,227.416,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
218,114.232,0.706276614745365,0.340541537219315,228.464,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
219,114.756,0.710040133125055,0.341286454386011,229.512,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
220,115.28,0.710508465047178,0.365309001618724,230.56,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
221,115.804,0.70837543469989,0.366032098398615,231.608,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
222,116.328,0.708530106357375,0.386346232600116,232.656,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
223,116.852,0.710625106132232,0.409143376054155,233.704,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
224,117.376,0.707778923921446,0.422293993886731,234.752,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
225,117.9,0.707683821240061,0.440305367422629,235.8,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
226,118.424,0.709698033379673,0.472143065193499,236.848,2020_kk_251_sld32,Kusko,2020,NA,NA,NA,1155.98905420835,1554.62317653889,1803.608,0.709015036400277,855.1068608171466,NA
