Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
124,64.976,0.712083772023538,0.497203327348641,129.952,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
125,65.5,0.712283456012353,0.61641898692771,131,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
126,66.024,0.711028700264333,0.610040516476387,132.048,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
127,66.548,0.711681450258928,0.600076690514251,133.096,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
128,67.072,0.711148136367626,0.5688103755843,134.144,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
129,67.596,0.711449979244388,0.528687566068046,135.192,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
130,68.12,0.710347012310953,0.523454315860028,136.24,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
131,68.644,0.711185353427181,0.522235703632764,137.288,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
132,69.168,0.71029674480159,0.518794985932291,138.336,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
133,69.692,0.710828864025662,0.53718624237424,139.384,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
134,70.216,0.709255432614577,0.511000776503686,140.432,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
135,70.74,0.71189782023521,0.496405577257372,141.48,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
136,71.264,0.711136134058825,0.505897562378255,142.528,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
137,71.788,0.711096484485001,0.504065081774679,143.576,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
138,72.312,0.71144321919774,0.50305312770244,144.624,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
139,72.836,0.713472673441493,0.514532094167612,145.672,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
140,73.36,0.711652720404951,0.511447262144484,146.72,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
141,73.884,0.709371837253174,0.513307724013695,147.768,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
142,74.408,0.711608712940227,0.513934661723686,148.816,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
143,74.932,0.713727970160411,0.49551600717872,149.864,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
144,75.456,0.712551946509356,0.490540420694242,150.912,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
145,75.98,0.711705282041239,0.50186910435322,151.96,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
146,76.504,0.710094949598796,0.504243327784923,153.008,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
147,77.028,0.711267884136558,0.507217115046505,154.056,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
148,77.552,0.711972078396988,0.499330403778495,155.104,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
149,78.076,0.711085167052573,0.489984005603796,156.152,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
150,78.6,0.711380070506583,0.491340647610007,157.2,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
151,79.124,0.713768940126383,0.505445965750695,158.248,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
152,79.648,0.711898741689221,0.521678564602202,159.296,2017_yk_098,Yukon,2016,NA,NA,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
153,80.172,0.709033366172732,0.523411800150003,160.344,2017_yk_098,Yukon,2016,0.711184810513589,0.503817302798143,NA,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
154,80.696,0.71103458593128,0.513002419189758,161.392,2017_yk_098,Yukon,2016,0.71116533990357,0.503553137681215,-2.6416511692783e-4,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
155,81.22,0.709487014423826,0.514473650069424,162.44,2017_yk_098,Yukon,2016,0.71116986941604,0.501015772917379,-0.00253736476383648,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
156,81.744,0.711324515174256,0.508183591305398,163.488,2017_yk_098,Yukon,2016,0.71115439028584,0.498586789861875,-0.00242898305550354,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
157,82.268,0.711574060627517,0.494094018694438,164.536,2017_yk_098,Yukon,2016,0.711175182315914,0.496619983930228,-0.00196680593164739,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
158,82.792,0.710316650320648,0.494313658085109,165.584,2017_yk_098,Yukon,2016,0.711137001163303,0.495291406351615,-0.00132857757861249,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
159,83.316,0.711031981683089,0.486870569500924,166.632,2017_yk_098,Yukon,2016,0.711118431752668,0.494272879786057,-0.00101852656555862,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
160,83.84,0.709527736343453,0.482399137152838,167.68,2017_yk_098,Yukon,2016,0.711122458946087,0.493359444840467,-9.1343494558937e-4,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
161,84.364,0.709876155745255,0.480694522789201,168.728,2017_yk_098,Yukon,2016,0.711126536141463,0.492428397636442,-9.310472040257e-4,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
162,84.888,0.711363334461785,0.479716977136219,169.776,2017_yk_098,Yukon,2016,0.711146002225465,0.491450987475165,-9.7741016127722e-4,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
163,85.412,0.711709760277273,0.490954938735002,170.824,2017_yk_098,Yukon,2016,0.71112612026169,0.490109331318643,-0.00134165615652165,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
164,85.936,0.711173640439118,0.482379398453112,171.872,2017_yk_098,Yukon,2016,0.711153403533399,0.489443163292514,-6.6616802612912e-4,591.08718,741.883863,1094.112,0.714964078,278.5541972090503,NA
