Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
28,14.672,0.707175,0.874448,14.672,29.344,2011_nk_36,Nush,2011,NA,NA,NA,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
29,15.196,0.707387,0.872509,15.196,30.392,2011_nk_36,Nush,2011,NA,NA,NA,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
30,15.72,0.70725,0.865879,15.72,31.44,2011_nk_36,Nush,2011,0.708115833333333,0.8777229,NA,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
31,16.244,0.706634,0.876372,16.244,32.488,2011_nk_36,Nush,2011,0.708100466666667,0.87854185,8.1894999999998e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
32,16.768,0.708833,0.88691,16.768,33.536,2011_nk_36,Nush,2011,0.708132216666667,0.878978016666667,4.3616666666668e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
33,17.292,0.707943,0.866545,17.292,34.584,2011_nk_36,Nush,2011,0.708135016666667,0.8793552,3.7718333333336e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
34,17.816,0.708446,0.870807,17.816,35.632,2011_nk_36,Nush,2011,0.7081215,0.87984585,4.9065000000003e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
35,18.34,0.710156,0.877985,18.34,36.68,2011_nk_36,Nush,2011,0.7081205,0.88040515,5.5929999999992e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
36,18.864,0.706834,0.8711,18.864,37.728,2011_nk_36,Nush,2011,0.708083233333333,0.8811232,7.1805000000013e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
37,19.388,0.706773,0.868825,19.388,38.776,2011_nk_36,Nush,2011,0.70808355,0.881986316666667,8.631166666666e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
38,19.912,0.70786,0.856501,19.912,39.824,2011_nk_36,Nush,2011,0.70810305,0.882841,8.5468333333338e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
39,20.436,0.709702,0.851964,20.436,40.872,2011_nk_36,Nush,2011,0.708099166666667,0.883521616666667,6.8061666666663e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
40,20.96,0.707201,0.865853,20.96,41.92,2011_nk_36,Nush,2011,0.708098983333333,0.884082833333334,5.6121666666675e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
41,21.484,0.707922,0.88013,21.484,42.968,2011_nk_36,Nush,2011,0.708135266666667,0.884754183333334,6.7134999999996e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
42,22.008,0.708206,0.896075,22.008,44.016,2011_nk_36,Nush,2011,0.708154766666667,0.885473483333334,7.1929999999997e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
43,22.532,0.708807,0.875581,22.532,45.064,2011_nk_36,Nush,2011,0.7081581,0.886401266666667,9.2778333333332e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
44,23.056,0.707368,0.871827,23.056,46.112,2011_nk_36,Nush,2011,0.70819835,0.887087283333334,6.8601666666667e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
45,23.58,0.708151,0.872494,23.58,47.16,2011_nk_36,Nush,2011,0.708197083333333,0.887977066666667,8.8978333333333e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
46,24.104,0.707751,0.874201,24.104,48.208,2011_nk_36,Nush,2011,0.708185383333333,0.888873316666667,8.9625000000004e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
47,24.628,0.708499,0.883604,24.628,49.256,2011_nk_36,Nush,2011,0.708173733333334,0.8897827,9.0938333333334e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
48,25.152,0.708379,0.891901,25.152,50.304,2011_nk_36,Nush,2011,0.708163216666667,0.89099935,0.00121665000000015,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
49,25.676,0.708817,0.93020099999999994,25.676,51.352,2011_nk_36,Nush,2011,0.70820385,0.89209,0.00109064999999986,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
50,26.2,0.709027,0.917612,26.2,52.4,2011_nk_36,Nush,2011,0.708225316666667,0.8931968,0.00110680000000007,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
51,26.724,0.707483,0.908844,26.724,53.448,2011_nk_36,Nush,2011,0.708243533333334,0.894117383333334,9.2058333333344e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
52,27.248,0.707892,0.910133,27.248,54.496,2011_nk_36,Nush,2011,0.7082506,0.895227583333334,0.00111019999999995,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
53,27.772,0.708355,0.914289,27.772,55.544,2011_nk_36,Nush,2011,0.708280866666667,0.896177766666667,9.5018333333341e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
54,28.296,0.708925,0.92381,28.296,56.592,2011_nk_36,Nush,2011,0.708242833333333,0.897196816666667,0.00101905000000002,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
55,28.82,0.708052,0.910868,28.82,57.64,2011_nk_36,Nush,2011,0.708239266666667,0.898173600000001,9.7678333333328e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
56,29.344,0.70909199999999994,0.904703,29.344,58.688,2011_nk_36,Nush,2011,0.70822175,0.898979900000001,8.0630000000003e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
57,29.868,0.707223,0.892751,29.868,59.736,2011_nk_36,Nush,2011,0.7081875,0.899642400000001,6.6250000000001e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
58,30.392,0.708242,0.91967,30.392,60.784,2011_nk_36,Nush,2011,0.708206916666667,0.900646516666667,0.00100411666666655,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
59,30.916,0.707719,0.927283,30.916,61.832,2011_nk_36,Nush,2011,0.708209766666667,0.90136895,7.2243333333332e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
60,31.44,0.706374,0.890099,31.44,62.88,2011_nk_36,Nush,2011,0.708224116666667,0.902324633333334,9.556833333334e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
61,31.964,0.708074,0.90583,31.964,63.928,2011_nk_36,Nush,2011,0.70825735,0.903210216666667,8.8558333333321e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
62,32.488,0.707933,0.897555,32.488,64.976,2011_nk_36,Nush,2011,0.708244833333334,0.903958866666667,7.4865000000001e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
63,33.012,0.708379,0.894717,33.012,66.024,2011_nk_36,Nush,2011,0.708243683333334,0.905089816666667,0.00113094999999996,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
64,33.536,0.707908,0.90076,33.536,67.072,2011_nk_36,Nush,2011,0.708221,0.906105283333334,0.00101546666666663,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
65,34.06,0.708408,0.912535,34.06,68.12,2011_nk_36,Nush,2011,0.708180566666667,0.907093866666667,9.8858333333329e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
66,34.584,0.708268,0.91263,34.584,69.168,2011_nk_36,Nush,2011,0.708209216666667,0.908246766666667,0.0011528999999999,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
67,35.108,0.707791,0.91302,35.108,70.216,2011_nk_36,Nush,2011,0.708242066666667,0.909464616666667,0.00121785000000008,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
68,35.632,0.708313,0.913712,35.632,71.264,2011_nk_36,Nush,2011,0.708254133333334,0.910866616666667,0.0014019999999999,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
69,36.156,0.707739,0.908897,36.156,72.312,2011_nk_36,Nush,2011,0.708219183333334,0.9122821,0.00141548333333341,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
70,36.68,0.709064,0.908207,36.68,73.36,2011_nk_36,Nush,2011,0.708231466666667,0.913563633333334,0.00128153333333336,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
71,37.204,0.708003,0.908006,37.204,74.408,2011_nk_36,Nush,2011,0.708251833333334,0.9142871,7.2346666666667e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
72,37.728,0.708631,0.901197,37.728,75.456,2011_nk_36,Nush,2011,0.708221633333334,0.91486485,5.7774999999993e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
73,38.252,0.708653,0.908543,38.252,76.504,2011_nk_36,Nush,2011,0.708208,0.9158618,9.9694999999999e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
74,38.776,0.709835,0.903888,38.776,77.552,2011_nk_36,Nush,2011,0.708246916666667,0.9168906,0.00102880000000005,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
75,39.3,0.70856,0.907399,39.3,78.6,2011_nk_36,Nush,2011,0.7082419,0.91793245,0.00104185000000001,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
76,39.824,0.707726,0.917585,39.824,79.648,2011_nk_36,Nush,2011,0.708246516666667,0.91910965,0.0011772000000001,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
77,40.348,0.707372,0.918199,40.348,80.696,2011_nk_36,Nush,2011,0.708237566666667,0.92001625,9.0659999999986e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
78,40.872,0.709686,0.933039,40.872,81.744,2011_nk_36,Nush,2011,0.70824795,0.920812916666667,7.9666666666677e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
79,41.396,0.710243,0.922759,41.396,82.792,2011_nk_36,Nush,2011,0.708252283333333,0.92111455,3.0163333333332e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
80,41.92,0.708867,0.931334,41.92,83.84,2011_nk_36,Nush,2011,0.7082534,0.9216282,5.1365000000003e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
81,42.444,0.709001,0.920872,42.444,84.888,2011_nk_36,Nush,2011,0.70826745,0.922343116666667,7.1491666666667e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
82,42.968,0.708395,0.927385,42.968,85.936,2011_nk_36,Nush,2011,0.708263116666667,0.922984066666667,6.4094999999997e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
83,43.492,0.710069,0.921359,43.492,86.984,2011_nk_36,Nush,2011,0.708251583333333,0.92365205,6.679833333334e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
84,44.016,0.707268,0.914107,44.016,88.032,2011_nk_36,Nush,2011,0.708233233333333,0.924283866666667,6.3181666666656e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
85,44.54,0.707541,0.926997,44.54,89.08,2011_nk_36,Nush,2011,0.708260766666667,0.925067016666667,7.8314999999995e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
86,45.064,0.707409,0.924934,45.064,90.128,2011_nk_36,Nush,2011,0.708230283333333,0.925994983333334,9.2796666666672e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
87,45.588,0.707636,0.921304,45.588,91.176,2011_nk_36,Nush,2011,0.708261216666667,0.927171716666667,0.00117673333333335,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
88,46.112,0.70834,0.934695,46.112,92.224,2011_nk_36,Nush,2011,0.70826745,0.927956316666667,7.8459999999991e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
89,46.636,0.707558,0.915855,46.636,93.272,2011_nk_36,Nush,2011,0.708293716666667,0.928666933333334,7.1061666666671e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
90,47.16,0.708111,0.92322,47.16,94.32,2011_nk_36,Nush,2011,0.70832325,0.92990755,0.00124061666666675,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
91,47.684,0.708628,0.929507,47.684,95.368,2011_nk_36,Nush,2011,0.7083437,0.93084725,9.3969999999998e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
92,48.208,0.708082,0.931829,48.208,96.416,2011_nk_36,Nush,2011,0.708379616666667,0.931810566666667,9.6331666666671e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
93,48.732,0.707874,0.934402,48.732,97.464,2011_nk_36,Nush,2011,0.70838175,0.933175583333334,0.00136501666666666,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
94,49.256,0.707085,0.931735,49.256,98.512,2011_nk_36,Nush,2011,0.70839505,0.934406333333334,0.00123074999999995,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
95,49.78,0.70773,0.9373,49.78,99.56,2011_nk_36,Nush,2011,0.708397283333334,0.935378633333334,9.7230000000003e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
96,50.304,0.708553,0.940274,50.304,100.608,2011_nk_36,Nush,2011,0.7084156,0.93610825,7.2961666666659e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
97,50.828,0.708744,0.941896,50.828,101.656,2011_nk_36,Nush,2011,0.70844155,0.93704835,9.4010000000011e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
98,51.352,0.708584,0.940621,51.352,102.704,2011_nk_36,Nush,2011,0.708435216666667,0.937841083333334,7.9273333333329e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
99,51.876,0.707605,0.936893,51.876,103.752,2011_nk_36,Nush,2011,0.7084443,0.938689533333334,8.4845e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
100,52.4,0.707938,0.942745,52.4,104.8,2011_nk_36,Nush,2011,0.708434166666667,0.93949235,8.028166666667e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
101,52.924,0.709144,0.923538,52.924,105.848,2011_nk_36,Nush,2011,0.7084314,0.940394416666667,9.020666666667e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
102,53.448,0.706394,0.93074,53.448,106.896,2011_nk_36,Nush,2011,0.70841605,0.941465683333334,0.00107126666666668,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
103,53.972,0.707989,0.935398,53.972,107.944,2011_nk_36,Nush,2011,0.708403266666667,0.942398500000001,9.3281666666666e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
104,54.496,0.709703,0.933555,54.496,108.992,2011_nk_36,Nush,2011,0.70836645,0.943276866666667,8.7836666666663e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
105,55.02,0.70785,0.935005,55.02,110.04,2011_nk_36,Nush,2011,0.708347633333334,0.944199783333334,9.2291666666666e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
106,55.544,0.708028,0.944833,55.544,111.088,2011_nk_36,Nush,2011,0.708375066666667,0.945194350000001,9.9456666666675e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
107,56.068,0.707962,0.938,56.068,112.136,2011_nk_36,Nush,2011,0.708392216666667,0.946146433333334,9.5208333333329e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
108,56.592,0.709002,0.939701,56.592,113.184,2011_nk_36,Nush,2011,0.708379966666667,0.946974183333334,8.277499999999e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
109,57.116,0.709077,0.948299,57.116,114.232,2011_nk_36,Nush,2011,0.70835285,0.948067583333334,0.00109340000000002,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
110,57.64,0.709094,0.948431,57.64,115.28,2011_nk_36,Nush,2011,0.708354233333334,0.948956833333334,8.8925000000006e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
111,58.164,0.708326,0.951739,58.164,116.328,2011_nk_36,Nush,2011,0.7083253,0.949987750000001,0.00103091666666666,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
112,58.688,0.707632,0.94859,58.688,117.376,2011_nk_36,Nush,2011,0.708307966666667,0.950911816666667,9.2406666666677e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
113,59.212,0.707663,0.954368,59.212,118.424,2011_nk_36,Nush,2011,0.708274083333334,0.952009016666667,0.00109719999999991,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
114,59.736,0.707824,0.961719,59.736,119.472,2011_nk_36,Nush,2011,0.70828975,0.953243633333334,0.0012346166666668,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
115,60.26,0.709704,0.957857,60.26,120.52,2011_nk_36,Nush,2011,0.708294116666667,0.954011716666667,7.6808333333322e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
116,60.784,0.707263,0.960381,60.784,121.568,2011_nk_36,Nush,2011,0.708316683333334,0.954761550000001,7.4983333333333e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
117,61.308,0.709079,0.963355,61.308,122.616,2011_nk_36,Nush,2011,0.70834255,0.955734366666667,9.7281666666659e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
118,61.832,0.708616,0.966746,61.832,123.664,2011_nk_36,Nush,2011,0.708331533333334,0.956662233333334,9.2786666666677e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
119,62.356,0.709295,0.96992,62.356,124.712,2011_nk_36,Nush,2011,0.708343383333334,0.957990833333334,0.0013285999999999,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
120,62.88,0.708146,0.964536,62.88,125.76,2011_nk_36,Nush,2011,0.70833535,0.959106283333334,0.00111545000000002,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
121,63.404,0.709301,0.962212,63.404,126.808,2011_nk_36,Nush,2011,0.7083367,0.959916966666667,8.1068333333334e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
122,63.928,0.710088,0.955354,63.928,127.856,2011_nk_36,Nush,2011,0.708329783333334,0.960772700000001,8.5573333333344e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
123,64.452,0.708507,0.976618,64.452,128.904,2011_nk_36,Nush,2011,0.70833135,0.961662166666667,8.8946666666656e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
124,64.976,0.708706,0.974605,64.976,129.952,2011_nk_36,Nush,2011,0.708329466666667,0.962657850000001,9.9568333333344e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
125,65.5,0.708542,0.970873,65.5,131,2011_nk_36,Nush,2011,0.708327566666667,0.963508033333334,8.5018333333331e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
126,66.024,0.709367,0.956407,66.024,132.048,2011_nk_36,Nush,2011,0.7083253,0.964033316666667,5.2528333333334e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
127,66.548,0.709348,0.969426,66.548,133.096,2011_nk_36,Nush,2011,0.708329116666667,0.964765850000001,7.3253333333334e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
128,67.072,0.707933,0.961276,67.072,134.144,2011_nk_36,Nush,2011,0.708323916666667,0.965536966666667,7.7111666666662e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
129,67.596,0.708284,0.959804,67.596,135.192,2011_nk_36,Nush,2011,0.708337433333334,0.966298566666667,7.6160000000002e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
130,68.12,0.708456,0.956376,68.12,136.24,2011_nk_36,Nush,2011,0.708338566666667,0.967018866666667,7.203e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
131,68.644,0.707837,0.96213,68.644,137.288,2011_nk_36,Nush,2011,0.708325566666667,0.967822616666667,8.037500000001e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
132,69.168,0.70771,0.965473,69.168,138.336,2011_nk_36,Nush,2011,0.708352866666667,0.968641483333334,8.1886666666664e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
133,69.692,0.707886,0.964512,69.692,139.384,2011_nk_36,Nush,2011,0.708344133333334,0.969416550000001,7.750666666666e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
134,70.216,0.707626,0.95659,70.216,140.432,2011_nk_36,Nush,2011,0.708304966666667,0.970284650000001,8.6810000000003e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
135,70.74,0.707431,0.962774,70.74,141.48,2011_nk_36,Nush,2011,0.708315816666667,0.971128650000001,8.4400000000006e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
136,71.264,0.709372,0.977259,71.264,142.528,2011_nk_36,Nush,2011,0.708320366666667,0.971691616666667,5.6296666666666e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
137,71.788,0.708401,0.975324,71.788,143.576,2011_nk_36,Nush,2011,0.70833415,0.972285133333334,0.00059351666666673005,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
138,72.312,0.708951,0.982704,72.312,144.624,2011_nk_36,Nush,2011,0.708323916666667,0.972836433333334,5.5130000000003e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
139,72.836,0.708616,0.988363,72.836,145.672,2011_nk_36,Nush,2011,0.708322933333334,0.973273150000001,4.3671666666667e-4,721.891506432149,918.128987490458,1313.144,0.708371558510638,468.7299037120639,NA
