Cycle,Sr88,Iso,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
36,1.03667023992355,0.706174154714366,18.864,37.728,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
37,1.45431775139164,0.707134545372501,19.388,38.776,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
38,1.53325555313955,0.706871934027024,19.912,39.824,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
39,1.6409683992882,0.707379164156299,20.436,40.872,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
40,1.66205457430544,0.706505148166881,20.96,41.92,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
41,1.6792448142097,0.707118210844992,21.484,42.968,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
42,1.69624418446258,0.707010431684205,22.008,44.016,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
43,1.66561507698158,0.707917424704968,22.532,45.064,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
44,1.621642786336,0.707149705459961,23.056,46.112,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
45,1.59733015269189,0.707355541526187,23.58,47.16,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
46,1.63630049336536,0.707677537037793,24.104,48.208,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
47,1.52370118445239,0.707504594458731,24.628,49.256,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
48,1.42500671879725,0.706818015883984,25.152,50.304,2015_nk_175,Nush,2015,NA,NA,NA,425.88803651689,569.008353140763,950.536,0.706495353429229,216.8754925653048,NA
