Cycle,Sr88,Iso,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core,Landmark
9,1.01375613431869,0.706989073441273,4.716,9.432,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
10,1.40673390486449,0.706817409234934,5.24,10.48,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
11,1.54331237324123,0.708085709929317,5.764,11.528,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
12,1.59922823085775,0.707263687637125,6.288,12.576,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
13,1.59854176743502,0.707066469792883,6.812,13.624,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
14,1.55427790887008,0.707863408329254,7.336,14.672,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
15,1.59117261259652,0.707748528129519,7.86,15.72,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
16,1.62566189306027,0.708018093436083,8.384,16.768,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
17,1.6074864544316,0.707421715872427,8.908,17.816,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
18,1.56367320118674,0.707754013959277,9.432,18.864,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
19,1.56456367330352,0.707161300112528,9.956,19.912,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
20,1.55600169465045,0.707539028387728,10.48,20.96,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
21,1.53063955746042,0.707297767304347,11.004,22.008,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
22,1.53943650344271,0.707021058799718,11.528,23.056,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
23,1.54703247199806,0.708198336892694,12.052,24.104,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
24,1.53992437052432,0.707907027117098,12.576,25.152,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
25,1.57110841910784,0.707346976216547,13.1,26.2,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
26,1.53951177757842,0.708056072989446,13.624,27.248,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
27,1.54339530975165,0.707462790754395,14.148,28.296,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
28,1.58228909339468,0.708088974854885,14.672,29.344,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
29,1.58921903741696,0.708276851407093,15.196,30.392,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
30,1.49726164591442,0.707892773081704,15.72,31.44,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
31,1.54939791891957,0.706091790764257,16.244,32.488,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
32,1.59556038714529,0.707701188095646,16.768,33.536,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
33,1.57664598112435,0.707937970986653,17.292,34.584,2015_nk_165,Nush,2015,NA,NA,NA,494.446543021557,585.532427101435,984.072,0.705857414948551,255.54634159410583,NA
