Cycle,Time,Iso,Sr88,Microns,FishID,Watershed,Year
90,47.160000000000004,7.0669799033067504e-001,0.03160278691727399,94.32000000000001,2021-kk-319,Yukon,2021
91,47.684000000000005,7.1293626653272224e-001,0.12184017991139735,95.36800000000001,2021-kk-319,Yukon,2021
92,48.208000000000006,7.0351987887476897e-001,0.19702170355349127,96.41600000000001,2021-kk-319,Yukon,2021
93,48.732,7.0634601752502280e-001,0.2518457678095074,97.464,2021-kk-319,Yukon,2021
94,49.256,7.1230671104974952e-001,0.30045821075051854,98.512,2021-kk-319,Yukon,2021
95,49.78,7.0828064085642517e-001,0.3149863223760649,99.56,2021-kk-319,Yukon,2021
96,50.304,7.1195199221741157e-001,0.338234067709759,100.608,2021-kk-319,Yukon,2021
97,50.828,7.0809094929154481e-001,0.3691989005200322,101.656,2021-kk-319,Yukon,2021
98,51.352000000000004,7.1047848829329818e-001,0.37730798017756834,102.70400000000001,2021-kk-319,Yukon,2021
99,51.876000000000005,7.1158031484614193e-001,0.384129049375006,103.75200000000001,2021-kk-319,Yukon,2021
100,52.400000000000006,7.1126343446899698e-001,0.3802059339377819,104.80000000000001,2021-kk-319,Yukon,2021
101,52.92400000000001,7.0991569574418900e-001,0.38967840846303187,105.84800000000001,2021-kk-319,Yukon,2021
102,53.448,7.1005296493807391e-001,0.396069021414329,106.896,2021-kk-319,Yukon,2021
103,53.972,7.0911408650878549e-001,0.4020376188233596,107.944,2021-kk-319,Yukon,2021
104,54.496,7.0928443397549223e-001,0.3892451851057462,108.992,2021-kk-319,Yukon,2021
105,55.02,7.1068341376245314e-001,0.3782529507588442,110.04,2021-kk-319,Yukon,2021
106,55.544000000000004,7.0914138225128331e-001,0.3700243818648268,111.08800000000001,2021-kk-319,Yukon,2021
107,56.068000000000005,7.0981253139834855e-001,0.37226595625527614,112.13600000000001,2021-kk-319,Yukon,2021
108,56.592000000000006,7.1068993270268510e-001,0.3929237472767582,113.18400000000001,2021-kk-319,Yukon,2021
109,57.116,7.0917650537022203e-001,0.4055376063158216,114.232,2021-kk-319,Yukon,2021
110,57.64,7.0769309446852169e-001,0.41920318667369005,115.28,2021-kk-319,Yukon,2021
111,58.164,7.0675619468846718e-001,0.44182979336667066,116.328,2021-kk-319,Yukon,2021
112,58.688,7.0983554529507742e-001,0.45547200162691537,117.376,2021-kk-319,Yukon,2021
113,59.212,7.0962813598422225e-001,0.474156358268226,118.424,2021-kk-319,Yukon,2021
114,59.736000000000004,7.0842594457018271e-001,0.47799107350051384,119.47200000000001,2021-kk-319,Yukon,2021
115,60.260000000000005,7.1071552085057599e-001,0.4882663966153334,120.52000000000001,2021-kk-319,Yukon,2021
116,60.784000000000006,7.1036996499029448e-001,0.47898829895910783,121.56800000000001,2021-kk-319,Yukon,2021
117,61.30800000000001,7.1000842558453769e-001,0.4730829882151236,122.61600000000001,2021-kk-319,Yukon,2021
118,61.832,7.1038586194161724e-001,0.4621541949446219,123.664,2021-kk-319,Yukon,2021
119,62.356,7.0732784533858384e-001,0.4507786777439848,124.712,2021-kk-319,Yukon,2021
120,62.88,7.0990095809116838e-001,0.45011488891957824,125.76,2021-kk-319,Yukon,2021
121,63.404,7.1009549998085031e-001,0.4442183038325742,126.808,2021-kk-319,Yukon,2021
122,63.928000000000004,7.0672853838606653e-001,0.4348767895848809,127.85600000000001,2021-kk-319,Yukon,2021
123,64.452,7.0901633090583616e-001,0.44315690497921745,128.904,2021-kk-319,Yukon,2021
124,64.976,7.0913216797503797e-001,0.44003300796030753,129.952,2021-kk-319,Yukon,2021
125,65.5,7.0860356105714017e-001,0.4474498291837846,131,2021-kk-319,Yukon,2021
126,66.024,7.0935567712221337e-001,0.4538161010380023,132.048,2021-kk-319,Yukon,2021
127,66.548,7.0895233110791567e-001,0.45003586282927016,133.096,2021-kk-319,Yukon,2021
128,67.072,7.1097259853956318e-001,0.44992691981421545,134.144,2021-kk-319,Yukon,2021
129,67.596,7.0993566029881716e-001,0.45161997635643153,135.192,2021-kk-319,Yukon,2021
130,68.12,7.0919859731218093e-001,0.456039320894658,136.24,2021-kk-319,Yukon,2021
131,68.644,7.0725779549903778e-001,0.4660969249232595,137.288,2021-kk-319,Yukon,2021
132,69.168,7.0938577987605489e-001,0.4664202283910231,138.336,2021-kk-319,Yukon,2021
133,69.69200000000001,7.1085406280938479e-001,0.47509514779530015,139.38400000000001,2021-kk-319,Yukon,2021
134,70.21600000000001,7.0810132343577736e-001,0.47937001046142513,140.43200000000002,2021-kk-319,Yukon,2021
135,70.74000000000001,7.1130327280757411e-001,0.4876710078046856,141.48000000000002,2021-kk-319,Yukon,2021
136,71.26400000000001,7.1058585445752265e-001,0.48713546148316667,142.52800000000002,2021-kk-319,Yukon,2021
137,71.78800000000001,7.1049326528052614e-001,0.497903401635908,143.57600000000002,2021-kk-319,Yukon,2021
138,72.312,7.1047940554924272e-001,0.5014618671965392,144.624,2021-kk-319,Yukon,2021
139,72.836,7.1127983653657167e-001,0.5116101364893798,145.672,2021-kk-319,Yukon,2021
140,73.36,7.0952773038936190e-001,0.5164141379949319,146.72,2021-kk-319,Yukon,2021
141,73.884,7.0880981985228719e-001,0.5261911677329669,147.768,2021-kk-319,Yukon,2021
142,74.408,7.0848029440189042e-001,0.5325740543885155,148.816,2021-kk-319,Yukon,2021
143,74.932,7.0911117488675623e-001,0.5362618891140596,149.864,2021-kk-319,Yukon,2021
144,75.456,7.0817986997513327e-001,0.5379157051845477,150.912,2021-kk-319,Yukon,2021
145,75.98,7.0837662267345836e-001,0.5480555809742989,151.96,2021-kk-319,Yukon,2021
146,76.504,7.0868912268153450e-001,0.546482756723158,153.008,2021-kk-319,Yukon,2021
147,77.028,7.1220157922450078e-001,0.5516614832644964,154.056,2021-kk-319,Yukon,2021
148,77.552,7.1116455745015472e-001,0.5589702390126038,155.104,2021-kk-319,Yukon,2021
149,78.07600000000001,7.1126247639521289e-001,0.5675638146076009,156.15200000000002,2021-kk-319,Yukon,2021
150,78.60000000000001,7.0961123148260097e-001,0.5622551205584713,157.20000000000002,2021-kk-319,Yukon,2021
151,79.12400000000001,7.0899561406610723e-001,0.5661590253852387,158.24800000000002,2021-kk-319,Yukon,2021
152,79.64800000000001,7.0947807123152007e-001,0.5613541123152003,159.29600000000002,2021-kk-319,Yukon,2021
153,80.172,7.0903127977955149e-001,0.5607278797271981,160.344,2021-kk-319,Yukon,2021
154,80.696,7.0987056375556634e-001,0.5633041785473089,161.392,2021-kk-319,Yukon,2021
155,81.22,7.1142134051203165e-001,0.5726699799940929,162.44,2021-kk-319,Yukon,2021
156,81.744,7.0964737796751798e-001,0.5750829017646587,163.488,2021-kk-319,Yukon,2021
157,82.268,7.0941278538773811e-001,0.5957158162907272,164.536,2021-kk-319,Yukon,2021
158,82.792,7.0838871813746618e-001,0.6062443844473558,165.584,2021-kk-319,Yukon,2021
159,83.316,7.1051300251315330e-001,0.6144820029824761,166.632,2021-kk-319,Yukon,2021
160,83.84,7.0927088327379617e-001,0.6367166159766469,167.68,2021-kk-319,Yukon,2021
161,84.364,7.0756931135598777e-001,0.6452570213161931,168.728,2021-kk-319,Yukon,2021
162,84.888,7.0900689127867178e-001,0.6480289985597703,169.776,2021-kk-319,Yukon,2021
163,85.412,7.0764083831777269e-001,0.6767180291410073,170.824,2021-kk-319,Yukon,2021
164,85.936,7.1068342437690302e-001,0.6902338871520257,171.872,2021-kk-319,Yukon,2021
165,86.46000000000001,7.1051661835645064e-001,0.7088290430003759,172.92000000000002,2021-kk-319,Yukon,2021
166,86.98400000000001,7.0795459259057480e-001,0.7389052716067498,173.96800000000002,2021-kk-319,Yukon,2021
167,87.50800000000001,7.0917006068410926e-001,0.7410720537752139,175.01600000000002,2021-kk-319,Yukon,2021
168,88.03200000000001,7.0849592802060901e-001,0.754558860959863,176.06400000000002,2021-kk-319,Yukon,2021
169,88.55600000000001,7.0955162337968136e-001,0.7594544940304233,177.11200000000002,2021-kk-319,Yukon,2021
170,89.08,7.1201912093216846e-001,0.7559356796553716,178.16,2021-kk-319,Yukon,2021
171,89.604,7.0695130389517280e-001,0.7466342972468443,179.208,2021-kk-319,Yukon,2021
172,90.128,7.1058734159365733e-001,0.7557799415599433,180.256,2021-kk-319,Yukon,2021
173,90.652,7.0803929550968125e-001,0.7554923960161131,181.304,2021-kk-319,Yukon,2021
174,91.176,7.0970627111387730e-001,0.7597785139310802,182.352,2021-kk-319,Yukon,2021
175,91.7,7.0951676815557885e-001,0.7738358710630545,183.4,2021-kk-319,Yukon,2021
176,92.224,7.0900662782731994e-001,0.7656499420564117,184.448,2021-kk-319,Yukon,2021
177,92.748,7.0979389470149401e-001,0.7618510532979158,185.496,2021-kk-319,Yukon,2021
