"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","natal_iso","marine_start_index","natal_start_index","natal_end_index"
334,175.016,0.710597010622375,0.537833691196238,350.032,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
335,175.54,0.709592966043214,0.53555187222891,351.08,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
336,176.064,0.705375640355082,0.526796326894922,352.128,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
337,176.588,0.71027205993536,0.53133196511724,353.176,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
338,177.112,0.707115272695482,0.529875282673519,354.224,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
339,177.636,0.709416297957492,0.530688812112798,355.272,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
340,178.16,0.709317028323652,0.535336455128591,356.32,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
341,178.684,0.710071908792786,0.546266131891364,357.368,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
342,179.208,0.708507458378431,0.532459831968171,358.416,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
343,179.732,0.708613426815512,0.529524046006875,359.464,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
344,180.256,0.711184766257102,0.537499950212787,360.512,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
345,180.78,0.706207822471584,0.537131101991361,361.56,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
346,181.304,0.708205627275372,0.538539983935731,362.608,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
347,181.828,0.708392603963625,0.539456705709186,363.656,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
348,182.352,0.706196196531129,0.538182573349588,364.704,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
349,182.876,0.709526225375328,0.537518305180335,365.752,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
350,183.4,0.710668038931789,0.543641393992118,366.8,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
351,183.924,0.707899897807911,0.53877791222369,367.848,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
352,184.448,0.709629025721967,0.544244098136964,368.896,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
353,184.972,0.707369377308396,0.547324162540684,369.944,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
354,185.496,0.7084845171075,0.549524232475532,370.992,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
355,186.02,0.708271366384897,0.560527333598915,372.04,"2017_kk_102redoa","Kusko",2017,NA,0.70879498424211,320,350.000787363434,449.752556330781
