"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","natal_iso"
455,238.42,0.71090738810067,0.250898228691859,476.84,"2016_yk_017_redo","Yukon",2016,0.713449814923563,0.713542282574912
456,238.944,0.713646340228501,0.257351280200802,477.888,"2016_yk_017_redo","Yukon",2016,0.71349127118569,0.713542282574912
457,239.468,0.709222763696909,0.263919246388374,478.936,"2016_yk_017_redo","Yukon",2016,0.713509924911298,0.713542282574912
458,239.992,0.716063719926742,0.265524504471275,479.984,"2016_yk_017_redo","Yukon",2016,0.713506890839327,0.713542282574912
459,240.516,0.712836453100984,0.261799438903586,481.032,"2016_yk_017_redo","Yukon",2016,0.713613066722223,0.713542282574912
460,241.04,0.71254597347739,0.261152095669121,482.08,"2016_yk_017_redo","Yukon",2016,0.71366462868883,0.713542282574912
461,241.564,0.711073717689259,0.262050538822648,483.128,"2016_yk_017_redo","Yukon",2016,0.71368613694152,0.713542282574912
462,242.088,0.713966639190466,0.255286524804633,484.176,"2016_yk_017_redo","Yukon",2016,0.713683191104098,0.713542282574912
463,242.612,0.713854822757814,0.253733764679121,485.224,"2016_yk_017_redo","Yukon",2016,0.713738370033843,0.713542282574912
464,243.136,0.714895608841249,0.255277442070747,486.272,"2016_yk_017_redo","Yukon",2016,0.713664660061717,0.713542282574912
465,243.66,0.714241857668701,0.261097943814203,487.32,"2016_yk_017_redo","Yukon",2016,0.713602429108175,0.713542282574912
466,244.184,0.712352839208456,0.270493024848865,488.368,"2016_yk_017_redo","Yukon",2016,0.713615053477931,0.713542282574912
467,244.708,0.712169634972952,0.278754467927869,489.416,"2016_yk_017_redo","Yukon",2016,0.71363084707192,0.713542282574912
468,245.232,0.715458431472411,0.275845098551792,490.464,"2016_yk_017_redo","Yukon",2016,0.713679508045738,0.713542282574912
469,245.756,0.715995775311288,0.271129814759418,491.512,"2016_yk_017_redo","Yukon",2016,0.71371408694032,0.713542282574912
470,246.28,0.713416578016545,0.273687580406196,492.56,"2016_yk_017_redo","Yukon",2016,0.713705027443427,0.713542282574912
471,246.804,0.71137184670229,0.279146867996796,493.608,"2016_yk_017_redo","Yukon",2016,0.7137273049438,0.713542282574912
472,247.328,0.716190965503998,0.280985907569216,494.656,"2016_yk_017_redo","Yukon",2016,0.7136767062565,0.713542282574912
473,247.852,0.715047760722347,0.277838406323876,495.704,"2016_yk_017_redo","Yukon",2016,0.713593222697738,0.713542282574912
474,248.376,0.716850166302637,0.278108505457497,496.752,"2016_yk_017_redo","Yukon",2016,0.71351727351896,0.713542282574912
475,248.9,0.716063343483165,0.279395665416602,497.8,"2016_yk_017_redo","Yukon",2016,0.713500224384911,0.713542282574912
476,249.424,0.710396195360471,0.272977377938374,498.848,"2016_yk_017_redo","Yukon",2016,0.713520934314693,0.713542282574912
477,249.948,0.713375672800461,0.278214296084741,499.896,"2016_yk_017_redo","Yukon",2016,0.713480753706221,0.713542282574912
478,250.472,0.712959232082634,0.280159146855506,500.944,"2016_yk_017_redo","Yukon",2016,0.713474479688303,0.713542282574912
479,250.996,0.712879559612492,0.280974544655237,501.992,"2016_yk_017_redo","Yukon",2016,0.713506948989333,0.713542282574912
480,251.52,0.714181080584625,0.283938032495816,503.04,"2016_yk_017_redo","Yukon",2016,0.713552838118294,0.713542282574912
481,252.044,0.714870972247933,0.281854802897566,504.088,"2016_yk_017_redo","Yukon",2016,0.713536829528565,0.713542282574912
482,252.568,0.715048655220262,0.282039704056864,505.136,"2016_yk_017_redo","Yukon",2016,0.713582864873047,0.713542282574912
483,253.092,0.714246932261885,0.287092067981637,506.184,"2016_yk_017_redo","Yukon",2016,0.713510761012128,0.713542282574912
484,253.616,0.713005876722142,0.294405910324016,507.232,"2016_yk_017_redo","Yukon",2016,0.713497823700277,0.713542282574912
485,254.14,0.714549919611855,0.293660240627491,508.28,"2016_yk_017_redo","Yukon",2016,0.71352675836383,0.713542282574912
486,254.664,0.713991131950017,0.289426079692669,509.328,"2016_yk_017_redo","Yukon",2016,0.713570355422591,0.713542282574912
487,255.188,0.714241078782319,0.287681312645463,510.376,"2016_yk_017_redo","Yukon",2016,0.71360612529816,0.713542282574912
488,255.712,0.714516213909536,0.292355816713424,511.424,"2016_yk_017_redo","Yukon",2016,0.71356449914355,0.713542282574912
489,256.236,0.715158164722087,0.290873306866644,512.472,"2016_yk_017_redo","Yukon",2016,0.713542132076593,0.713542282574912
490,256.76,0.715306431041007,0.293188298385599,513.52,"2016_yk_017_redo","Yukon",2016,0.713614590635922,0.713542282574912
491,257.284,0.712065715205321,0.299676696679504,514.568,"2016_yk_017_redo","Yukon",2016,0.713682681317787,0.713542282574912
492,257.808,0.714688578955886,0.30287969496731,515.616,"2016_yk_017_redo","Yukon",2016,0.713675993040519,0.713542282574912
493,258.332,0.717113839789959,0.309512220495588,516.664,"2016_yk_017_redo","Yukon",2016,0.713692439365065,0.713542282574912
494,258.856,0.709488218162661,0.30819965385685,517.712,"2016_yk_017_redo","Yukon",2016,0.713616229670364,0.713542282574912
495,259.38,0.711911275625185,0.307966817969298,518.76,"2016_yk_017_redo","Yukon",2016,0.71362198453867,0.713542282574912
496,259.904,0.714457139375354,0.30321559182851,519.808,"2016_yk_017_redo","Yukon",2016,0.713592826989468,0.713542282574912
497,260.428,0.712823504704619,0.297199660480112,520.856,"2016_yk_017_redo","Yukon",2016,0.713648324199177,0.713542282574912
498,260.952,0.71335636045197,0.294039674799018,521.904,"2016_yk_017_redo","Yukon",2016,0.713608648480097,0.713542282574912
