Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
247,129.428,0.714556671441329,0.261603961029186,258.856,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
248,129.952,0.711416132595562,0.650460365218155,259.904,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
249,130.476,0.713440897457086,0.751838686342772,260.952,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
250,131,0.711720593209091,0.756579247725833,262,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
251,131.524,0.710491300491223,0.737103765458314,263.048,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
252,132.048,0.712958101104457,0.715562484342482,264.096,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
253,132.572,0.71166497743551,0.700490681126034,265.144,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
254,133.096,0.712737129561638,0.705206788782881,266.192,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
255,133.62,0.711529616322716,0.688468241894218,267.24,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
256,134.144,0.712531642869242,0.686589585510335,268.288,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
257,134.668,0.710235843105116,0.704150188038137,269.336,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
258,135.192,0.713303792471653,0.716420825007083,270.384,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
259,135.716,0.71238813475928,0.705050476435131,271.432,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
260,136.24,0.713043984697337,0.704332699665591,272.48,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
261,136.764,0.712552427918868,0.718991752380669,273.528,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
262,137.288,0.711943716750344,0.734563920452932,274.576,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
263,137.812,0.712687343173415,0.726935775897832,275.624,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
264,138.336,0.710766156897787,0.725250671508779,276.672,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
265,138.86,0.714246346783135,0.702367770309132,277.72,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
266,139.384,0.712239439210501,0.707058341246116,278.768,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
267,139.908,0.711422075999074,0.718428850577997,279.816,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
268,140.432,0.712017109714734,0.720757415390017,280.864,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
269,140.956,0.71222319214741,0.717964565920254,281.912,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
270,141.48,0.713239739348625,0.724132790566229,282.96,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
271,142.004,0.712493320054236,0.710816710836865,284.008,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
272,142.528,0.712750881997976,0.722458178719065,285.056,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
273,143.052,0.712637058648192,0.71459546107178,286.104,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
274,143.576,0.711805650841279,0.692681815923473,287.152,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
275,144.1,0.712689325755582,0.683331313037715,288.2,2017_yk_022_sml,Yukon,2016,NA,NA,NA,311.9403849,406.212315,974.64,0.712668638,NA
276,144.624,0.7111532865766,0.67156457444727,289.248,2017_yk_022_sml,Yukon,2016,0.712339152689851,0.67261879415,NA,311.9403849,406.212315,974.64,0.712668638,NA
277,145.148,0.713864257235065,0.671250734401281,290.296,2017_yk_022_sml,Yukon,2016,0.712338304911427,0.678320138445185,0.00570134429518454,311.9403849,406.212315,974.64,0.712668638,NA
278,145.672,0.711682953970355,0.682991205892002,291.344,2017_yk_022_sml,Yukon,2016,0.712354292795997,0.677710183803502,-6.0995464168256e-4,311.9403849,406.212315,974.64,0.712668638,NA
279,146.196,0.710351700071484,0.68645282023676,292.392,2017_yk_022_sml,Yukon,2016,0.71233970774714,0.675493861641544,-0.00221632216195833,311.9403849,406.212315,974.64,0.712668638,NA
280,146.72,0.710983927841052,0.696549633814201,293.44,2017_yk_022_sml,Yukon,2016,0.712382472234846,0.673072549997989,-0.00242131164355464,311.9403849,406.212315,974.64,0.712668638,NA
281,147.244,0.712274256305987,0.693439877551862,294.488,2017_yk_022_sml,Yukon,2016,0.712410222802512,0.671025108431891,-0.00204744156609826,311.9403849,406.212315,974.64,0.712668638,NA
282,147.768,0.712218386845899,0.679737999360619,295.536,2017_yk_022_sml,Yukon,2016,0.7123806596167,0.669520135345641,-0.00150497308625019,311.9403849,406.212315,974.64,0.712668638,NA
283,148.292,0.711004479810696,0.67329086744929,296.584,2017_yk_022_sml,Yukon,2016,0.712432755199742,0.66809774891093,-0.00142238643471038,311.9403849,406.212315,974.64,0.712668638,NA
284,148.816,0.712043558486493,0.665730880909229,297.632,2017_yk_022_sml,Yukon,2016,0.712476137530912,0.666483545260982,-0.00161420364994824,311.9403849,406.212315,974.64,0.712668638,NA
285,149.34,0.710926936312374,0.670662246193484,298.68,2017_yk_022_sml,Yukon,2016,0.7124913865261,0.665030128052278,-0.00145341720870451,311.9403849,406.212315,974.64,0.712668638,NA
286,149.864,0.712313492464401,0.66118757283515,299.728,2017_yk_022_sml,Yukon,2016,0.71252455377904,0.663643352405539,-0.00138677564673928,311.9403849,406.212315,974.64,0.712668638,NA
287,150.388,0.712536863474981,0.669614576949919,300.776,2017_yk_022_sml,Yukon,2016,0.71256401242261,0.661802238974301,-0.00184111343123761,311.9403849,406.212315,974.64,0.712668638,NA
288,150.912,0.714779922670843,0.669559809217679,301.824,2017_yk_022_sml,Yukon,2016,0.712552856396715,0.65987594991283,-0.00192628906147085,311.9403849,406.212315,974.64,0.712668638,NA
289,151.436,0.711596988027948,0.664208929500882,302.872,2017_yk_022_sml,Yukon,2016,0.712515610248666,0.658291395139034,-0.0015845547737956,311.9403849,406.212315,974.64,0.712668638,NA
290,151.96,0.713558638371164,0.6501370076204,303.92,2017_yk_022_sml,Yukon,2016,0.712501570817455,0.656935501596159,-0.00135589354287535,311.9403849,406.212315,974.64,0.712668638,NA
291,152.484,0.711884465241484,0.65851336994725,304.968,2017_yk_022_sml,Yukon,2016,0.712529364179947,0.655292919750506,-0.00164258184565269,311.9403849,406.212315,974.64,0.712668638,NA
292,153.008,0.713720740559197,0.657158791136622,306.016,2017_yk_022_sml,Yukon,2016,0.712509228311571,0.653342276787322,-0.00195064296318403,311.9403849,406.212315,974.64,0.712668638,NA
293,153.532,0.712429907454303,0.647031372243272,307.064,2017_yk_022_sml,Yukon,2016,0.712534670297971,0.651407270909037,-0.00193500587828577,311.9403849,406.212315,974.64,0.712668638,NA
294,154.056,0.713067072433721,0.642906452651874,308.112,2017_yk_022_sml,Yukon,2016,0.712567008385023,0.649485674679614,-0.00192159622942234,311.9403849,406.212315,974.64,0.712668638,NA
295,154.58,0.711542986349104,0.634562792488095,309.16,2017_yk_022_sml,Yukon,2016,0.712554817513158,0.647984136202758,-0.00150153847685675,311.9403849,406.212315,974.64,0.712668638,NA
296,155.104,0.71458227852225,0.627641485229613,310.208,2017_yk_022_sml,Yukon,2016,0.712555075227789,0.646622964876191,-0.00136117132656677,311.9403849,406.212315,974.64,0.712668638,NA
297,155.628,0.713689721134599,0.626914573065749,311.256,2017_yk_022_sml,Yukon,2016,0.712588708103832,0.645133913221569,-0.00148905165462143,311.9403849,406.212315,974.64,0.712668638,NA
298,156.152,0.712117809729217,0.624226141228989,312.304,2017_yk_022_sml,Yukon,2016,0.712585503388501,0.643527138615027,-0.00160677460654191,311.9403849,406.212315,974.64,0.712668638,NA
299,156.676,0.709322089333397,0.619856176482234,313.352,2017_yk_022_sml,Yukon,2016,0.712585380914106,0.641897316102755,-0.00162982251227273,311.9403849,406.212315,974.64,0.712668638,NA
300,157.2,0.714329412717865,0.619276243979922,314.4,2017_yk_022_sml,Yukon,2016,0.712556602634276,0.640077526968483,-0.00181978913427194,311.9403849,406.212315,974.64,0.712668638,NA
