Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
137,71.788,0.711218898655727,0.42686146378786,2015_yk_558,Yukon,2015,143.576,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
138,72.312,0.708039775607322,0.860634759041817,2015_yk_558,Yukon,2015,144.624,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
139,72.836,0.708378705183286,1.02584018281435,2015_yk_558,Yukon,2015,145.672,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
140,73.36,0.710410099708508,1.04098141584259,2015_yk_558,Yukon,2015,146.72,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
141,73.884,0.709733742000635,0.984953608242737,2015_yk_558,Yukon,2015,147.768,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
142,74.408,0.708979720288468,0.933950353333836,2015_yk_558,Yukon,2015,148.816,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
143,74.932,0.707572116472136,0.909574472652729,2015_yk_558,Yukon,2015,149.864,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
144,75.456,0.709351884671351,0.898433917515037,2015_yk_558,Yukon,2015,150.912,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
145,75.98,0.708558863540341,0.87327525493013,2015_yk_558,Yukon,2015,151.96,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
146,76.504,0.708980254970741,0.908579488317296,2015_yk_558,Yukon,2015,153.008,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
147,77.028,0.708804425711022,0.933243863908213,2015_yk_558,Yukon,2015,154.056,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
148,77.552,0.708481198771137,0.923084933911518,2015_yk_558,Yukon,2015,155.104,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
149,78.076,0.708667616000077,0.919171203157932,2015_yk_558,Yukon,2015,156.152,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
150,78.6,0.708942764635995,0.941342672227184,2015_yk_558,Yukon,2015,157.2,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
151,79.124,0.709742901337592,0.95395024513186,2015_yk_558,Yukon,2015,158.248,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
152,79.648,0.709862459688199,0.941410755298978,2015_yk_558,Yukon,2015,159.296,NA,NA,NA,637.949936811106,719.566860824498,1482.92,0.707229849418789,377.29280715350234
