Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
57,29.868,0.713115865013396,0.11864159646747,2015_yk_151,Yukon,2015,59.736,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
58,30.392,0.712751505794089,0.68011768373344,2015_yk_151,Yukon,2015,60.784,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
59,30.916,0.712310888641892,1.06889537537897,2015_yk_151,Yukon,2015,61.832,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
60,31.44,0.713257473889253,1.17738587723996,2015_yk_151,Yukon,2015,62.88,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
61,31.964,0.712680885588065,1.15865604776307,2015_yk_151,Yukon,2015,63.928,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
62,32.488,0.712955369342387,1.16699616988456,2015_yk_151,Yukon,2015,64.976,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
63,33.012,0.712727533565724,1.13758537224856,2015_yk_151,Yukon,2015,66.024,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
64,33.536,0.712997005326268,1.13140926070063,2015_yk_151,Yukon,2015,67.072,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
65,34.06,0.713008101426284,1.11728124323788,2015_yk_151,Yukon,2015,68.12,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
66,34.584,0.712519710136236,1.10291500242581,2015_yk_151,Yukon,2015,69.168,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
67,35.108,0.712287006320722,1.10542650607601,2015_yk_151,Yukon,2015,70.216,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
68,35.632,0.712308120890401,1.08221653466279,2015_yk_151,Yukon,2015,71.264,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
69,36.156,0.711878178036918,1.06145220439033,2015_yk_151,Yukon,2015,72.312,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
70,36.68,0.712054868987465,1.05161088605341,2015_yk_151,Yukon,2015,73.36,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
71,37.204,0.711584047959564,1.08349242642163,2015_yk_151,Yukon,2015,74.408,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
72,37.728,0.711546159568963,1.12828361367641,2015_yk_151,Yukon,2015,75.456,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
73,38.252,0.712484270437356,1.13816002705325,2015_yk_151,Yukon,2015,76.504,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
74,38.776,0.713003187808451,1.12821971689502,2015_yk_151,Yukon,2015,77.552,NA,NA,NA,472.36463645968,603.150168509691,1227.208,0.725532620161563,196.753495027774
