Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
155,81.22,0.705744630549732,0.341643563636314,162.44,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
156,81.744,0.707791279428119,0.512533661746896,163.488,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
157,82.268,0.706224466210315,0.538810045860417,164.536,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
158,82.792,0.707933283076352,0.525667126904172,165.584,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
159,83.316,0.706325486824291,0.506419922614761,166.632,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
160,83.84,0.705704640300311,0.501774839909493,167.68,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
161,84.364,0.707362493234272,0.483846307418574,168.728,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
162,84.888,0.706799821149683,0.457209355624018,169.776,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
163,85.412,0.70791810676657,0.460703342343569,170.824,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
164,85.936,0.707796797805091,0.478895502826441,171.872,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
165,86.46,0.70726269866309,0.482021047099721,172.92,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
166,86.984,0.706310345677391,0.470543053938361,173.968,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
167,87.508,0.70557702730537,0.458170062500236,175.016,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
168,88.032,0.707952789427888,0.456340041187185,176.064,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
169,88.556,0.70944527218141,0.444367297957912,177.112,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
170,89.08,0.708212694545607,0.455230899321793,178.16,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
171,89.604,0.709497838546866,0.459530465803509,179.208,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
172,90.128,0.704159860051455,0.453165236547413,180.256,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
173,90.652,0.70583568009916,0.452239359885057,181.304,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
174,91.176,0.705784496911901,0.46402757591823,182.352,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
175,91.7,0.7075030785497,0.469614555102571,183.4,2017_kk_198redo,Kusko,2017,NA,NA,NA,825.629005387337,869.21557774419,1286.944,0.706799812946358,524.6012688795557
