Cycle,time,Iso,Sr88,Time,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
36,18.048,0.7064993,1.4945164,18.864,37.728,2011_nk_225,Nush,2011,0.705964568333333,1.47169559166667,4.3960166666656e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
37,18.524,0.7059838,1.488427,19.388,38.776,2011_nk_225,Nush,2011,0.70596356,1.47214933333333,4.5374166666678e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
38,19.048,0.7057428,1.4846447,19.912,39.824,2011_nk_225,Nush,2011,0.705953548333333,1.47304555333333,8.9621999999978e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
39,19.524,0.7047111,1.4842851,20.436,40.872,2011_nk_225,Nush,2011,0.705943123333333,1.47362301166667,5.7745833333355e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
40,20.048,0.7053558,1.4873952,20.96,41.92,2011_nk_225,Nush,2011,0.705943295,1.474160015,5.3700333333317e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
41,20.524,0.7061745,1.4867076,21.484,42.968,2011_nk_225,Nush,2011,0.705936828333333,1.47562511333333,0.0014650983333333,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
42,21.048,0.7060533,1.5157775,22.008,44.016,2011_nk_225,Nush,2011,0.705952746666667,1.47623553833333,6.1042500000008e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
43,21.524,0.7054481,1.5011854,22.532,45.064,2011_nk_225,Nush,2011,0.705938766666667,1.476577815,3.4227666666653e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
44,22.048,0.7057642,1.4743744,23.056,46.112,2011_nk_225,Nush,2011,0.705942785,1.47670679833333,1.2898333333333e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
45,22.524,0.70552840000000006,1.4813843,23.58,47.16,2011_nk_225,Nush,2011,0.705925536666667,1.477413985,7.0718666666658e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
46,23.048,0.7057869,1.4914031,24.104,48.208,2011_nk_225,Nush,2011,0.705929578333333,1.47846352,0.00104953499999993,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
47,23.524,0.7057539,1.4871294,24.628,49.256,2011_nk_225,Nush,2011,0.705924995,1.47924623166667,7.8271166666654e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
48,24.048,0.7067076,1.4885484,25.152,50.304,2011_nk_225,Nush,2011,0.705924135,1.47972679666667,4.8056499999993e-4,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
49,24.524,0.7061303,1.4825956,25.676,51.352,2011_nk_225,Nush,2011,0.705920128333333,1.48082786,0.00110106333333326,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
50,25.048,0.7054304,1.4927971,26.2,52.4,2011_nk_225,Nush,2011,0.705912785,1.48199341833333,0.00116555833333343,526.445262902834,643.478958363317,1066.864,0.705947479464286,NA
