Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year,Iso_MA,Sr88_MA,Sr88_MA_Gradient,natal_microns_start,natal_microns_end,marine_start,natal_origin_iso,Core
78,40.872,0.711218206230414,0.229195157779842,81.744,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
79,41.396,0.710923889077524,0.262892384585211,82.792,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
80,41.92,0.709600659446783,0.281115724495197,83.84,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
81,42.444,0.705301802980978,0.308672682897524,84.888,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
82,42.968,0.707922314085049,0.335836954490006,85.936,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
83,43.492,0.70480131778733,0.358832249089386,86.984,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
84,44.016,0.709967581652527,0.38736962499898703,88.032,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
85,44.54,0.705115901224223,0.417491007383299,89.08,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
86,45.064,0.708993842254299,0.436952859797649,90.128,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
87,45.588,0.707884496790989,0.458084599602386,91.176,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
88,46.112,0.706156413467335,0.455794818908465,92.224,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
89,46.636,0.706285926734968,0.450276886019959,93.272,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
90,47.16,0.706784285625877,0.446048487306563,94.32,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
91,47.684,0.709181488084214,0.445011721974911,95.368,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
92,48.208,0.711503128654942,0.449230298116957,96.416,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
93,48.732,0.70680873547936,0.454178393452929,97.464,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
94,49.256,0.710022079523061,0.463895076604131,98.512,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
95,49.78,0.709276821758059,0.471257758807061,99.56,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
96,50.304,0.707397688002871,0.472824810417846,100.608,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
97,50.828,0.705381928673799,0.474308709214484,101.656,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
98,51.352,0.70745045855482,0.481264311719038,102.704,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
99,51.876,0.70784921719786,0.489563609469764,103.752,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
100,52.4,0.707844007848624,0.490547422717551,104.8,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
101,52.924,0.706701214310383,0.504965370106495,105.848,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
102,53.448,0.70941823168952,0.516045612622742,106.896,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
103,53.972,0.706795752898558,0.535088499122579,107.944,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
104,54.496,0.70973617284166,0.554285316055095,108.992,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
105,55.02,0.70640160843495,0.571822775422625,110.04,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
106,55.544,0.708933330080128,0.597349683814086,111.088,2021_kk_315_R1,Kusko,2021,NA,NA,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
107,56.068,0.70863114447708,0.609056161283592,112.136,2021_kk_315_R1,Kusko,2021,0.70810269623262,0.57279975711248,NA,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
108,56.592,0.708171463108801,0.61752289769739,113.184,2021_kk_315_R1,Kusko,2021,0.70805758344725,0.581451935425028,0.00865217831254805,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
109,57.116,0.707072548696621,0.628316831726469,114.232,2021_kk_315_R1,Kusko,2021,0.70800237147088,0.5896542820649,0.00820234663987229,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
110,57.64,0.708111855478097,0.638476878323418,115.28,2021_kk_315_R1,Kusko,2021,0.707990779040591,0.597629102445265,0.00797482038036534,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
111,58.164,0.707645051800637,0.642208467766377,116.328,2021_kk_315_R1,Kusko,2021,0.708021407583002,0.605070771386622,0.00744166894135667,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
112,58.688,0.70839238265837,0.658257651049146,117.376,2021_kk_315_R1,Kusko,2021,0.70803675107755,0.612118106543864,0.00704733515724165,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
113,59.212,0.707640421515427,0.654620956085078,118.424,2021_kk_315_R1,Kusko,2021,0.708103584718692,0.618702442808666,0.00658433626480293,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
114,59.736,0.707164023615637,0.660621998237862,119.472,2021_kk_315_R1,Kusko,2021,0.708069595679783,0.624814777673546,0.00611233486487961,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
115,60.26,0.707193564263861,0.668769504107834,120.52,2021_kk_315_R1,Kusko,2021,0.708116413327843,0.630451045162307,0.00563626748876056,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
116,60.784,0.708417386852602,0.666853190105629,121.568,2021_kk_315_R1,Kusko,2021,0.708095382522011,0.636011301040513,0.00556025587820586,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
117,61.308,0.707778147104768,0.670451316068256,122.616,2021_kk_315_R1,Kusko,2021,0.708114526870558,0.641219865561128,0.00520856452061558,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
118,61.832,0.707750690160036,0.678616918766591,123.664,2021_kk_315_R1,Kusko,2021,0.708150150864173,0.646532395095392,0.00531252953426342,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
119,62.356,0.706647383862543,0.680661845871035,124.712,2021_kk_315_R1,Kusko,2021,0.708192882299305,0.651745654534464,0.00521325943907214,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
120,62.88,0.707409761526015,0.683462773423385,125.76,2021_kk_315_R1,Kusko,2021,0.708214258705696,0.657169465659746,0.00542381112528245,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
121,63.404,0.708027407853543,0.682939181876703,126.808,2021_kk_315_R1,Kusko,2021,0.708210187093745,0.662466274212224,0.00529680855247749,566.663754428354,809.329771027713,1112.976,0.706018571426091,249.85527340924313
